ability	{'taipumus', 'taito', 'valta', 'mahti', 'kyvykkyys', 'kyky', 'soveltuvuus', 'aptitude'}
law	{'sääntö', 'oikeustieteen_professori', 'kirkollisten_laki', 'fysiikan_lait', 'lakitiede', 'laki', 'lakiopiskelija', 'säädös', 'fysiikan_lakien', 'oikeustiede', 'oikeudellisia_filosofiaa', 'luonnonoikeusteoria', 'poliisilaitokset', 'oikeudellinen_filosofi', 'luontaisoikeus', 'oikeudelliset_palvelut', 'poliisivoimat', 'lait', 'earthling', 'kaanon', '66_kertasinko_88', 'canon_asianajaja', 'jepari', '66_kes_88', 'lainsäädäntökausi', 'oikeustutkimus', 'lainsäädäntöä', 'turvallisuusjoukot', 'lainsäädäntö', 'juridiikka', 'luonnonlaki', 'm72_law', 'oikeustieteellinen', 'luonnon_laki', 'kanoninen_laki', 'poliisi', 'luonnonoikeusoppi', 'luvaton_asianajotoimintaan', 'luonnonoikeus', 'kirkollinen_oikeus', '66_kes_75', 'oikeustieteen_opiskelija', 'kirkon_lakia', 'fysiikan_lakeja', 'luonnollinen_laki', 'fysiikan_laki', 'oikeudelliset_tutkimukset', 'juridinen', 'kanonit', 'kanoni', 'kirkko-oikeus', 'kanoninen_oikeus', 'legislatuurikausi', 'oikeudelliset_filosofia', 'cougar', 'säädännäisoikeus', '66kes88', 'oikeus', 'legislatuuri', 'luonnonlait', 'aseistettu_poliisi', 'kanonisen_oikeuden', 'asianajotoimintaan', 'poliisin_suojeluksessa', 'lakitieteellinen', 'ohjesäännön_lain'}
leaf	{'jatkolevy', 'adaxial', 'jatko', 'axil', 'lehvästö', 'lehtiä_axil', 'abaxial', 'pohjapinta_lehtiä', 'oikeanpuoleinen_sivu', 'lehvistö', 'leafage', 'etupuoli', 'axils', 'lehtiä', 'puolisko', 'ruoti', 'selata', 'yhdiste_lehdet', 'lehtiruoti', 'midrib', 'leaf', 'verso', 'nissan_leaf', 'selailla', 'puu', 'lehtikanta', 'folion', 'juurtunut_puu', 'crenate', 'havupuun_neulanen', 'lehdet', 'jatkokappale', 'sivu', 'lehti', 'karvainen', 'lehtien', 'lehdistö', 'recto_ja_verso', 'lehtiä_marginaali', 'paullinia_pterophylla', 'metsä', 'vasen_sivu', 'levy', 'recto'}
left	{'vasen_kenttä', 'katalonian_tasavaltalainen_vasemmisto', 'poliittinen_vasemmisto', 'vasemmistolaisuutta', 'vasemmalle_kallellaan', 'vasen_käsi', 'poliittinen_työväenliike', 'left', 'vasemmisto-', 'vasemmalle', 'vasemmanpuoleinen', 'vasemmisto', 'loppu-', 'venstre', 'leftwing', 'vasemmistolainen', 'vasen', 'jäljellä_oleva', 'jäljelle_jääneet', 'vasemmistolaiset', 'ylimääräinen', 'esquerra_republicana_de_catalunya', 'vasen_puoli', 'kollektivisti', 'vasemmisto-oppositio', 'käyttämätön', 'vasemmalle_kallistuva', 'vasemmistolaisuus', 'kollektivistisia', 'esquerra_republicana', 'liberaalipuolue', 'vasemmistolainen_politiikka'}
leg	{'etappi', 'jalat', 'sääri', 'koipi', 'haarake', 'oksa', 'ihmisen_jalka', 'kateetti', 'säären', 'kaksijalkainen_ottelu', 'lahje', 'jalka', 'puntti', 'haarautuminen', 'haara', 'kaksijalkainen_tie', 'puujalka', 'kahden_jalkapuoli', 'kaksijalkainen', 'pegleg', 'ottelu', 'alaraajojen', 'luovi', 'legi'}
level	{'tuhota', 'asteen', 'osoita', 'kohdistaa', 'tasassa_oleva', 'repiä', 'eli_young_band', 'tasa', 'level', 'vesivaaka', 'luokka', 'kokemuspisteitä', 'tason', 'kerroksinen', 'hajottaa', 'taso', 'tasata', 'tasoittua', 'tasoittaa', 'kerrosta', 'purkaa', 'vaiheessa', 'tasapainottaa', 'vaihe', 'vatupassi', 'tasolla', 'kerroksessa', 'hävittää', 'korkeus', 'suunnata', 'tasan_oleva', 'puhua_suoraan', 'adema', 'välipohja', 'järkkymätön', 'suorassa_oleva', 'tähdätä', 'hävittää_maan_tasalle', 'vaakatasoon', 'mittakaavassa_astetta', 'laakea', 'vaakatasossa_oleva', 'tasainen', 'osoittaa', 'vaakataso', 'levél', 'horjumaton', 'kenttä', 'kerros', 'arvo', 'litteä', 'aste', 'kokemuspiste', 'lattian_numerointi', 'kokemuksen_tasolla', 'laatu'}
liar	{'lyyra', 'glory', 'in_my_darkest_hour', 'republic', 'syytettynä_murhasta', 'liră', 'so_far_so_good_so_what', 'white_rabbit', 'prevaricator', 'liar', 'mary_jane', 'välttelijä', 'so_far,_so_good..._so_what!', 'sfsgsw', 'valehtelija', 'lyres', 'hook_in_mouth', 'louder_now'}
lie	{'maata', 'koostua', 'valheellisuus', 'valhe', 'vale', 'välttely', 'valheet', 'epätotuus', 'trygve_lie', 'sijaita', 'valehteleminen', 'sijainti', 'absolute_first_album', 'muodostua', 'panna_maata', 'malpresentation', 'asua', 'the_lie', 'lie', 'awake', 'valkoinen_valhe', 'trygve_halvden_lie', 'panna_makuulle', 'olla', 'lie:_the_love_and_terror_cult', 'tarjonta', 'valehtelu', 'perättömyys', 'elää', 'valeet', 'olla_makuuasennossa', 'käydä_pitkäkseen', 'käydä_pitkälleen', 'valehdella', 'olla_peräisin', 'levätä'}
light	{'team17', 'air', 'tupakansytytin', 'kirkkausaste', 'lapeikkuna', 'astua_alas', 'tyhjänpäiväinen', 'kohtuullinen', 'välke', 'lamppu', 'helppo', 'näkökulma', 'laskeutua_satulasta', 'luminousness', 'näkyvä_säteily', 'valo', 'vajaa', 'kevyempi', 'kevytkenkäinen', 'kirkas', 'cd/m2', 'the_light', 'ikkuna_ikkuna-aukko', 'kevyesti', 'asettua', 'näkyvää_säteilyä', 'vähäkalorinen', 'valovoima', 'light_yagami', 'ilmava', 'vilke', 'valon_aallot', 'sytyttimet', 'sytyttää_savuke', 'näkyvän_valon', 'veitikka', 'tuli', 'valoisuus', 'team_17', 'valoa', 'merkkivalo', 'valoaallot', 'heikko', 'sytkäri', 'valaistus', 'luminanssi', 'näkyvä_valo', 'saada_palamaan', 'keinovalo', 'sisäinen_valo', 'pudottaa', 'pieni', 'joutava', 'christ_within', 'irrallisia_suhteita_harrastava', 'valoisa', 'niukka', 'valon', 'valossa', 'selkeä', 'siveetön', 'sytyttää', 'licht', 'pien-', 'light', 'kristus_within', 'vähäinen', 'laskeutua', 'välähdys', 'valaista', 'inner_light', 'kepeä', 'akkuna', 'vaalea', 'sytytin', 'kaloriton', 'pilvetön', 'laskeutua_hevosen_selästä', 'pyörällä_päästään_oleva', 'poistaa_käytöstä', 'kevyt', 'ikkuna', 'valonlähde', 'sähkölamppu', 'valjeta', 'valoaalto', 'kirkkaus', 'moraaliton', 'löyhämoraalinen', 'valon_aallon', 'vaalean-', 'pilke', 'tulla_jkn_osaksi', 'optinen_säteily', 'light_within', 'uneton', 'painoton'}
live	{'zombie_live', 'vitae', 'kestää', 'live_ep', 'built_to_spill', 'selena_live!', 'yleisön_edessä_oleva', 'suora', 'hengissä', 'elättää', 'eobionti', 'dying_for_a_heart', 'konsertti', 'biota', 'ymmärtää', 'selviytyä_hengissä', 'asua', 'musiikin_konsertti', 'yleisön_edessä_esitetty', 'sinnitellä', 'asuttaa', 'elämä', 'j-lo', 'simian_mobile_disco', 'olla', 'jennifer_lopez', 'klinik', 'elossa', 'elävää', 'elää', 'elävä', 'hengissä_oleva', 'joustava', 'r.e.m._live', 'elävää_musiikkia', 'jennifer_lópez', 'live_konsertti', 'toimiva', 'pigmy_love_circus', 'elinaika', 'eloisa', 'kimmoisa', 'selvitä', 'elossa_oleva', 'oikea', 'kuuma', 'tuntea', 'kiertueen', 'konserttikiertue', 'live', 'jäntevä', 'mennä_eteenpäin', 'kokea', 'hunter', 'olla_olemassa', 'konsertteja', 'live_at_the_marquee', 'jännitteinen', 'jennifer_lynn_lopez', 'elinikä', 'live!', 'selviytyä'}
liver	{'hepar', 'maksan', 'maksanvärinen', 'maksa_ruokana', 'biliaarinen', 'hepaattinen', 'asukas', 'maksa', 'elelijä', 'naudan_maksa'}
long	{'kaukokatseinen', 'ikävöidä', 'haikailla', 'pitkään', 'william_henry_long', 'kestävä', 'bongauspaikka', 'kaukonäköinen', 'hyvämuistinen', 'kauas', 'kaivata', 'harkitseva', 'bloody_roar', 'pitkäaikainen', 'kauan', 'longa', 'long', 'pitkä', 'tarkka', 'väijyntäpaikka'}
louse	{'niveljalkainen', 'nilviäinen', 'lintu_täi', 'niveljalkaisten', 'roisto', 'lika_pallo', 'täit', 'täi', 'imee_täi', 'arthropoda', 'väive', 'kirva', 'phthiraptera', 'saasta', 'arthopoda', 'niveljalkaiset', 'liero', 'täitä'}
magic	{'transsi', 'thaumaturgic', 'mätky', 'haihattelijoiden', 'make_a_scene', 'occlumency', 'magic_the_gathering', 'temppu', 'discworld', 'charlene', 'perillinen-trilogia', 'taikatemppu', 'kirous', 'taikuritaide', 'taikuruus', 'kiri_te_kanawa', 'inheritance_cycle', 'alagaësia', 'taikoa', 'yksisuuntainen_peili', 'magic', 'taianomainen', 'magic:_the_gathering', 'dame_kiri_janette_te_kanawa', 'thaumaturgus', 'valkoinen_magia', 'taikuus', 'octiron', 'ihmeitä', 'planeswalker', 'kiekkomaailma', 'animagus', 'noiduttu', 'kirkastumisen', 'perillinen_trilogia', 'puoliläpäisevä_peili', 'taika-', 'inheritance_trilogy', 'magic_-_the_gathering', 'taika', 'silmänkääntäjä', 'secret_time', 'justin_timberlake', 'thaumaturgy', 'maaginen', 'artefakti', 'perillinen', 'vaiheessa_taikuri', 'loihtia', 'driving_rain', 'axel_rudi_pell', 'pluto', 'magic!', 'dame_kiri_te_kanawa', 'silmänkääntötemppu', 'taikuri', 'taikuutta', 'thaumaturge', 'taiottu', 'kärmeskieltä', 'octarine', 'r.550_magic', 'magia', 'take_me_home', 'kaksisuuntainen_peili', 'hurmos', 'little_things', 'silmänkääntötemput', 'lumous', 'te_kanawa', 'taumaturgia'}
man	{'ihmisen', 'aikuinen_mies', 'jäbä', 'jeppe', 'kamaripalvelija', 'wen', 'ihmisten', 'man-sivut', 'nykyihminen', 'dunlending', 'nappula', 'man', 'metropolitan_area_network', 'miehet', 'wan', 'dunlendings', 'mansaari', 'sotilashenkilö', 'egcc', 'sotilas_varusmies', 'relient_k', 'täyttää', 'ihmiskunnan', 'miäs', 'ihmiset', 'palvelija', 'man_ag', 'jamppa', 'sukupuolisen_kypsymisen', 'maailmassa', 'rivisotilas', 'man_se', 'miespalvelija', 'luettelo_ihmislajeista', 'homo', 'mies', 'the_manband', 'sotilas', 'ihmiskunta', 'maapallo', 'ukko', 'manchesterin_kansainvälinen_lentoasema', 'cornelis_de_man', 'homo_sapiens', 'maailma', 'edain', 'herra', 'pelinappula', 'jätkä', 'homo_sapiens_sapiens', 'manchesterin_lentoasema', 'man_kuorma-autot', 'äijä', 'luettelo_ihmisistä', 'herrasmies', 'isäntä', 'journal_of_the_royal_anthropological_institute', 'man-saari', 'rivimies', 'valet', 'ihmislajin', 'sukukypsyyden', 'kaupunkiverkko', 'asevelvollinen', 'manfred_gnadinger', 'aviomies', 'isle_of_man', 'the_man_–_kovaa_peliä_detroitissa', 'valet_de_chambre', 'ihminen', 'maa', 'the_man', 'imn', 'atanatári'}
many	{'many'}
marriage	{'tyhjyys', 'parisuhde', 'naimisissa', 'liitos', 'siviili_häät', 'aviopari', 'avioliiton', 'vihkiäistilaisuus', 'avioliitto', 'siviiliavioliitto', 'avioliitot', 'katolinen_avioliitto', 'avio', 'nihility', 'olemattomuus', 'marriage', 'aviollinen_suhde', 'sitoutumista_seremonia', 'aviopuoliso', 'avioliitossa', 'naimisissa_ja', 'liitto', 'häät', 'häät_seremonia', 'liittäminen', 'vihkimistä', 'vihkiäiset', 'hymeneals', 'naimisiin', 'rekisteröity_parisuhde', 'siviilihäät', 'avioliittoa', 'mies_ja_vaimo', 'vihkiminen', 'hää', 'aviosääty', 'siviilivihkiminen', 'avioliiton_solmiminen'}
material	{'material', 'materiaali', 'shakkisokeus', 'apriorinen_fysikalismi', 'ruumiillinen', 'kankaat', 'kamaa', 'olennainen', 'tarvikkeet', 'materialistinen_ontologia', 'fysikaalisuus', 'materialismi', 'ei-reduktiivinen_fysikalismi', 'materialisteja', 'tavaraa', 'tekstiili', 'aineellinen_ykseyskäsitys', 'kankaita', 'aineellinen', 'materialistinen_monismi', 'amaurosis_schacchistica', 'tekstiilit', 'materiaalit', 'leæther_strip', 'reduktiivinen_fysikalismi', 'todellinen', 'materialistinen', 'fysikalismi', 'materiaalia', 'kangas', 'aines', 'kude', 'aposteriorinen_fysikalismi', 'fyysinen_ontologian', 'aine', 'materialisti', 'kudos', 'aineellinen_todellisuuskäsitys', 'ontologinen_materialismi', 'fysikalismin'}
mathematical	{'numero-', 'teoreettinen', 'matemaattisesti', 'matematiikan', 'matematiikka', 'matemaattinen', 'matikka'}
meat	{'asian_ydin', 'sydän', 'substanssi', 'we_will_rock_you', 'pääkohta', 'meat', 'sisältö', 'shawn_stasiak', 'esanssi', 'esanssit', 'ydin', 'pähkinä', 'pääosa', 'koko_sydämestään', 'keskusta', 'liha', 'keskipiste', 'keskiö', 'perusolemus', 'olemus'}
mechanism	{'laite', 'kone', 'mechanism', 'kemiallinen_mekanismi', 'mekanismi', 'koneet', 'kemiallisen_reaktion_mekanismi', 'reaktiomekanismi', 'koneisto', 'toiminta', 'liikkeen', 'reaktion_mekanismi'}
medication	{'lääkkeiden_huumeiden', 'lääkevalmiste', 'lääkealan', 'kuumelääke', 'lääkkeitä', 'version_2.0', 'lääkitys', 'lääkeaineet', 'lääkintä', 'rohdos', 'rescue', 'lääkkeet', 'medication', 'lääkeaine', 'pharmaceutic', 'lääkemyrkytys', 'lääke'}
money	{'rahallista', 'history', 'pornograffitti', 'käteisraha', 'extreme_ii:_pornograffitti', 'käteismaksu', 'peace', 'money', 'straight_up', 'oravannahka', 'history:_past,_present_and_future,_book_i', 'the_sound_of_girls_aloud:_the_greatest_hits', 'rahaa', 'varallisuus', 'me._i_am_mariah…_the_elusive_chanteuse', 'money_ep', 'raha', 'käteinen', 'portamento', 'greatest_hits:_history,_volume_i', 'all_i_need', 'paperiraha'}
moon	{'synodic_kuukauden', 'lorvia', 'unelmoida', 'vetelehtiä', 'kyōko_fukada', 'air', 'auringon_merkki', 'saturnus', 'kuutamo', 'kuu', 'synodinen_kuukausi', 'kuukausi', 'ajautua_erilleen', 'kyoko_fukada', 'moon_tyyppi', 'aurinko', 'luonnollinen_satelliitti', 'satelliitti', 'kiertolainen', 'maan_kuu', 'christopher_robin_milne', 'kuun_massa', '문', 'draconic_kuukauden', 'kuunkierto', 'mars', 'venus', 'merkurius', 'paljastaa_takapuolensa', 'jupiter', 'pluto', 'kuut', 'sun_myung_moon', 'tekokuu', 'moon', 'haaveilla', 'kuunvalo', 'loitota', 'lunation'}
mother	{'tihon_hrennikov', 'mama', 'äiskä', 'mother_1_+_2', 'synnyttää', 'naispuolinen_vanhempi', 'maan_äiti', 'mother', 'sisar', 'how_big,_how_blue,_how_beautiful', 'sisters_of_avalon', 'hedelmällisyyden_jumalatar', 'hoivata', 'synchronicity', 'äiti', 'emon', 'emo', 'maaäiti', 'äiti_jumalatar', 'äitijumalatar', 'abbedissa', 'nunna', 'ana', 'a_chorus_line', 'nunnuus', 'siittää', 'music_of_the_earthbound_series', 'tyttären_talossa', 'hrennikov', 'äitipuoli', 'olla_äitinä', 'saada_jälkikasvua', 'mother!', 'tikhon_khrennikov', 'rouva', 'ylisuojella', 'nunnia', 'chorus_line', 'syntymästään_äitinsä', 'saada_perillinen', 'hiiva'}
mountain	{'sahtu', 'iso', 'muckle', 'parvi', 'nippu', 'läjä', 'röykkiö', 'suuri_määrä', 'vuori', 'tukku', 'koko_joukko', '4-8-2', 'lauma', 'tuki', 'paljon', 'passel', 'vuoristoinen', 'siisti_summa', 'iso_kasa', 'liuta', 'hatullinen', 'mickle', 'erä', 'suuri', 'melkoisesti', 'joukko', 'väkijoukko', 'kasa', 'mountain'}
mouth	{'keskustella', 'nenäkäs_vastaus', 'cavum_oris_proprium', 'suuontelon', 'kärkipiste', 'pään_aukominen', 'labium', 'backtalk', 'aukko', 'joensuu', 'suullinen_halkeama', 'puhua_äänettömästi', 'suuontelo', 'ruokittava_suu', 'nenäkkyys', 'rima_oris', 'sanoa', 'suudella', 'suunsa', 'kita', 'edustaja', 'suu', 'suun', 'suun_soittaminen', 'puhua', 'perioraali', 'jaaritella', 'herjaaminen', 'suuaukko', 'suisto', 'lausua', 'sassing', 'puolustusasianajaja', 'suunpieksentä', 'suunympäryksen', 'puhemies', 'cavum_oris', 'laskupaikka', 'kärki', 'estuaari'}
movement	{'liikkuvuus', 'phi_ilmiö', 'defekaatio', 'eläinten_liikkumisen', 'kansanliike', 'jätökset', 'tempaus', 'trendi', 'movement', 'jätös', 'uloste', 'osa', 'liikkeen', 'asia', 'liikkuminen', 'skeida', 'ulostamisen', 'taidesuuntaukselle', 'suolen_toiminta', 'koneiston__toiminta', 'yhteiskunnallinen_liike', 'the_pillows', 'ulosteella', 'kikkare', 'joukko', 'filosofinen_liike', 'papana', 'pyrkimys', 'syy', 'paska', 'ulosteet', 'liikehdintä', 'paskantaminen', 'liikahdus', 'lanta', 'ulostanut', 'näennäinen_liike', 'taiteellinen_suuntaus', 'taiteellinen_liike', 'ryhmän_toimintaa', 'lauma', 'tarkoitus', 'liike', 'koneiston__liike', 'she_wolf', 'ulostus', 'suolen', 'taidesuuntaus', 'taidesuuntauksia', 'ulosteen', 'liikettä', 'ulostaa', 'ulostaminen', 'näennäistä_liikettä', 'rintama', 'sonta', 'yhteiskunnallisten_liikkeiden', 'suuntautuminen', 'armeija', 'siirto', 'fekaalinen', 'lintujen_jätökset', 'koneisto', 'suuntaus', 'taidesuunta', 'toiminta', 'kampanja'}
movie	{'täysi-motion_video', 'full_motion_video', 'suuri_elokuva', 'liikkuvan_kuvan', 'elokuvissa', 'm.o.v.i.e.', 'liikkuvan_kuvan_näyttelyssä', 'elokuvanäytös', 'kokoillan_elokuva', 'kites', 'motion_picture', 'leffa', 'valkokankaalle', 'filmi', 'ohut_kalvo', 'teatraalinen_elokuva', 'elokuvat', 'picture_show', 'elokuvia', 'elokuva', 'motion-picture_show', 'elokuvataide'}
music	{'seuraukset', 'sulosointu', 'eufonia', 'the_music', 'musiikkia', 'friends_of_hell', 'music', 'musiikki', 'melomania', 'pilleri', 'country_rock', 'säveltaide'}
name	{'listata', 'erisnimiä', 'nominit', 'erottaa', 'substantiivi_lause', 'nimitys', 'löytää', 'gens', 'maine', 'kutsua', 'määrätä', 'nimi', 'tietokoneen_nimi', 'epiteetti', 'nomini', 'oikea_nimi', 'propri', 'määrittää_tauti', 'asettaa', 'nimet', 'nimittää', 'julkisuuden_henkilö', 'viitata', 'nimellinen_lause', 'erisnimi', 'mainita', 'julkinen_kuva', 'nominaalilausekkeen', 'identifioida', 'suku', 'luetella', 'nimenanto', 'nominilauseke', 'haukkumasana', 'ottaa_esille', 'havaita', 'id', 'nimetä', 'hahmo', 'nominilausekkeesta', 'substantiivilauseke', 'tunnisteet', 'tunniste', 'kuvata', 'diagnosoida', 'tunnistaa', 'nimellinen'}
narrow	{'black_lines', 'rajoittunut', 'kaventua', 'kuristua', 'ahdasmielinen', 'narrow', 'ahdas', 'niukka', 'rajata', 'yksityiskohtainen', 'määrittää', 'supistaa', 'erikoistua', 'kiristyä', 'kapea', 'seikkaperäinen', 'kaventaa', 'selittää_tarkasti', 'rajoittaa', 'salmi'}
nation	{'valtiontalous', 'valtiorakennelma', 'osakunnat', 'saksan_osavaltiot', 'julistava_teorian_valtio', 'poliittisen_yhteiskunnan', 'meksikon_yhdysvaltojen', 'yhteiskunta', 'carry_amelia_moore_nation', 'valtio', 'kansalaiset', 'savo-karjalainen_osakunta', 'bundesland', 'valtiovalta', 'nation', 'kansakunnan', 'maassa', 'meksikon_osavaltiot', 'valtion_ja_kunnan_tehtävät', 'carrie_nation', 'kansakunta', 'meksikon_valtion', 'kansallisesti', 'kansa', 'suvereeni_valtio', 'osakunta', 'res_publica', 'valtion_tehtävät', 'kansojen', 'valtion', 'itsenäinen_valtio', 'poliittinen_elin', 'maa', 'ylioppilasosakunta', 'carry_nation', 'kendrick_lamar', 'ylioppilasosakunnat'}
near	{'lähentyä', 'keino-', 'rakas', 'tulla_lähelle', 'suunnilleen', 'noin', 'lähellä', 'läheisesti_muistuttava', 'hyvä', 'near', 'vasemmanpuoleinen', 'itse_asiassa', 'tiivis', 'near_shoemaker', 'lähetä', 'near_earth_asteroid_rendezvous', 'nuuka', 'saita', 'melkein', 'miltei', 'suurimmalta_osin', 'lähes', 'lähi-', 'kitsas', 'pihi', 'tärkeä', 'penniä_venyttävä', 'suurin_piirtein', 'lähestyä', 'läheinen', 'liki', 'käytännöllisesti_katsoen'}
neck	{'neck', 'kaula-aukko', 'lemmiskellä', 'niska', 'halailla', 'kaula', 'kaulan', 'pullonkaula', 'kannas', 'niskan', 'pääntie', 'kaula_aukko'}
new	{'vasta_äsken', 'vasta', 'kokematon', 'ennennäkemätön', 'uudenaikainen', 'juuri', 'uusi', 'äskettäin', 'vastatullut', 'uudenlainen', 'moderni', 'new', 'nyky-'}
news	{'sana', 'uutiset_ohjelma', 'uutisarvon', 'uutisia', 'sanoma', 'ajankohtaisista_tapahtumista', 'uutislähetys', 'uutistoiminta', 'tiedot', 'tv-uutiset', 'uutisraportin', 'uutisarvoisuus', 'uutiset', 'n.e.w.s', 'viesti', 'uutiset_osoittavat', 'uutisohjelma', 'news', 'uutinen'}
night	{'öinen', 'puoliyö', 'ilta', 'nyks', 'gazpacho', 'yöaika', 'elie_wiesel', 'nux', 'keskiyön_sininen', 'keskiyö', 'pimeys', 'pimeä', 'yö', 'nox', 'eliezer_wiesel', 'wiesel', 'night', 'iltahämärä', 'unbreakable', 'nyx'}
noise	{'ääni', 'kohinaa', 'ilmakehähäiriö', 'mikroaaltotaustasäteily', 'hälyääni', 'suhina', 'ääniaallot', 'pitää_ääntä', 'mikroaaltouuni_taustasäteily', 'elementary_os', 'kohina', 'radiomelupäästörajat', 'äänen_etenemisliike', 'meluntorjunta', 'äänen_eteneminen', 'terminen_taustasäteily', 'umpimähkäisyys', 'hälinä', 'radiokohina', 'cmb', 'metelöidä', 'kosmisen_taustasäteilyn', 'meteli', 'melu', '3_k_taustasäteily', 'kosminen_mikroaaltotaustasäteily', 'satunnaisuus', 'ääniaalto', 'kosminen_mikroaaltotausta', 'cmbr', 'kolmen_kelvinin_säteily', 'riitasointu', 'kosmista_taustasäteilyä', 'elektroninen_kohina', 'akustinen_aalto', 'teollisuuden_melu', 'cbr', 'haphazardness', 'melusaaste', 'noisea', 'meluhaitta', 'ilmakehän_staattinen', 'akustiset', 'melusaastetta', 'noise', 'kosminen_taustasäteily', 'häiriöitä', 'stokastisuuden', 'melua', 'interferenssi', 'sattumanvaraisuus', 'kajauttaa', 'audio', 'akustisen_aallon', 'häiriö'}
nose	{'edetä_hitaasti', 'suutin', 'redolence', 'nenä', 'aavistaa', 'sierain', 'udella', 'nuuskia', 'työntää_kuonollaan', 'tuulahdus', 'ihmisen_nenä', 'magneettinen_suutin', 'nenäänsä', 'aromaattinen', 'tuoksu', 'hieroa_turvalla', 'hajuaistin', 'gore', 'aromi', 'nokka', 'vainuta', 'tökkiä_kuonolla', 'aromit', 'suuttimet', 'nuuhkia', 'vainu', 'tunkeilla', 'turvanmitta', 'pituus', 'hajuelin', 'voittaa_täpärästi', 'kimpussa', 'aromaattien', 'sieraimet', 'bukee', 'nasus', 'tonkia', 'keula', 'haistaa', 'tuppautua', 'voittaa_hiuksenhienosti', 'hajuaisti', 'kärki'}
not	{'logiikkapiirin', 'looginen_negaatio', 'not-piiri', 'logiikka_portti', 'loogiset_portit', 'ei', 'logiikkaportti', 'negaatio', 'logiikkapiiri', 'and', 'looginen_portti', 'portti', 'or-piiri', 'porttipiiri', 'and-piiri'}
obligation	{'sitoumus', 'kiitollisuudenvelka', 'velvoitteen', 'velvoiteoikeus', 'velvollisuus', 'velvoite', 'lupaus', 'debentuurilaina', 'velkainstrumentti', 'velkasitoumus', 'todistus_velkaantumisen', 'vastuu', 'debentuurit', 'velkatodistus', 'joukkovelkakirjojen', 'debentuuri'}
old	{'old', 'vanhempi', 'too-rye-ay', '-vuotias', 'edeltävä', 'aito', 'oikea', 'entinen', 'ihan_oikea', 'aikaisempi', 'ikäinen', 'muinainen', 'todellinen', 'old_vine', 'aiempi', 'edellinen', 'muinais-', 'kokenut', 'vanha'}
one	{'still_not_getting_any…', 'ainutlaatuinen', 'succeeder', 'vertical_man', 'vertaistaan_vailla_oleva', 'ainutkertainen', 'still_not_getting_any..', 'tuplat', 'cry', 'yksilö', 'kate_boy', 'yhtenäinen', 'i', 'the_one', 'ässä', 'monikon', 'mind_over_matter', 'c418', 'armin_van_buuren', 'ykkönen', 'saavuttaja', 'gps', 'sellainen', 'yksi', 'the_beatles_1', 'still_not_getting_any...', 'identiteettialkio', 'n-tuple', 'one', 'vampire_weekend', 'kuuden_hengen', "ihminen_may_be_used_instead''", 'menestyjä', 'beatles_1', 'planetshakers', 'omaa_luokkaansa_oleva', '1', 'persoonallisuusenneagrammi', 'supposed_former_infatuation_junkie', 'verraton'}
other	{'muu', 'lukuun_ottamatta', 'toisenlainen', 'aiempi', 'o_t_h_e_r', 'toiseus', 'varhainen', 'muut', 'toinen'}
pain	{'satuttaa', 'kärsimys', 'riesa', 'piina', "game's_pain", 'kipuaisti', 'king_of_da_ghetto', 'tuottaa_tuskaa', 'kipu', 'vaiva', 'above_the_rim', 'kipua', 'harmi', 'kiusa', 'hankaluus', 'kiusankappale', 'pain', 'kivulias_tunne', 'p.a.i.n', 'akuutti_kipu', 'rangaistus', 'koettelemus', 'surettaa', 'vahingoittaa', 'kipu_ja_nosiseptio', 'and_the_anonymous_nobody', 'loukata', 'särky', 'forever', 'my_name_is_my_name', 'maanvaiva', 'tuska', 'kivun_tunne', 'vitsaus'}
personality	{'luonne', 'personality', 'persoonallisuus', 'sivupersoona', 'persoona'}
philosophy	{'filosofinen', 'filosofiaksi', 'oppeja', 'periaate', 'viisaustiede', 'filosofia', 'ismi', 'elämänfilosofia', 'koulun', 'poliittinen_doktriini', 'filosofinen_järjestelmä', 'koulukunnan', 'oppi', 'oppijärjestelmä', 'filosofian', 'opinkappale', 'koulukunta', 'dogmi', 'suunta', 'opillista', 'doktriini', 'elämänviisaus', 'philosophy'}
