ability	{'inteligencia', 'šikovnosť', 'talent', 'nadanie', 'aptitude', 'schopnosť'}
gun	{'hit_muža', 'zbraň', 'obchode_so_zbraňami', 'kun', 'gunfighting', 'hitman', 'pištole_na_prenájom', 'plynový_pedál', 'strelná_zbraň', 'delostrelecká_výzbroj', 'streliť', 'zbrane', 'strieľať', 'tuk-gun', 'ručných_zbraní', 'louder_than_love', 'pištoľníci', 'triggerman', 'plynového_pedálu', '君', 'pištoľníkov', 'vystreliť', 'delostrelectvo', '군', 'ťažká_zbraň', 'palná_zbraň', 'puška', 'malé_rameno', 'gun', 'pištoľník', 'conventional_weapons', 'najal_zbraň'}
guts	{'teória_veľkého_zjednotenia', 'žalúdočno-črevný_trakt', 'tráviaceho_traktu', 'gi_traktu', 'statočnosť', 'zažívací_trakt', 'ľudskom_zažívacom_trakte', 'odvážnosť', 'tráviacej_trubice', 'črevo', 'črevné', 'odvahu', 'enteron', 'veľká_zjednotená_teória', 'tráviaceho_ústrojenstva', 'odvaha', 'tráviaci_trakt', 'črevnej_sliznici', 'zažívacieho_traktu', 'moxie', 'čriev', 'črevá', 'grand_unification_theory', 'elektrosilná_interakcia', 'tráviaceho_systému', 'chrabrosť', 'intestinum', 'courageousness', 'útroby', 'gastro-črevné', 'gastrointestinálny_trakt', 'gastrointestinálneho_traktu', 'čreva', 'hornej_časti_gastrointestinálneho_traktu', 'vnútornosti', 'tráviaca_trubica', 'guts', 'gastrointestinálne'}
hair	{'látka_z_ťavej_srsti', "hair's-šírka", 'srsť', 'vlas', 'vlasy', 'zarastanie', 'hair', 'chlpatý', 'hairsbreadth', 'chlp', 'ochlpenie'}
hand	{'packa', 'most_hráč', 'roberta', 'hand', 'dávať', 'pomocný_robotník_na_farme,_ranči', 'rukopis', 'skriptu', 'laba', 'kartová_hra', 'odovzdávať', 'písanie_rukou', 'podať', 'pomocnú_ruku', 'paža', 'nádenník', 'tlapa', 'najal_muž', 'dať', 'dlaň', 'brakiri', 'ruke', 'manus', 'karty', 'kartové_hry', 'rukách', 'dilgar', 'podávať', 'ruka', 'system_of_a_down', 'cordella', 'odovzdať'}
he	{'e939', 'hans_eworth', 'hebrejské_jazyky', 'hélium', 'video_s_vysokým_rozlíšením', 'helium', 'hebrejčina', 'hebraic', 'on', 'hd_video', 'e_939', 'hélia', 'ge', 'atómové_číslo_32', 'г', 'high-definition_video', 'superfluid_hélia', 'germánium', 'he', 'atómové_číslo_2'}
head	{'kormidlovať', 'lano', 'chieftaincy', 'http_požiadavky', 'nous', 'tlaková_strata', 'novinový_článok', 'novinky_zo_sveta', 'smerové_lano', 'riaditeľ', 'nús', 'drumhead', 'otázka', 'hydraulického_gradientu', 'head', 'orálny_styk', 'zločin_pán', 'náčelnictví', 'hlava', 'hypertextový_prenosový_protokol', 'hlavu', 'psychika', 'spravodajský_článok', 'veliť', 'viesť_príbeh', 'šéf', 'list', 'mafiánsky_boss', 'hlavička', 'cephalic', 'prameniť', 'mys', 'hypertext_transfer_protocol', 'brian_welch', 'vedúca_osoba', 'prameň', 'inštruovať', 'koža_natiahnutá_na_bubon', 'hlavy', 'http/1.1', 'pilotovať', 'článok_v_časopise', 'počasie_list', 'riadiť', 'pseudanthium', 'mainsheet', 'pokrok', 'riaditeľ_školy', 'orálny_sex', 'riaditeľka', 'čítacie_/_zapisovacie_hlavou', 'kmeňový_náčelník', 'dirty_mind', 'hydraulický_spád', 'top_dog', 'útes', 'clew', 'protokol_http', 'ľudskej_mysle', 'vyvierať', 'viesť', 'výčnelok', 'usmerňovať', 'bubnové_hlavy', 'byť_v_čele', 'ostrov', 'bočnica', 'titul', 'titulok_novín', 'http', 'predhorie', 'záhlavie', 'učiteľ', 'článok', 'hlavné_lano', 'líder', 'výbežok', 'boss', 'vodca', 'myseľ', 'náčelník'}
hear	{'ľudského_sluchu', 'dopočuť_sa', 'sluchové_modality', 'ochrana_sluchu', 'čuť', 'sluch', 'poslúchnuť', 'sluchové_zmysel', 'zistiť', 'počuť', 'dbať', 'fonetickej', 'dať_pozor', 'dávať_pozor', 'počúvať', 'objaviť', 'dozvedieť_sa', 'poslúchať', 'počúvnuť', 'dozvedať_sa', 'zisťovať'}
heart	{'pravej_srdca', 'srdce', 'epicentrum', 'zoznam_epizód_seriálu_hrozba_z_temnoty_–_2._séria', 'ohľad', 'temperament', 'natvrdlý-kostrbata', 'oko', 'srdce_komory', 'podstata', 'philia', 'ľavého_srdca', 'neha', 'esencia', 'láska', 'nadšenie', 'stred', 'supernatural', 'nežnosť', 'náklonnosť', 'alexz_johnson', 'mindless_self_indulgence', 'srdcové', 'fili', 'centrum', 'srdcový', 'heart', 'srdcovej_komory', 'esencií', 'základ', 'srdca_a_duše', 'jadro', 'energia', 'odvaha'}
heavy	{'materstvo', 'pravidlá_podsvetia', 'telo', 'lopotný', 'jed', 'mníška', 'namáhavý', 'športová_medicína', 'obezita', 'prekliaty', 'telesná_stráž', 'heavy.com', 'team_fortress_2', 'occamova_britva', 'kandidát', 'mineralitou', 'kontrola', 'ťažký', 'vernosť', 'bodyguard', 'sokratovská_metóda', 'heavy', 'suché', 'ovocia', 'deti_v_ohrození', 'detoxikácia', 'anamnéza', 'láska_bolí', 'medové_týždne', 'neresuscitovať', 'stypsis', 'deti', 'ťažkopádny'}
help	{'pomôcť_si', 'využiť', 'asistovať', 'humanitárnej_pomoci', 'posila', 'pomáhať', 'ponúkať', 'asistent', 'prostriedok', 'podpora', 'napomáhať', 'help!', 'posluhovanie', 'slúži', 'napomôcť', 'ponúknuť', 'humanitárny_pracovník', 'pomôcť', 'dopomôcť', 'pomocník', 'pomáhali', 'pomáhať_si', 'útecha', 'pomôže', 'pomoc', 'humanitárnu_pomoc', 'humanitárna_pomoc', 'subvencia', 'umožniť', 'humanitárnych_pracovníkov', 'the_help', 'starostlivosť', 'asistencia', 'asistentka', 'pomoc_v_núdzi'}
here	{'tu', 'héra', 'sem', 'here', 'hera'}
hit	{'triumf', 'naraziť', 'náraz', 'postihnúť', 'hīt', 'kolízia', 'prístup', 'buchnúť', 'doraziť', 'dosahovať', 'štrajk', 'úder', 'vraziť', 'zasahovať', 'biť', 'base_hit', 'skórovať', 'šláger', 'búchať', 'dôjsť', 'zasiahnuť', 'udierať', 'udrieť', 'kolízie', 'dosiahnuť', 'zabodovať', 'bodovať', 'zásah', 'prísť', 'narážať', 'skóre', 'hit', 'trhák', 'postihovať', 'trafiť', 'zrážka', 'vrážať'}
hold	{'rezervovať', 'zadržať', 'objednávať_si', 'objednať_si', 'pojať', 'podržať', 'niesť', 'porozumenie', 'držať', 'držať_sa', 'zovretie', 'zatvoriť', 'zadržiavať', 'nosiť', 'majú', 'rukoväť', 'zápas_držať', 'stisnutie', 'časové_oneskorenie', 'súdnej_väzby', 'zhodnúť_sa', 'pokladať', 'podporiť', 'uväzňovať', 'vyhlasovať', 'odkladací_priestor', 'domnievať_sa', 'pojímať', 'dohadovať_sa', 'pochopenie', 'skrotiť', 'podporovať', 'ponechať_si', 'udržiavať', 'úložná_plocha', 'zdržiavať', 'udržať', 'fermata', 'kontrolovať', 'zdržať', 'platiť', 'držadlo', 'zadržanie', 'uťahovák_hlavového_zloženia', 'dohodnúť_sa', 'časový_sklz', 'mať', 'uväzniť', 'zbaviť_slobody', 'skontrolovať', 'súhlasiť', 'uchopenie', 'nosiť_sa', 'ponechávať_si', 'nákladový_priestor', 'podopierať', 'nákladné_paluba', 'policajnej_väzbe', 'batožinového_priestoru', 'uchovať_si', 'zhodovať_sa', 'uchovávať_si', 'zhodovať_sa_súhlasiť', 'krotiť', 'niesť_sa', 'odolávať', 'chápavosť', 'obsahovať', 'zachovávať', 'rezervovať_si', 'stisk_ruky', 'podoprieť', 'škáry', 'kata-waza', 'pozastavenie', 'udržiavať_sa', 'predloženie_drží', 'súhlas', 'objednať', 'považovať', 'fermáta', 'rúčka', 'zápasnícky_chmat', 'nákladný_priestor', 'zatvárať', 'zachovať', 'vyhlásiť', 'odolať', 'zarezervovať', 'objednávať', 'odročenie', 'omeškanie', 'skladiskový_priestor'}
horn	{'trubači', 'paroh', 'drumbľa', 'gaienhofen', 'motor_roh', 'klaksón', 'jazzový_trubkár', 'kornet', 'rohy', 'trúbka', 'roh', 'trúba', 'horn', 'sedla', 'vozidlá_roh', 'francúzsky_roh', 'francúzske_rohy', 'trubkár', 'lovecký_roh', 'automobilový_klaksón', 'lesný_roh', 'trumpeta', 'rúrka', 'hornista', 'rohovina'}
how	{'opytovacie_zámená', 'jak', 'opytovacie_slovo', 'hands_all_over', 'how', 'opytovacie_zámeno', 'ako'}
hunt	{'hunt', 'hon', 'vyhľadávanie', 'hľadanie', 'lov', 'william_holman_hunt', 'richard_morris_hunt', 'holman_hunt', 'hon_klub', 'lov_prepelíc', 'overhunting', 'lovecký_hon', 'poľovačka', 'poľovať', 'leigh_hunt', 'william_henry_hunt', 'pov', 'poľovníctvo', 'loviť', 'james_henry_leigh_hunt'}
hurting	{'bolesť', 'bolí', 'akútnej_bolesti', 'bolestivé_pocity', 'vnímanie_bolesti', 'bôľ', 'bolesti'}
husband	{'muž', 'šetriť', 'neplytvať', 'ušetriť', 'ušetriť_si', 'husband', 'partnerka', 'manžel', 'družka', 'uchovať_si', 'druh', 'manžílek', 'partner/partnerka', 'partner', 'manžela', 'ženatý_človek', 'ženáč', 'lepšia_polovička', 'manželka', 'ženatý_muž'}
i	{'atómové_číslo_53', 'i̇', 'a', 'jód', 'elektrický_prúd', 'ì', 'ma', '1', 'jeden', 'prúd', 'izoleucín', 'iodine', 'í', 'íčko', 'rok', 'ja', 'i', 'intenzita_elektrického_prúdu', 'konvenčné_prúd', 'nanoampere', 'mäkké_i', 'miliampérov', 'sextuple', 'jednotka', 'rok_gregoriánskeho', 'n-tic', 'и', 'tok', 'n-tica', 'jódu', 'jedna', 'ampér', 'eso'}
ice	{'deoxyephedrine', 'ľad', 'crystal_meth', 'spaľovací_motor', 'shabu', 'spaľovacím_motorom', 'v_prípade_núdze', 'ľadu', 'methedrine', 'speed', 'spaľovacích_motorov', 'péčko', 'motor_s_vnútorným_spaľovaním', 'ľadová_poleva', 'ice_la_fox', 'zmrzlina', 'klzisko', 'metamfetamín', 'pervitín', 'n-metyl-1-fenyl-propán-2-amín', 'metamfetamínu', 'c10h15n', 'instituto_de_costarricense_electricidade', 'dextromethamphetamine', 'meth', 'intercityexpress', 'polevou', 'ice', 'umelej_ľadovej', 'emirates', 'ice_kontakt', 'tajarán_al-imárát', 'in_case_of_emergency', 'desoxyn', 'metamfetamín_hydrochlorid'}
if	{"chateau_d'if", 'château_d’if', 'impakt_faktor', 'faktor_dopadu', 'hrad_if', 'pevnosť_if', "château_d'if", 'podmienené', 'interaktívne_beletrie', 'nezmiešané', 'textových_dobrodružstvo', 'faktor_vplyvu', 'if-then-else', 'command.com', 'stadium_arcadium', '(if)', 'impact_factor', 'if', 'impaktný_faktor', 'vnútorný_faktor'}
ignorance	{'nevedomosť', 'avidya', 'nevedomosti', 'neznalosť', 'avidjá', 'ignorance'}
illness	{'choroba', 'porucha', 'nemoc', 'zdravotné_poruchy', 'ochorenie', 'zdravotný_stav', 'choroby', 'chorý', 'morbídne', 'unwellness', 'morbidita'}
impress	{'tlačové_gangy', 'urobiť_dojem', 'vzbudzovať_dojem', 'dojať', 'zasiahnuť', 'robiť_dojem', 'impressment', 'vytlačiť', 'zapôsobiť', 'dojímať', 'zapôsobiť_na', 'pôsobiť_na', 'zasahovať', 'vzbudiť_dojem', 'tlačiť'}
in	{'indium', 'indická_republika', 'prvok', 'palec', 'india', 'medzinárodný_palec', 'dnu', 'atómové_číslo_49', 'členstvo', 'indie', 'dovnútra', 'in', 'indickej_republiky', 'hoosier_stať', 'bod_množiny', 'anglický_palec', 'cól', 'bharat', 'indiana', 'prvok_množiny'}
invention	{'inovácia', 'obnovenie', 'vynájdený', 'nápad', 'inovácie', 'vynálezu', 'obnovovanie', 'inovácií', 'inovatívne', 'myšlienka', 'vynálezca', 'vynález', 'vynálezcov', 'vynálezov', 'invent', 'objav', 'technologické_inovácie', 'zavedenie'}
investigation	{'akademický_výskum', 'veda_a_výskum', 'vyšetrovaní', 'výskum', 'prieskum', 'skúmanie', 'vyšetrovanie', 'bádanie'}
invisible	{'neviditeľnosti', 'nezbadateľný', 'neviditeľný/-á', 'invisible', 'nenápadný', 'holy_diver', 'sound_of_white_noise', 'neviditeľný', 'evilized', 'dream_evil', 'elevate', 'taylor_swift', 'podlahou'}
job	{'práca', 'čachrovať', 'fuška', 'voľné_miesto', 'džob', 'komerčné_aktivity', 'rad_prác', 'job', 'pracovať_ako_brigádnik', 'zúčastňovať_sa_brigád', 'zamestnanie', 'špekulovať', 'zamestnania', 'zamestnať', 'odpracovať_ako_brigádnik', 'brigádovať', 'jób', 'odbrigádovať', 'robota', 'pracovného_života', 'biznis', 'kniha_jób', 'kniha_job', 'predbežné_zápasník', 'úloha', 'robiť', 'pracovný_pomer', 'problém', 'záležitosť', 'prácu', 'povolania', 'drobná_práca', 'kalkulovať', 'zúčastniť_sa_brigády', 'povolanie', 'podnikanie', 'úlohou', 'zamestnancov', 'činnosť'}
jungle	{'oldschool_džungle', 'hobo_camp', 'prales', 'out_of_the_blue', 'džungle', 'oldschool_jungle', 'džungľa', 'shine_a_little_love', 'jungle'}
key	{'florida_kľúč', 'primárny_kľúč', 'tónovej_hudby', 'čierna', 'šifry', 'hlavný', 'tónina', 'kľúč', 'tajný_kľúč', 'hlavný_väzbový_kameň', 'kód_zhody', 'grafy', 'kartografov', 'cay', 'svorník', 'pero', 'kartografia', 'mapmaking', 'samara', 'nažka_krídlatá', 'tajný_kód', 'vrcholová_klenbovka', 'cayes', 'základný', 'identifikačný_kľúč', 'tlačidlo', 'willem_key', 'key', 'kartografické', 'inkiness', 'graf', 'odomknutie', 'zamykanie', 'tónovanie', 'odomykanie', 'voľný_hod_lane', 'prístupový_kľúč', 'zamknutie', 'mechanický_kľúč', 'kláves', 'kim_ki-bom', 'alternatívny_kľúč', 'čerň', 'listina', 'francis_scott_key', 'register', '김기범', 'šifrovací_kľúč', 'nákres', 'grafu', 'index_databázy', 'cays', 'podstatný', 'kľúč_ovocie', 'index', 'kartografie'}
kill	{'zabitie', 'smrť', 'zabíjať', 'zomrel', 'the_kill', 'zabitím', 'zomrelý', 'úmrtie', 'zabíjanie', 'zosnulý', 'predčasných_úmrtí', 'usmrtenie', 'kill', 'vražda', 'zesnout', 'zabiť'}
kindness	{'láskavosť', 'dobroprajnosť', 'forgivingness', 'dobrota'}
king	{'king_ov_hell', 'kráľovského_majestátu', 'charles_bird_king', 'priemyselník', 'obchodný_magnát', 'riley_b._king', 'martin_luther_king', 'martin_luther_king_jr', 'george_king', 'magnátov', 'monarcha', 'king.com', 'king', 'veľký_podnikateľ', 'billie_jean_kingová', 'reverend_horton_heat', 'monarchie', 'billie_jean_king', 'monarchická', 'rex', 'kráľ', 'priemyselníkov', 'korunovaná_hlava', 'top_executive', 'monarchia', 'panovník', 'b._b._kráľ', 'riley_b_kráľ', 'b.b._king', 'samec_monarcha', 'vládnucej', 'magnát', 'obchodný_vedúci', 'suverénny', 'billie_jean_moffitt_kráľ', 'magnáta', 'veľmož', 'b._b._king', 'world-šľahač'}
knee	{'articulatio_genus', 'potlačiť', 'génu', 'koleno', 'kolenom_štrajku', 'kolená', 'kolenného_kĺbu', 'kolenný_kĺb', 'zranenie_kolena', 'ľudské_koleno'}
know	{'poznatok', 'kognitívne_schopnosti', 'kognitívnych_procesov', 'byť_si_istý', 'znalosť', 'trtkať', 'kognitívne_spracovanie', 'vedomosť', 'poznávanie', 'zažívať', 'vedieť', 'noesis', 'poznanie', 'skúsiť', 'ovládať', 'pojmové_poznanie', 'dogmatické_poznanie', 'jebať', 'zakúsiť', 'kognitívne', 'pocítiť', 'pociťovať', 'poznať', 'vedenie', 'drbať', 'kognitívne_funkcie', 'kognitívnych_funkcií', 'dokázať', 'vedomie', 'cognitions', 'mrdať', 'pichať', 'kognitívnych_schopností', 'šukať', 'zažiť'}
lady	{'the_lady', 'urodzená_dáma', 'štýl', 'virgin', 'dámy', 'nanebovzatie_panny_márie', 'urodzená_pani', 'blahoslavená_panna', 'šľachtičná', 'titul', 'ušľachtilá_žena', 'oslovenie', 'dáma', 'gentlewoman', 'pani', 'názov_rešpektu', 'svätá_mária', 'madam', 'forma_adresy', 'tituly', 'peerka', 'nepoškvrnené_počatie_panny_márie', 'panna_mária', 'peeress', 'bohorodička', 'dame', 'mary', 'lady', 'mária'}
lake	{'sladkovodné_jazero', 'efemérne_jazera', 'lake', 'pigment', 'jazero', 'farbivo', 'prírodné_jazero', 'pigmenty'}
land	{'akrov', 'pevnina', 'doména', 'krajina', 'nezávislý_štát', 'majetky', 'nehnuteľnosti', 'majetok,_nehnuteľný', 'suché_pôdy', 'telo_rozvážny', 'panstva', 'súš', 'kráľovstvo', 'suverénny_štát', 'oblasti', 'štáty_mexika', 'suverénnych_štátov', 'realitné', 'národ', 'terra_firma', 'pozemkový_majetok', 'pôda_a_prírodné_zdroje', 'bundesland', 'zemina', 'teritórium', 'národnej', 'mexickom_štáte', 'krajine', 'národy', 'zem', 'suchá_zem', 'pozemky', 'odvetví_nehnuteľností', 'pevná_zem', 'edwin_herbert_land', 'feudálnej_domény', 'pevný', 'nehnuteľnosť', 'štátny', 'pristál_majiteľ', 'pristál_majiteľa', 'res_publica', 'nehnuteľná_vec', 'land', 'dŕžava', 'din_land', 'pôda', 'trhu_s_nehnuteľnosťami', 'deklaratívny_teórie_štátnosti', 'ríša', 'štátu', 'panstvo', 'územie', 'parcely', 'politickej_spoločnosti', 'spolková_krajina', 'štát'}
laugh	{'smiať_sa', 'vtipov', 'smiech', 'smiať', 'žart', 'smiechu', 'žartu', 'vtipkovať', 'vtip', 'veselý', 'zasmiať_sa'}
law	{'police', 'bezpečnostných_síl', 'praxe_práva', 'prirodzené_právo', 'praxi_práva', 'vedecký_zákon', 'policajný_zbor', 'policajné_oddelenie', 'študent_práv', 'kánonického_práva', 'právna_veda', 'm72_law', 'objektívne_právo', 'legislatívny_proces', 'fyzikálne_zákony', 'earthling', 'veda_o_práve', 'prirodzeného_práva', 'kanonické_právo', 'kánon', 'právne_služby', 'spoločné_rokovanie_expertov_o_hodnovernosti_uhorskej_štatistiky_z_r._1910_z_hľadiska_stanovenia_etnickej_hranice_v_komárne_11._10._1938', 'právny_filozof', 'pravidlo', 'bezpečnostné_sily', 'prirodzený_zákon', 'cirkevné_právo', 'legislatíva', 'zákon', 'písaným_právom', 'profesor_práva', 'kánonické_právo', 'cirkevného_práva', 'jurisprudencia', 'policajnou_ochranou', '羅', 'neoprávneného_praxi_práva', 'právo', 'poslucháč_práv', '罗', 'luo', 'zákon_prírody', 'polícia', 'právne_vedy', 'písané_právo', 'právne_predpisy', 'tvorby_právnych_predpisov', 'ozbrojené_policajné', 'právnictvo', 'canon_právnik', 'jurisprudencie', 'právnej_filozofie', 'právna_prax'}
leaf	{'axil_listu', 'folio', 'pyri', 'bazálnej_list', 'lístie', 'zložené_listy', 'vrúbkované', 'paullinia_pterophylla', 'les', 'verso', 'recto_a_zadné', 'abaxial', 'list', 'pazuchách', 'nissan_leaf', 'midrib', 'listy', 'okraj_listu', 'stromový_graf', 'recto', 'strom', 'listovej', 'adaxial'}
left	{'ľavičiar', 'doľava', 'ľavicové', 'ľavé_krídlo', 'ľavicová_politika', 'ľavicový', 'esquerra_republicana_de_catalunya', 'ľavá_strana', 'ľavicový_socialista', 'ľavica', 'ľavá_ruka', 'zvyšný', 'ľavý', 'ľavicové_krídlo', 'venstre', 'ľavicovosť', 'ľavičiarstvu', 'naľavo', 'vľavo', 'ľavičiarmi', 'ľаvý', 'kolektivistický'}
leg	{'dolné_končatiny', 'dva-legged', 'nohy', 'zlomenú_nohu', 'noha', 'drevená_noha', 'etapa', 'ľudskej_nohy', 'dvoch_nohách', 'pegleg', 'rozvetvenie', 'dolnej_končatiny', 'dolných_končatín', 'crus', 'úsek'}
level	{'rovinný', 'skúsenosti_bod', 'podlažie', 'rovná_plocha', 'fáze', 'libelová_vodováha', 'niveau', 'evolučný_stupeň', 'úroveň', 'adema', 'horizontálna_rovina', 'bublinková_vodováha', 'poschodí', 'vodováhu', 'úrovni', 'plochý', 'hladina', 'ukázať', 'vodorovná_plocha', 'vodorovný_povrch', 'levél', 'podlahové_číslovanie', 'rovný', 'vodováha', 'level', 'stupňa', 'podlaží', 'miera', 'poschodie', 'druh_materiálu', 'skúsenostné_body', 'bodu', 'kvalita', 'formát', 'stupeň'}
liar	{'republic', 'liră', 'prevaricator', 'louder_now', 'luhár', 'so_far,_so_good..._so_what!', 'lýry', 'lýra', 'liar', 'podvodník', 'klamár'}
lie	{'nachádzať_sa', 'lie', 'ležať', 'nepravda', 'ľahnúť_si', 'klamstvo', 'prekrúcanie_pravdy', 'trygve_lie_halvden', 'trygve_lie', 'the_lie', 'ležať_si', 'luhárstvo', 'malpresentation', 'klamať', 'awake', 'leží_v', 'faloš', 'lož', 'spočívať', 'spočinúť', 'trygve_halvdan_lie', 'absolute_first_album'}
light	{'svetelný_zdroj', 'zdroj_svetla', 'svetlo', 'rozbuška', 'záblesk', 'svetla', 'úroveň_jasu', 'light_v_rámci', 'viditeľné_elektromagnetické_žiarenie', 'viditeľné_žiarenie', 'ľahký', 'luminousness', 'osvetlenie', 'jasnosť', 'zapáliť_sa', 'osvietenie', 'jasu', 'jas', 'iskra', 'svetelné_vlny', 'odraz_svetla', 'light_yagami', 'zapaľovať', 'svetlosť', 'okno', 'rozžeraviť', 'zapaľovacie_zariadenie', 'viditeľné_svetlo', 'podpaľovať', 'pyrotechnického_iniciátor', 'roznecovať', 'lampy', 'kira', 'elektrická_lampa', 'záblesk_svetla', 'viditeľné_spektrum', 'zapaľovač', 'lampa', 'raito_yagami', 'vznietiť_sa', 'luminance', 'svetle', 'vnútorné_svetlo', 'oblok', 'podpáliť', 'roznietiť', 'kristus_v_rámci', 'svetlý', 'zapáliť', 'light', 'žiarivosť', 'zapaľovače', 'žeraviť', 'odpojiť', 'viditeľné_vlnenie', 'žiarovka', 'elektrické_lampy', 'zažať'}
live	{'pocítiť', 'r.e.m._live', 'koncerty', 'jennifer_lopez', 'obývať', 'život', 'simian_mobile_disco', 'užívať_si', 'live_at_the_marquee', 'live', 'zažiť', 'prežiť', 'naživo', 'živý', 'aktuálny', 'live!', 'poznať', 'pociťovať', 'koncert', 'jennifer_lopezová', 'turné', 'skúsiť', 'nažive', 'pigmy_love_circus', 'koncertné_turné', 'žiť', 'built_to_spill', 'zakúsiť', 'live_hammerstein', 'existovať', 'zažívať', 'bývať', 'byť'}
liver	{'hovädzia_pečeň', 'hepar', 'pečeňové', 'pečienka', 'pečene', 'pečeň'}
long	{'longa', 'william_henry_long', 'dlhý', 'dlho', 'bloody_roar', 'long'}
louse	{'vták_voš', 'závod_vši', 'voš', 'článkonožec', 'vši', 'členovec', 'článkonožce', 'phthiraptera', 'hryzenie_voš', 'arthropoda', 'špina_gule', 'sania_voš', 'článkonožcov'}
magic	{'magic!', 'dame_kiri_te_kanawa_janette', 'eskamotáž', 'čarodejnícky_trik', 'dame_kiri_te_kanawa', 'trik', 'thaumaturgus', 'čaro', 'take_me_home', 'artefakt', 'thaumaturgos', 'thaumaturgy', 'octarine', 'premenenie', 'iluzionista', 'thaumaturgic', 'planeswalker', 'te_kanawa', 'očarenie', 'oklumenciu', 'pluto', 'make_a_scene', 'kúzlo', 'justin_timberlake', 'hadím_jazykom', 'taumaturgos', 'wonderworking', 'okúzlenie', 'kúzelný_trik', 'kiri_te_kanawa', 'mágia', 'driving_rain', 'secret_time', 'magic', 'ilúzia', 'plochozem', 'jednocestným_zrkadlom', 'octiron', 'divotvůrce', 'eskamotérstvo', 'divotvorca', 'animágmi', 'alagaëzie', 'axel_rudi_pell', 'tranz'}
man	{'phaneranthropus', 'človek_múdry', 'človek_vyspelý', 'človek_rozumný', 'každý', 'človeka', 'homo', 'sieť_man', 'svet', 'človek_súčasného_typu', 'manchester_ringway_airport', 'isle_of_man', 'postavička', 'ľudské_pokolenie', 'komorník_de_chambre', 'pohlavne_dospievajú', 'ostrov_man', 'kto', 'man_ag', 'ľudia', 'muž', 'dunlending', 'man', 'komorník', 'phaneranthropi', 'manchester_airport', 'človek_dnešného_typu', 'sveta', 'rozumný_človek', 'wen', 'na_svete', 'vrchovcům', 'homo_sapiens_sapiens', 'člen_armády', 'ľudský_rod', 'homo_sapiens', 'homo_diurnus', 'manfred_gnadinger', 'ľudských_druhov', 'ľudská_bytosť', 'vojak', 'ľudskej_bytosti', 'hracia_figúrka', 'človek_rozumný_dnešný', 'wan', 'armádny_personál', 'manchester_international_airport', 'letisko_manchester', 'chlap', 'ľudská_rasa', 'pánsky_gentleman', 'relient_k', 'človek', 'mužov', 'cornelis_de_man', 'ľudstvo', 'manuálových_stránok', 'atanatári', 'dospelý_pes'}
many	{'mány', 'many'}
marriage	{'manželstva', 'únia', 'sviatosť_manželstva', 'zväz', 'muž_a_žena', 'veselie', 'manželské_vzťahy', 'svadbu', 'svadba', 'neplatnosti', 'svadobný_obrad', 'manželské', 'sväz', 'hymeneals', 'manželský_pár', 'záväzok_obrad', 'svadby', 'manželstvo', 'sobáš', 'vznik_manželstva', 'manželské_páry', 'nihility', 'vziať', 'svadobné'}
material	{'vecí', 'material_design', 'textilia', 'materiálový', 'veci', 'tkanina', 'materializmu', 'reálny', 'tkaniny', 'materialisti', 'látka', 'materiálu', 'textil', 'physicalism', 'materiály', 'materializmus', 'hmotný', 'materiálny', 'textília', 'fyzikalizmus', 'materiál', 'textilné', 'skutočný', 'fyzický', 'quantum_paper'}
mathematical	{'matematicky', 'numerický', 'matematika', 'číselný', 'matematický', 'matematike', 'počty', 'matika'}
meat	{'základ', 'podstata', 'jadro', 'esencií', 'esencia', 'mäsa_vedy', 'shawn_stasiak', 'natvrdlý-kostrbata', 'srdca_a_duše', 'we_will_rock_you', 'mäso', 'spracované_mäso'}
mechanism	{'stroj', 'prostriedok', 'aparát', 'prístroj', 'stroje', 'chemické_mechanizmus', 'zariadenie', 'pohyb', 'ústrojenstvo', 'zariadenia', 'hnutia', 'mechanizmus'}
medication	{'liečivo', 'medicína', 'rescue', 'senzácia_drogy', 'liek', 'liečenie', 'liekov', 'medikácia', 'lieky', 'farmaceutické', 'medikament', 'version_2.0', 'liečba', 'farmaceutických_drog'}
money	{'peňažný_majetok', 'peniaze', 'šupy', 'many', 'dengi', 'prachy', 'money', 'bohatstvo'}
moon	{'mun', 'jupiter', 'mesačnom_svetle', 'lunárneho_mesiaca', 'prirodzených_satelitov', 'slnko', 'kyôko_fukada', 'merkúr', '文', 'mesiaca', 'venuša', 'satelit', 'mesiac', 'znamení_slnka', 'mesačný_svit', 'christopher_robin_milne', '문', 'mars', 'prirodzený_satelit', 'lunation', 'moon', 'lunárny_mesiac', 'synodický_mesiac', 'lunácia', 'sun_myung_moon', 'družica', 'synodic_mesiac'}
mother	{'a_chorus_line', 'byť_matkou', 'matky', 'počať', 'mama', 'sisters_of_avalon', 'rehoľníčka', 'mníšky', 'ženskej_materskej', 'matky_zeme', 'chorus_line', 'byť_otcom', 'splodiť', 'matka_zem', 'mother', 'mať', 'bohyne_matky', 'sestra', 'roditeľka', 'mníška', 'synchronicity', 'matka'}
mountain	{'hŕba', 'zabil', 'mountain', 'kopa', 'množstvo', 'sahti', 'docela_málo', 'upratané_súčet', 'hory', 'muckleovho', '4-8-2', 'spústa', 'passel', 'vrch', 'mickle', 'veľké_množstvo', 'stoh', 'hora', 'dobrý_obchod', 'hromada', 'veľa', 'halda'}
