ability	{'כֹּשֶׁר', 'היכולת', 'יכולת\u200e', 'כּוֹחַ', 'כשרון', 'יְכֹלֶת'}
grass	{'קנאביס', 'skylarking', 'המשפחה_graminaceae', 'supergrass', 'graminoid', 'גינתר_גרס', 'עשבים', 'poaceae', 'spikelets', 'eatage', 'משפחת_הדשא', 'המשפחה_poaceae', 'קנביס_רפואי', 'מסטול', 'ירוקה_אלה', 'sess', 'גינטר_גראס', 'grass_gis', 'graminaceae', 'günter_grass', 'גינתר_גראס', 'sporobolus_caespitosus', 'המשפחה_gramineae', 'gramineae', 'nothing_can_stop_us', 'מספוא', 'דגניים', 'דשא', 'אלכסנדר_ורלמוב', 'מספוא\u200e', 'גונטר_גראס_וילהלם', "מרי_ג'יין", 'מריחואנה', 'sens'}
great	{'עֲנָק', 'מַגְנִיב', 'גדול', 'תהלה', 'פָּצָץ', 'וגדולתו'}
green	{'מינרליות', 'ירוק_צהבהב', 'לשים_ירוק', 'שמן_דבש', 'חומצה_סופר', 'ור', 'יבש', 'הסופר_ג', 'ירקות_עלים_ירוקים', 'משותף', 'ידידותיים_לסביבה', 'גרין_ריבר', 'מודעות_סביבתית', 'סביבתנות', 'ירוק_\\_יָרֹק\u200e', 'feldgrau', 'ויליאם_גרין', 'צהוב_ירקרק', 'לשים_את_המשטח', 'ירקרק', 'צייד_ירוק', 'ירוק_ירקן', 'שמירת_טבע', 'william_green', 'פוליטיקה_ירוקה', 'ירוק', 'שימור_הטבע', 'vert', 'תנועת_איכות_הסביבה', 'ירוק_צהוב', 'ירקן', 'ירקות_עלים', 'אזמרגד', 'פרק', 'גרין', 'קלי_ירוק', 'גוף', 'ידידותי_לסביבה', 'green_river', 'פֶּתִי\u200e', 'ברקת', 'ירוק_אפונה', 'ירקות', 'פרות', 'ירוק_כהה', 'ירקות_ירוקים', 'רעננות', 'פארק', 'k_המיוחד', 'stypsis', 'פעילים_סביבתיים', 'green', 'חתול_וליום', 'שמירת_כדור_הארץ', 'ירוק_הפך', 'יְרַקְרַק\u200e', 'שימור_טבע', 'jade'}
gun	{'הכה_את_האיש', 'בחנות_כלי_נשק', 'נשק_חם', 'gun', 'דוושת_הגז', 'דוושת_דלק', 'conventional_weapons', 'louder_than_love', 'נק"ל', 'מנשק_קל', 'יורה', 'חנות_אקדח', 'מתנקש', 'רוצח_שכיר', 'דוושת_האצה', 'אקדח', 'גריז_אקדח', 'נשק', 'כלי_ירייה', 'אקדוחן', 'רובה', 'כלי_ירי', 'gunfighting', 'נשק_כבד', 'gunslingers', 'ירייה', 'נשק_קל', 'ירי', 'קטנת_זרוע', 'זרוע_קטנה', 'כלי_נשק_חם'}
guts	{'courageousness', 'תאורית_הכל', 'תאוריה_מאוחדת_גדולה', 'חוצפה', 'גאטס', 'guts', 'מעיים', 'תיאוריה_מאוחדת_גדולה', 'תיאוריית_השדות_המאוחדים', 'מְעִי', 'מעים', 'מְעִי\u200e', 'גבורה', 'ברירית_המעי', 'אֹמֶץ', 'במערכת_עיכול', 'מעי', 'אומץ', 'תעלת_עיכול', 'המעי_הישר', 'אומץ\u200e', 'מערכת_העיכול', 'enteric', 'מעי_ישר', 'אומץ_לב', 'אמיץ', 'קרבים', 'מוקסי', 'אברי_עיכול', 'מעי_עקום', 'מערכת_עיכול', 'צינור_עיכול'}
hair	{'עכבר_העיר', 'שיער\u200e', 'שעיר', "hair's-לרוחבה", 'אריג_שיער', 'שיערות', 'שערה', 'צבע_שיער', 'hair', 'העיר', 'שיער', 'שערות', 'חוט_שערה'}
hand	{'כתב_יד\u200e', 'manus', 'יָד\u200e', 'גזעים_ביקום_בבילון_5', 'כתב_יד', 'hand', 'קלפן', 'נָתַן', 'כְּתָב', 'סטיק', 'כף_היד', 'מאנוס', 'ביד', 'משחקי_קלפים', 'יד', 'יד_שכרה', 'היד', 'הֶעֱבִיר', 'cordella', '𓂧', 'בידיו', 'כף_יד', '!מַעֲצָר', 'dilgar', 'אדם_שנשכר', 'טפח', 'כרטיסים', 'תסריט', 'מָסַר', 'system_of_a_down', 'גשר_שחקן', 'brakiri', 'משחק_קלפים', 'עוזר_יד', 'כְּתַב-יָד', 'drazi'}
he	{'לְשׁוֹן-הַקֹּדֶשׁ', 'עברי', 'he', 'הֵא\u200e', 'ჱ', 'מספר_אטומי_32', 'וידאו_בהפרדה_גבוהה', 'הבחנה_גבוהה', 'הליום', 'עִבְרִית', 'hans_eworth', 'г', 'e-939', 'הֶלְיוּם', 'לשון_עברית', 'הלשון_העברית', 'חה', 'לשון', 'גרמניום', 'השפה_העברית', 'הֶלְיוּם\u200e', 'e939', 'הליום_נוזלי', 'וידאו_hd', 'ge', 'ה"א', 'e_939', 'שפת_עבר', 'הוא', 'מספר_אטומי_2', 'ה', 'הפרדה_גבוהה', 'שפת_עברית', 'עברית', 'הא'}
head	{'בוס_פשע', 'מנהלת_בית_ספר', 'ראש_הקריאה_/_כתיבה', 'headspring', 'מְנַהֶלֶת', 'לראש', 'מנהל_(שיחה)\u200e', 'נפש', 'להוביל', 'עומד_הידראולי', 'ראש', 'מנהל', 'head', 'מְנַהֵל', 'מנחה\u200e', 'hypertext_transfer_protocol', 'drumhead', 'מאמר_בעיתון', 'mainsheet', 'סקס_אוראלי', 'http', 'pseudanthium', 'שיפוע_הידראולי', 'תכריכים', 'סקס_אוראלי\u200e', 'בקשת_http', 'הראש', "צ'יף", 'גיליון', 'תוכן_נפשי', 'וchieftainship_יותר', 'מנצח', 'אובדן_הראש', 'מאמר_חדש', 'נואוס', 'chieftaincy', 'מין_אורלי', 'מין_אוראלי\u200e', 'מְנַהֵל\u200e', 'מאסטר', 'מַנְהִיג', 'כתבת_חדשות', 'ראש_תוף', 'נואטי', 'המוח_האנושי', '!רֹאשׁ', 'מאמר', 'רֹאשׁ', 'במאי', 'clew', 'ראש_שבט', 'גיליון_מזג_אוויר', 'http/1.1', 'מנהיג', 'nous', 'שְׁאֵלָה\u200e', 'סיפור_חדשות', 'מנהל_בית_הספר', 'מין_אוראלי', 'פעולת_שירות_של_http', 'מורה_ראשי', 'סיפור_חדשותיי', 'כף', 'מנהל_בית_ספר', 'ראשו', 'המנהל', 'dirty_mind', 'יחסי_מין_אוראליים', 'brian_welch', 'להוביל_סיפור', 'cephalic', 'שושנה'}
hear	{'שמע', 'לראות', 'שמיעתית', 'הֶאֱזִין\u200e', 'שמיעה_אנושית', 'לגלות', 'להקשיב', 'שמיעה', 'שָׁמַע\u200e', 'ללמוד', 'נמל_התעופה_הבינלאומי_אל_עריש', 'ערוץ_שמיעתי', 'לשמוע', 'חוש_השמיעה', 'חוש_שמיעה', 'הִקְשִׁיב\u200e'}
heart	{'גופו_של_העניין', 'לב_האדם', 'חיבה', 'mindless_self_indulgence', 'אסנציה', 'מרקו_רוסי', 'חִבָּה', 'חיבה\u200e', "מיינדלס_סלף_אינדלג'נס", 'הארט', 'תוכן\u200e', 'heart', 'מֶרְכָּז', 'מהות', 'לב', 'הלב', 'תמציות', 'קרדיאלי', 'דיאסטולה', 'אהבה', 'philia', 'לב_ונשמה', 'לב\u200e', 'סימפטיה', 'מרכז\u200e', 'עוז', 'תַּמְצִית\u200e', 'החיבה', 'תוכן', 'לֵב', 'alexz_johnson', "אלכס_ג'ונסון", 'סמל_הלב', '♥'}
heavy	{'כָּבֵד', 'מינרליות', 'heavy.com', 'גוף', 'אבטחת_אישים', 'team_fortress_2', 'יבש', 'כָּבֵד', 'כָּבֵד\u200e', 'פרות', 'tf2', 'heavy', 'שומרת_ראש\u200e', 'stypsis', 'טים_פורטרס_2', 'שומר_ראש', 'tf_2', 'demoman', 'שומר_ראש\u200e', 'pyro', 'כבד', 'שומרת_ראש'}
help	{'הִגִּישׁ-עֶזְרָה', 'כסיוע', 'להועיל', 'עובד_סיוע', 'ministration', 'לעזור', 'לסעוד', 'עֵזֶר', 'the_help', 'עזרה_מקוונת', 'עובד_סעד', 'הגיש', 'עָזַר', 'עֶזְרָה\u200e', 'לסייע', 'סיוע\u200e', 'עזרה', 'עוזר', 'סייע', 'עֶזְרָה', 'העזרה', 'סִיּוּעַ', 'סיוע_הומניטארי', 'עזרה\u200e', 'סִיֵּעַ', 'סיוע', 'סיוע_הומניטרי', 'יכול', 'help!', 'עובדי_סיוע', 'עזר'}
here	{'הֲלוֹם\u200e', 'פֹּה\u200e', 'הרה_אלת_ארגוס', 'כָּאן\u200e', 'here', 'הרה', 'לכאן', 'פה', 'הֵנָּה\u200e', 'כאן', 'hêra'}
hit	{'להבקיע', 'hīt', 'סטרייקינג', 'התנגשות', 'להכות\u200e', 'hit', 'שביתה', 'מכת_בסיס', 'התנגשויות', 'הרביץ', 'כניסה', 'לָהִיט', 'פגע\u200e', 'להגיע', 'להכות', 'היט_אנטרטיינמנט', 'רָצַח\u200e', 'ולהכות'}
hold	{'katame-waza', '!אֲחִיזָה', 'מעצר_אזרחי', 'ידית', 'headlock', 'למעצר_שיפוטים', 'ההיאבקות_להחזיק', 'לתת', 'לשלוט', 'לטפל', 'להחזיק', 'ציפורניים', 'תא_מטען', 'אזור_מטען', 'אזור_האחסון', 'זמן_השהיה', 'עִכּוּב', 'בהמתנה', 'לשמור', 'להצהיר', 'עיכוב', 'שהי', 'אֲחִיזָה', 'הכיל\u200e', '!מַעֲצָר', 'ל־\u200e_יש\u200e', 'הסכים', 'סיפון_מטען', 'לחיצת_יד', 'שחקני_ספסל', 'פרמטה', 'הִסְכִּים\u200e', 'אחיזת_כף_היד', 'לתמוך', 'יש', 'מעצר', 'לְהַחזִיק\u200e'}
horn	{'קרן_יער', 'קֶרֶן', 'קרן_צרפתית', 'מכונת_צופר', 'חצוצרנים', 'חצוצרות', 'horn', 'חֲצוֹצְרָה', "חצוצרן_הג'אז", 'מנוע_צופר', 'רכב_קרן', 'gaienhofen', 'צופר_רכב', 'הורן', 'חצוצרת', 'אוכף_צופר', 'טרומפטה', 'קֶרֶן\u200e', 'קורנית', 'חצוצרה', 'חצוצרן', 'קרן', 'קֶרֶן-צָרְפָתִית', 'קֶרֶן-יַעַר', 'נבל_פה', 'קורנט', 'קרנות_צרפתיות'}
how	{'כֵּיצַד\u200e', 'מילת_שאלה', 'hands_all_over', 'אֵיך\u200e', 'כַּמָּה\u200e', 'מילה_בחקירה'}
hunt	{'הניצוד', 'ויליאם_האנט', 'מצוד_מועדון', 'william_henry_hunt', 'חִפּוּשׂ', 'האנט', 'hunt', 'מצוד', 'overhunting', '!צָד', 'צָד', 'צַיִד', 'ויליאם_הולמן_האנט', 'ציד', "ריצ'רד_מוריס_האנט", 'הולמן_האנט', 'סְרִיקָה', 'צייד', 'ציד\u200e', 'לי_האנט', 'ציד_שלווים', "ג'יימס_הנרי_לי_האנט", 'ציידים', 'william_holman_hunt'}
hurting	{'כאב_אקוטי', 'מיחוש', 'תחושת_כאב', 'כואב', 'תחושה_כואבת', 'כאב'}
husband	{'איש', 'גבר_נשוי', 'בַּת_זוּג', 'מחצית_טובה', 'שותף', 'בַּעַל', 'בֶּן_זוּג', 'אִישׁ', 'בן_זוג', 'בן/בת_זוג', 'זוג', 'אדם_נשוי', 'בעל'}
i	{'אחד', 'n-יה', 'זֶרֶם', 'i', 'אחת', 'ii', 'זֶרֶם\u200e', 'אמפר', 'n-tuple', 'tuples', 'אַחַת', 'ile', 'מספר_אטומי_53', 'и', 'tuple', 'í', 'n-יה_סדורה', 'איזולאוצין', 'חַשְׁמַל', 'לי', 'אס', 'מא', 'יוד', '1', 'אחדות', 'שישה_להבות', 'היחידה_מדומה', 'זרם_חשמל', 'isoleucine', 'nanoampere', 'milliampere', 'i̇', 'מנוקד_וdotless_אני', 'iodin', 'אמפר\u200e', 'המספר_i', 'זרם_חשמלי', 'ì', 'שלשה_סדורה', 'זרמים_חשמליים'}
ice	{'in_case_of_emergency', 'זגוג', 'קֶרַח\u200e', "אינטרקונטיננטל_אקסצ'יינג'", 'shabu', 'hydrochloride_מתאמפטמין', 'מנוע_שריפה_פנימית', 'methedrine', "קריסטל_מת'", 'מטאמפטמין', 'מתמפתמין', 'אמירייטס', 'ice_la_fox', 'methamphetamines', 'מנוע_בוכנה', 'מתאמפטמין', 'קצירת_קרח', 'מנוע_בעירה_הפנימית', 'מתאמפטמין\u200e', 'קֶרַח', 'יאבא', 'זירת_החלקה_על_קרח', "מת'", 'אמירטס', 'מנוע_בערה_פנימית', 'instituto_de_costarricense_electricidad', 'מתילאמפטמין', 'emirates', 'החלקה_על_קרח', 'במקרה_חירום', 'קרח', 'מתאמפטמין_גביש', 'meth', 'dextromethamphetamine', 'קרח_מלאכותי', 'מנוע_בעירה_פנימית', 'deoxyephedrine', 'pervitin', "מת'אמפטמין", 'c10h15n', 'אלאימראת', 'מטאמפתמין', 'ספיד', "מת'_קריסטלי", 'methamphetamine', 'מתאמפתמין', 'שאבו'}
if	{'מצודת_איף', 'בלתי_מעורבב', 'אם', 'אימפקט_פקטור', 'הרפתקאות_טקסט', 'פקודת_if', 'גורם_מהותי', 'פקטור_פנימי', 'פקודת_תנאי', 'שאטו_ד_אם', 'משחק_הרפתקת_טקסט', 'if', 'stadium_arcadium', 'אם-אז_אחר', 'command.com'}
ignorance	{'avidya', 'בּוּרוּת\u200e', 'אנאלפבית', 'בערות', 'נִבְעָרוּת', 'בַּעֲרוּת', 'בּוּרוּת', 'בורות', 'ignorance'}
illness	{'מַחֲלָה', 'מחלה_מידבקת', 'שיעור_תחלואה', 'unwellness', 'מצב_רפואי', 'מחלות', 'חולי', 'מחלה/בעיה', 'מַחֲלָה\u200e', 'מחלה', 'הידבקות', 'מחלה_מדבקת', 'תחלואה', 'מצבים_רפואיים', 'מחלה_כרונית', 'הפרעה_רפואית', '!מַחֲלָה'}
impress	{'גיוס_כפוי_לצי', 'להרשים', 'impressment'}
in	{'אינדיאנה_מדינה', 'איבר\u200e', "אינצ'", 'סנטימטרים', 'אינדיום\u200e', 'צול', 'indiana', 'הודי', 'הודים', 'סנטימטר', 'אינדיום', 'חברות\u200e', 'הֹדּוּ', "אינץ'", 'bharat', 'אלמנט', 'אינדיאנה', 'הודו', 'מספר_אטומי_49', 'in', 'לחברות', 'חֲבֵרוּת', 'איבר', 'אינטש', 'אבר', 'רפובליקה_של_הודו'}
invention	{'המצאה', 'חִדּוּשׁ', 'אמצאה', 'הַמְצָאָה', 'חדשנות', 'אינוונציה', 'להמציא', 'חדשנות_טכנולוגית', 'חדשניים'}
investigation	{'מחקר\u200e', 'חקירה_מדעית', 'שיטות_מחקר', 'חֲקִירָה', 'מודל_צעצוע', 'בדיקה\u200e', 'מחקר_מקורי', 'toy_model', 'חקר', 'חקירה\u200e', 'מֶחְקָר', 'מחקר_מדעי', 'חוקרים', 'חוקר', 'מחקר_אקדמי', 'מחקר'}
invisible	{'taylor_swift', 'evilized', 'dream_evil', 'sound_of_white_noise', 'היעלמות', 'holy_diver', 'בלתי_נראה', 'elevate', 'בלתי-נראה', 'אי_נראות', 'invisible', 'אי-נראות', 'המפלה', 'לא_רואים_עליך'}
job	{'תעסוקה', 'כמתאבק_ראשוני', 'בעיה', 'מעסיקים', 'איוב', 'תעסוקה\u200e', 'אִיּוֹב', 'עבודת_חוזה', 'משימות_לביצוע', 'יחסי_עובד-מעביד', 'להעסיק', 'job', 'מטלה', 'עבודה\u200e', 'משרה', 'עבודה_שגרתית', 'אִיּוֹב|iyyov|ʾiyyôḇ', 'עֲבוֹדָה\u200e_מִשְׂרָה\u200e', 'משרה_מלאה', 'העסקה_ישירה', 'משימה', 'תַּעֲסוּקָה', 'בְּעָיָה', 'בכיבוש', "ז'וב", 'לעבודה', 'עבודה', 'אליהוא_בן_ברכאל_הבוזי', 'עובדים', 'מטלה\u200e', 'יחסי_עובד_מעביד', 'עיסוק', 'ספר_איוב', 'בְּעָיָה\u200e', 'עֲבוֹדָה', 'קו_העבודה'}
jungle	{'מחנה_של_נוודים', "ג'ונגל\u200e", "מוסיקת_ג'אנגל", 'out_of_the_blue', 'ג׳ונגל', "ג'ונגל", 'jungle', "ג'ונגל_oldschool", 'shine_a_little_love'}
key	{'במפתח', 'מפתחות_הצפנה', 'תרשים', 'תרשימים', 'פרנסיס_סקוט_קי', 'קוד_סודי', 'צליליות', 'מפתח_סודי', 'אינדקס', 'המפתח', 'willem_key', 'מַפְתֵּחַ', 'קרטוגרפיה\u200e', 'טונליות', 'קרטוגרפיה', 'francis_scott_key', 'אבן_הראשה\u200e', 'שביל_עונשים', 'כנפית', 'שחרחר', 'מפתח_הצפנה', 'יכולת_מיפוי', 'גרף', 'כרטוגרף', 'אבן_ראשה', 'מפתח_ייחודי', 'קי', 'טונאליות', 'הקרטוגרפי', 'מַפְתֵּחַ\u200e', 'שחור', 'אבן_הראשה', 'הקיי', 'קרטוגרפי', 'מקש', 'קרטוגרף', 'אֶבֶן-הָרֹאשָׁה', 'סמארה', 'מכונת_צופן', 'פרותי_מפתח', 'צופן', 'מפתח_זיהוי', 'מפתח\u200e', 'מוסיקה_טונאלית', 'מפתח_חד-חד_ערכי', 'מפתח_חלופי', 'כרטוגרפיה', 'פרנסיס_סקוט_מפתח', 'key', 'מפתח', 'inkiness', 'פלורידה_מפתח', 'מפתח_ראשי', 'קוד_התאמה'}
kill	{'kill', 'מוות', 'מת', 'להרוג', 'תמותה', 'גויעה', 'לשים_למוות', 'הרג\u200e', 'the_kill', 'שר"י', 'מיתה', 'פטירה'}
kindness	{'סלחנות'}
king	{'מונרכיה_אבסולוטית', 'איל_הון', 'מונרכיזם', 'מלוכה_אבסולוטית', 'רקס', '!מֶלֶךְ', 'קינג', 'מנהיג_עסקי', 'b._b._king', 'מונרך', 'מונארכיה', 'king_ov_hell', 'בי._בי._קינג', 'טַיְיקוּן\u200e', 'ריילי_ב._קינג', 'regnant', 'טייקון', "ב_'ב'_המלך", 'מנהל_בכיר', 'מלכים', 'מֶלֶךְ', 'מרטין_לותר_קינג', 'בי-בי_קינג', 'מונרכיה', 'מֶלֶךְ\u200e', 'charles_bird_king', 'george_king', 'משטר_מלוכני', 'בי.בי._קינג', 'שלטון_מלוכה', 'b_b_king', 'ריילי_b_המלך', 'מלכות', 'עטר_את_הראש', 'איש_עסקים_גדול', 'תעשיין', 'איל-הון', 'שלטון_מלוכני', 'מונרכיות', 'מלך', 'king.com', 'המלך_גברי', 'מאגנאט', 'ביבי_קינג', 'מגנאט', 'מלוכנית', "בילי_ג'ין_קינג", 'אֵיל_הוֹן\u200e', 'עולם_מקצף', 'billie_jean_king', 'reverend_horton_heat', "בילי_ג'ין_moffitt_המלך", 'b.b._king', 'בי_בי_קינג', 'שליט', 'המלך', 'ממלכה', 'מגנאטים', 'איל', 'מונרכיה\u200e', 'מלוכה', 'מלכה', 'king'}
knee	{'להחניק', 'מפרק_הברך', '!בֶּרֶךְ', 'ברכיים', 'מפרק_ברך', 'ברכייה', 'פציעה_בברך', 'ברך_אנושי', 'articulatio_סוג', 'ברך', 'בֶּרֶךְ\u200e', 'genu', 'בֶּרֶךְ', 'בֶּרֶךְ'}
know	{'ידע\u200e', 'הכרה_אנושית', 'noesis', 'הכרתיות', 'קוגניציה', 'עיבוד_הקוגניטיבי', 'יָדַע', 'ידע', 'זיין_\\_זִיֵּן\u200e', 'הקוגניציות', 'דָּפַק\u200e', 'שָׁכַב-עִם', 'הִזְדַּיֵּן', 'קוגניטיבי', 'לחוות', 'קוֹגְנִיצְיָה', 'יכולת_קוגניטיבית', 'רשימת_מיומנויות_קוגניטיביות', 'לדעת', 'הכרה\u200e', 'יודע', 'הכרה', 'עָשָׂה-אַהֲבָה', 'יֶדַע\u200e', 'הכיר\u200e'}
lady	{'תואר_כבוד\u200e_תואר\u200e', 'אצילה', 'מריה,_אם_ישו', 'גְּבֶרֶת', 'סנט_מרי', 'מריה', 'מרים_הבתולה', 'גבירתי', 'the_lady', 'מרים,_אם_ישו', 'מריה_הקדושה', 'מרים_הקדושה', 'הבתולה_מריה', 'מרים_אם_ישו', 'מריה_הבתולה', 'לאדי', 'היפהפייה_והיחפן', 'לֵיְדִּי', 'מרי_הקדושה', 'הַבְּתוּלָה-הַקְּדוֹשָׁה', 'צורת_פנייה', 'כותר', 'ליאדי', 'דאם', 'סנטה_מריה', 'lady', 'הבתולה_מרי', 'היפהפיה_והיחפן', 'גברת', 'המדונה', 'הבתולה_הקדושה', 'מרי', 'מרים_הקדושה\u200e', 'תואר', 'תואר_של_הכבוד', 'אציל', 'בתולה', 'כותרות', 'הבתולה'}
lake	{'צבען', 'פיגמנט', 'לייק', 'אֲגַם', 'אגם_לסירוגין', 'ימה', 'פיגמנטים', 'אגם_מים_מתוקים', 'פגמנט', 'אגם', 'lake', '!אֲגַם'}
land	{'נכסי_דלא_ניידי\u200e', 'מְדִינָה\u200e', '!תְּחוּם', 'מדינות_מקסיקו', 'בעל_נחת', 'נכסי_דלא_ניידי', 'אומה', 'בעל_אחוזה', 'לאום', 'הנחית', 'נדל"ן', 'גוף_פוליטי', 'הנדל"ן', 'במדינה_המקסיקנית', 'מקרקעין', 'אדווין_הרברט_הארץ', 'המיל_publica', 'ניח', 'אחוזה_כפרית', 'מדינה_ריבונית', 'מדינה', 'המדינה', 'שֶׁטַח\u200e', 'נחת', 'תחום_הפיאודלית', 'זכויות_במקרקעין', 'מדינה_במקסיקו', 'התאוריה_ההצהרתית_של_מדינה', 'חברה_פוליטית', 'דין_הארץ', 'מדינות_גרמניה', 'המדינות_במקסיקו', 'נכסי_דלא-ניידי', 'אֶרֶץ\u200e', 'קרקע_מוצקה', 'אחוזה_נחתה', 'מדינות_ריבוניות', 'נדל״ן\u200e', 'אֶרֶץ', 'בית_אחוזה', 'ענף_הנדל"ן', 'בתחום', 'מְדִינָה', 'land', 'ארץ', 'דונם', 'אדמה_יבשה', 'אחוזה'}
laugh	{'צחוק', 'צחוק\u200e', 'צְחוֹק\u200e', 'הלצה', 'מעשה_קונדס', 'שחוק', 'בְּדִיחָה', 'בדיחת_קרש', 'מבודח', 'בדיחה', 'בדיחות', 'הֲלָצָה', 'לצחוק', 'צחק'}
law	{'חוק_הכנסייה', 'תורת_המשפט', 'מדעי_המשפט', 'שירותים_משפטיים', 'm72_law', 'חֹק', 'משפט_חרות', 'המשטרה', 'חוק_טבע', 'משטרה', 'חוק', 'עורך_דין_קנון', 'm72_לאו', 'משפט_קאנוני', 'מאבק_משפטי', 'פילוסופיה_של_המשפט', 'שיטור', 'משפטים', 'טיל_לאו', 'חוקי_הפיזיקה', 'משטרה_חמושה', 'בחקיקה', 'חוק_קנוני', 'כוחות_הביטחון', 'משפט_קנוני', 'מִשְׁטָרָה', 'חוק_מעשה_ידי_אדם', 'דין', 'חוק_הכנסייתי', 'לאו', 'אכיפת_חוק', 'עריכת_הדין', 'חוק_הטבעי', 'חוק_הכנסיתי', 'חוק_\\_חֹק\u200e', 'רטיבות', 'חוק_ומשפט', 'ופילוסוף_משפטי', 'חקיקה', 'פרוף_למשפטים', 'חוק_קאנוני', 'm-72_לאו', 'חוק_פיזיקאלי', 'חוק_הטבע', 'המשפט_הקאנוני', 'מִשְׁפָּט\u200e', 'סטודנט_למשפטים', 'המשפט_הקנוני', 'משפט_הטבע', 'earthling', 'חוק_פיזיקלי', 'הגנה_משטרתית', 'פילוסופיה_של_משפט'}
leaf	{'עלה', 'verso', 'גרף_עץ', 'מחורץ', '!עָלֶה', 'טרף', 'עָלֶה', 'עַלְוָה', 'עלווה', 'עץ', 'שלכת', 'עץ_נטוע', 'פוליו', 'nissan_leaf', 'עץ_מכוון', 'עלים_מורכבים', 'עלים', 'פטוטרת', 'בaxils', 'recto', 'adaxial', 'יער', 'עלוה\u200e', 'paullinia_pterophylla', 'abaxial', 'midrib', 'recto_וverso'}
left	{'צד_שמאל', 'ימין_ושמאל', 'esquerra_republicana_de_catalunya', '⇆', 'האופוזיציה_השמאלית', 'פוליטיקת_שמאל', 'venstre', 'שמאלני', 'הקולקטיביסטית', 'יד_שמאל', 'שְׂמֹאל\u200e', 'צד_ימין', 'שמאל_וימין', 'שמאלן', 'אגף_שמאלי', 'נוֹתָר', 'שְׂמֹאלָנִית\u200e', 'שמאל', 'שמאלנות', 'שְׂמֹאלָנִי\u200e', 'שְׂמֹאלָנִי'}
leg	{'שתי_רגליים', 'הרגל_התחתונה', 'רגל_אנושית', 'רגליים', 'הגפה_התחתונה', 'מרגל_שבורה', 'יצירת_הסתעפות', 'רגל_מעץ', 'רֶגֶל\u200e', 'רגל', 'רגל_אדם', 'ניצב', 'pegleg', 'שני_רגליים'}
level	{'לרמה', 'levél', 'קומות', 'נְקֻדָּה', 'להצביע', 'הִפְנָה', 'adema', 'דירוג', 'פלס_בנאים', 'דרגה', 'נקודות_ניסיון', 'בקומת_המספור', 'שָׁלָב', 'משטח_אופקי', 'שָׁטוּחַ\u200e', 'level', 'רמת_בועה', 'מישורי', 'קוֹמָה', 'פלס_מים', 'קומה', 'בקומה', 'נקודתי_ניסיון', 'קוֹמָה\u200e', 'רמה', 'פלס'}
liar	{'republic', 'so_far,_so_good..._so_what!', 'so_far,_so_good..._so_what', 'glory', 'liră', 'נבל', 'so_far_so_good_so_what', 'liar', 'שקרן', 'חמקמקן', 'כינורות', 'לירה', 'לִירָה', 'sfsgsw', 'louder_now'}
lie	{'כזב\u200e', 'awake', 'absolute_first_album', 'שקר', 'שקר\u200e', 'טריגווה_לי_halvden', 'טריגווה_לי', 'שכב\u200e', 'the_lie', 'שקר_לבן', 'trygve_lie', 'ושקר', 'וmalpresentation', 'lie'}
light	{'תחום_נראה', 'גל_אור', 'בהיקות', 'אש\u200e', 'ישו_בתוך', 'luminousness', 'באור', 'אוֹר', 'נוגה', 'מקור_אור', 'קַל', 'light_yagami', 'ואור', 'הבעיר', 'התחום_הנראה', 'אור_בתוך', 'רמת_בהירות', 'השתקפות_אור', 'לפרוק', 'קרינה_גלויה', 'בהיר\u200e', 'קרן_אור', 'מנורה_חשמלית', 'חַלּוֹן', 'בהירות', 'הצית', 'אור_נראה', 'חלון', 'בהירה\u200e', 'אור_פנימי', 'אור\u200e', 'מצת', 'הדליק', 'האור_הפנימי', 'קל\u200e', 'אור', 'גלי_אור', 'האור', '!יָרַד', 'מְנוֹרָה', 'מצית', 'קלה\u200e', 'מנורה', 'לאור'}
live	{'בחיים', 'חיה', 'גָּר', 'הִתְגּוֹרֵר', 'שָׂרַד', 'מוסיקת_חיה', 'jennifer_lopez', 'שָׁכַן', 'live', 'גָּר\u200e', 'לשרוד', 'יָדַע', 'simian_mobile_disco', 'הופעה', 'לייב', "ג'יי_לו", 'live!', 'חַי\u200e', 'חי', 'חַי', "ג'ניפר_לופז", 'לחיות', 'pigmy_love_circus', 'הִתְקַיֵּם', 'r.e.m._live', 'יָשַׁב', 'סיבוב_הופעות', 'לחוות', 'קונצרט', 'חיים', 'built_to_spill', 'החיים', 'שרד\u200e', 'בקונצרט', 'live_at_the_marquee'}
liver	{'כָּבֵד', 'כבד_בקר', 'לכבד_בקר', 'הכבד', 'כבד'}
long	{'long', 'ארוך\u200e', 'longa', 'bloody_roar', 'כמה\u200e', 'השתוקק\u200e', '!כָּמַהּ', 'william_henry_long', 'ארוך'}
louse	{'כינת_נושך', 'מוצץ_כינה', 'כינה', 'כינים', 'arthropoda', 'פרוקי_רגלים', 'כדור_לכלוך', 'כינת_צמח', 'phthiraptera', 'פרוקי_רגליים', 'פרוקי-רגליים', 'כינת_ציפור'}
