ability	{'moć', 'talent', 'sposobnost', 'prirođena_sklonost', 'mogućnost', 'nadarenost', 'sposobnosti'}
green	{'jade', 'chartreuse', 'zelena_boja', 'vert', 'green_river', 'stypsis', 'zelenkasto_žuta', 'mačka_valium', 'žućkasto_zelena', 'očuvanje_okoliša', 'mineralnost', 'zelje', 'bouquet', 'buke', 'smaragdno', 'super_c', 'zelena', 'green', 'zelenom_lisnatom_povrću', 'zeleno', 'commons', 'nezreo', 'park', 'zajednički', 'artičoka', 'zelen', 'ide_zelena', 'eko_friendly', 'ekološke_probleme', 'stavljajući_zelen', 'putting_green', 'posebna_k', 'zeleno_povrće', 'feldgrau', 'zeleni', 'zelena_politika', 'voća', 'žad_zelena', 'stavljajući_površinu', 'nedozreo', 'lisnato_povrće', 'brunswick_zeleno', 'sredine_pokreta', 'gemajda', 'tamno_zelena', 'zeleno_lisnato_povrće', 'ekološki_prijateljski', 'ekološke_svijesti', 'william_green', 'zelenjava', 'ekolozi', 'med_ulje', 'tijelo', 'grašak_zelena', 'žuto_zelena', 'tamnozelene_boje', 'lisnatim_povrćem', 'super_kiselina', 'kelly_zeleno', 'zelenost', 'ekološki', 'lisnato_zeleno_povrće', 'eko-friendly'}
gun	{'vatreno_oružje', 'gun', 'papučica_ubrzanja', 'louder_than_love', 'gunfighting', 'conventional_weapons', 'papučica_za_gas', 'pištolj', 'top', 'teško_oružje', 'kratko_vatreno_oružje', 'pedala_za_ubrzavanje', 'gas', 'mala_ruka', 'triggerman', 'mast_pištolj', 'pištolj_dućan', 'papučice_za_gas', 'topništvo', 'teška_artiljerija', 'ubojica', 'pištolj_za_najam', 'papučica_za_ubrzavanje', 'teški_topovi', 'revolveraš', 'papučicu_gasa', 'puška', 'pogodio_čovjeka', 'angažirao_pištolj', 'revolver', 'gunslingers', 'artiljerija', 'teška_oružje', 'plaćeni_ubica', 'gas_pedala', 'gunslinger'}
guts	{'probavni_kanal', 'probavni_trakt', 'iznutrica', 'crijevo', 'crijevnu_sluznicu', 'gi_trakta', 'neustrašivost', 'crijevima', 'gastrointestinalni_trakt', 'ljudska_probava', 'probavnom_lumen', 'guts', 'moxie', 'probavnog', 'crijeva', 'braveness', 'probavnih_organa', 'alimentarni_trakt', 'gi_trakt', 'probavnog_trakta', 'probavni_sistem', 'junaštvo', 'probavnog_sustava', 'hrabrost', 'digestivnom_traktu', 'probavni_cijev', 'ljudskog_probavnog_trakta', 'courageousness', 'hrabrosti', 'probavni_sustav', 'iznutrice', 'utroba', 'gastro-intestinalni'}
hair	{'vlasi', 'sukno_od_konjske_dlake', "hair's-širina", 'hair', 'dlake', 'kosa', 'dlakave', 'dlaka', 'ljudske_kose', 'hairsbreadth'}
hand	{'ruka', 'dati', 'hand', 'uručiti', 'vještina', 'najamnik', 'system_of_a_down', 'izručiti', 'šapa', 'kartice', 'pljesak', 'šaka', 'najmljenik', 'prosljeđivati', 'kartaške_igre', 'ruku_pomoći', 'unajmio_čovjek', 'dodati', 'drazi', 'uručivati', 'proslijediti', 'dilgar', 'ruku', 'dijeljenje', 'davati', 'rukama', 'brakiri', 'izručivati', 'karte', 'cordella', 'predavati', 'manuš', 'most_igrač', 'predati', 'sposobnost', 'zaposlili_ruke', 'radnik', 'dodavati', 'nadničar', 'ruke', 'ispomoć', 'rukopis', 'kartaška_igra'}
he	{'germanij', 'helija', 'supratekuće_helija', 'г', 'hd_video', 'hebrejski', 'hans_eworth', 'high-definition_video', 'helij', 'atomski_broj_2', 'helijum', 'germanijum', 'ge', 'atomski_broj_32', 'he', 'hebrejski_jezik', 'on'}
head	{'zločin_šef', 'poglavica', 'um', 'ljudskog_uma', 'škotski_klan_šef', 'prednjačiti', 'glavu', 'http', 'usmjeravati', 'mainsheet', 'razum', 'pitanje', 'vrijeme_list', 'bubnju', 'chieftainship', 'klupko', 'najviši_autoritet', 'plemenski_poglavica', 'hidraulički_gradijent', 'vršak', 'glave', 'list', 'navoditi', 'novinski_članak', 'glavi', 'cefaličan', 'upravljati', 'glava', 'vođa', 'upraviti', 'navesti', 'http/1.1', 'predvodnik', 'manevrirati', 'hypertext_transfer_protocol', 'pseudanthium', 'oralni_seks', 'kormilariti', 'vijest', 'glavić', 'plemenskom_poglavaru', 'klana', 'psiha', 'nous', 'http_zahtjev', 'voditi', 'vrh', 'bubanj_glave', 'glavni_izvor', 'šef_mafije', 'zločin_gospodar', 'mentalnog_sadržaja', 'voditelj', 'ravnatelj_škole', 'ravnati', 'platno', 'rt', 'šef', 'ravnateljica', 'oralni_snošaj', 'uma', 'intelekt', 'rukovoditi', 'nadglavlje', 'čitanje_/_pisanje_glavu', 'upravnik', 'predvoditi', 'usmjeriti', 'head', 'brian_welch', 'chieftaincy', 'učitelj', 'dirty_mind', 'članak', 'headteacher', 'dovesti_priču', 'krenuti', 'direktor', 'naslov', 'ravnatelj'}
hear	{'saznavati', 'naučiti', 'sluh', 'vidjeti', 'slušni_osjećaj', 'načuti', 'preslušati', 'sluha', 'slušni_modalitet', 'otkriti', 'preslušavati', 'čujni', 'osjećaj_sluha', 'slušati', 'čuti', 'saslušavati', 'saznati'}
heart	{'ljubav', 'srca', 'bit', 'centar', 'čovječje_srce', 'sklonost', 'blagost', 'duša', 'herc', 'suština', 'naklonost', 'nježnost', 'sredini', 'gnjidama-istrajan', 'narav', 'cor', 'središte', 'mindless_self_indulgence', 'esencije', 'philia', 'alexz_johnson', 'heart', 'privrženost', 'esencija', 'jezgra', 'sredina', 'srž', 'srce', 'dragost', 'naklonjenost', 'srce_i_duša', 'ljudskom_srcu', 'duh', 'lijevu_srce'}
heavy	{'voća', 'tijelo', 'tjelohranitelj', 'tjelohranitelja', 'heavy.com', 'masivan', 'težak', 'stypsis', 'team_fortress_2', 'heavy', 'bouquet', 'teške', 'mineralnost', 'dnr', 'buke'}
help	{'reljef_rad', 'humanitarna_pomoć', 'pomoćnik', 'pomòćnīk', 'humanitarnu_pomoć', 'pomoć', 'reljef_radnik', 'iskoristiti', 'help!', 'the_help', 'pomagati', 'podrška', 'služiti_se', 'humanitarni_rad', 'pomaganje', 'pojačanje', 'online_pomoć', 'humanitarca', 'priteći', 'služiti', 'poslužiti_se', 'asistent', 'humanitarne_pomoći', 'pomoći', 'koristiti', 'uprava', 'asistirati', 'posluživati_se', 'pomoglo', 'pripomoći', 'pȍmōć'}
here	{'ovdje', 'hera', 'tu', 'here'}
hit	{'osvojiti', 'dosizati', 'ubiti', 'stići', 'smaknuti', 'napasti', 'dosegnuti', 'zadesiti', 'pogubljivati', 'udariti', 'sudarati_se', 'zabijati', 'snaći', 'ustrijeliti', 'dostići', 'pristizati', 'pogodio', 'pretjerati', 'sudaranje', 'napadati', 'postizati', 'uspješnica', 'pogađati', 'pretjerivati', 'likvidirati', 'udaranje', 'sudara', 'lupati', 'obuzeti', 'dokučivati', 'doprijeti', 'rezultat', 'udar', 'sudariti_se', 'usmrćivati', 'ucmekati', 'sraz', 'zabiti', 'gađati', 'stizati', 'opaliti', 'baza_hit', 'pogubiti', 'dobivati', 'pucati', 'ubijati', 'doseći', 'štrajk', 'zviznuti', 'osvajati', 'smicati', 'dostizati', 'prispjeti', 'pogodak', 'udarac', 'učitavanje', 'dohvatiti', 'postići', 'umoriti', 'obuzimati', 'kolizija', 'dobiti', 'lupiti', 'hit', 'hīt', 'upucati', 'sudar', 'hvatati', 'napad', 'udarati', 'ukloniti', 'dokučiti', 'stignuti', 'pogoditi', 'usmrtiti', 'dopirati', 'nastrijeliti', 'strijeljati', 'postignuti'}
hold	{'rukovati', 'dati', 'prirediti', 'braniti', 'nositi', 'istaći', 'slagati_se', 'održati', 'podnositi', 'tvrditi', 'proglasiti', 'prosuđivati', 'headlock', 'suzbiti', 'prosuditi', 'zadržati', 'priređivati', 'zadržavanje', 'štititi', 'palmarnog_razumijevanje', 'suzdržavati', 'usuglasivati_se', 'bukirati', 'odgoda', 'suzdržati', 'podržavati', 'skladišni', 'drška', 'usuglasiti_se', 'zagovarati', 'ručica', 'složiti_se', 'zahvat', 'sadržati', 'zaustaviti', 'predbilježiti', 'ručka', 'obuzdati', 'zatvor', 'ugošćavati', 'primijeniti_se', 'organizirati', 'vrijeme_kašnjenja', 'pritvora', 'uhvatiti', 'potporu', 'ugostiti', 'deklarirati', 'sačuvati', 'vrijediti', 'nadzirati', 'sporazumjeti_se', 'sadržavati', 'iznositi', 'obnašati', 'pričuvati', 'podnijeti', 'posjedovati', 'holding_pattern', 'hvat', 'iznijeti', 'primiti', 'zakazati', 'fermata', 'dogovarati_se', 'pritvor', 'obuzdavati', 'umjeriti', 'pripremiti', 'hrvanje_držite', 'proglašavati', 'smatrati', 'podržati', 'zauzdati', 'čekanje', 'vjerovati', 'policijskom_pritvoru', 'primjenjivati_se', 'suzbijati', 'obavezati', 'stisak', 'suglasiti_se', 'držite', 'zaprimati', 'kontrolirati', 'čekati', 'imati', 'podupirati', 'rezervirati', 'katame-waza', 'voditi', 'tereta_na_palubi', 'teretni_prostor', 'čuvati', 'primati', 'zastupati', 'prinuditi', 'misliti', 'kandže', 'dogovoriti_se', 'detencija', 'zadržavati', 'održavati', 'zabilježiti', 'hvatati', 'gajiti', 'skladišni_prostor', 'držati', 'sporazumijevati_se', 'sudskom_pritvoru', 'podnošenje_drži', 'proklamirati', 'držati_se', 'zaustavljati', 'isticati'}
horn	{'drombulja', 'kornet', 'lovački_rog', 'trubač', 'sedlo_rog', 'gaienhofen', 'sirena', 'trublja', 'auto_rog', 'brunda', 'truba', 'bicikl_rog', 'motor_rog', 'rog', 'vozila_rog', 'automobilska_truba', 'horn', 'jazz_trubač', 'francuski_rog', 'trubači'}
how	{'how', 'upitnoj_zamjenici', 'upitno_riječ', 'upitne_zamjenice', 'hands_all_over', 'upitno_zamjenice'}
hunt	{'hunt', 'william_holman_hunt', 'traganje', 'lovljenje', 'lovstvo', 'leigh_hunt', 'traženje', 'lov_klub', 'james_henry_leigh_hunt', 'lovci', 'holman_hunt', 'overhunting', 'potjera', 'richard_morris_hunt', 'william_henry_hunt', 'prepelice_lov', 'potraga', 'lov', 'lovaca', 'loviti'}
hurting	{'bol_senzacija', 'bolan_osjećaj', 'bol', 'akutna_bol', 'ranjavanje'}
husband	{'rasporediti', 'oženio_osoba', 'čuvati', 'raspoređivati', 'oženjen_muškarac', 'organizirati', 'muž', 'uščuvati', 'partner', 'mužić', 'bolja_polovica', 'supružnik/partner', 'bračni_drug', 'štedjeti', 'sačuvati', 'ekonomizirati', 'husband', 'partnera', 'muža', 'uštedjeti', 'suprug', 'supružnika'}
i	{'torka', 'miliamperima', 'šestostruk', 'n-torka', 'ampera', 'struja', 'iodin', 'struje', 'amper', 'nanoampere', 'točkasta_i_dotless_sam', 'nanoamper', 'jedan', 'miliamper', 'ma', 'i', 'joda', 'torke', 'и', 'mikroamper', 'i̇', '1', 'ì', 'atomski_broj_53', 'multiplikativne_identiteta', 'imaginarni_jedinica', 'jod', 'jedinstvo', 'izoleucin', 'jakost_struje', 'jakost_električne_struje', 'intenzitet_električne_struje', 'asa', 'gregorijanskom_godine', 'prvi', 'električna_struja', 'í'}
ice	{'ice', 'metamfetamin', 'leda', 'motor_sui', 'motor_s_unutrašnjim_izgaranjem', 'desoxyn', 'umjetnoj_leda', 'u_slučaju_nužde', 'instituto_de_costarricense_electricidad', 'metamfetamin_hidroklorid', 'shabu', 'deoxyephedrine', 'methamphetamines', 'klizalište', 'led_berbu', 'c10h15n', 'met', 'unutarnjim_izgaranjem', 'ice_la_fox', 'intercityexpress', 'motora_s_unutarnjim_izgaranjem_vozila', 'led', 'emirates', 'dextromethamphetamine', 'pervitin', 'glazura', 'u_hitnom_slučaju', 'izgaranjem', 'methedrine', 'motora_s_unutarnjim_izgaranjem', 'in_case_of_emergency', 'intercity-express', 'ic_motor', 'kristalno_metamfetamina', 'motor_s_unutarnjim_izgaranjem', 'motor_automobila', 'metamfetamina'}
if	{'ako', 'if', 'faktor_utjecaja', 'tekstualne_avanture', 'command.com', "château_d'ako", 'pomiješani', 'stadium_arcadium', 'faktor_impakta', 'unutarnji_faktor', 'tekst_avantura', 'if-then-else', 'uvjetna_naredba', "chateau_d'ako", 'čimbenik_odjeka', 'impaktni_faktor', 'faktor_odjeka', 'čimbenik_utjecaja', '(if)'}
ignorance	{'ignorance', 'avidya', 'neobrazovanost', 'neznanje'}
illness	{'medicinskim_uvjetima', 'medicinski_poremećaj', 'boljetica', 'bȍlēst', 'oboljenje', 'unwellness', 'bolest', 'boljka', 'bolesti', 'zdravstveno_stanje'}
impress	{'dojmiti', 'imponirati', 'impresionirati', 'press_bande', 'ganuti', 'press-bande', 'pogoditi', 'press-banda', 'utisnuti', 'dirnuti', 'pritiskivanje', 'naštampati', 'taknuti', 'otisnuti', 'printati', 'tiskati'}
in	{'inča', 'indijum', 'član', 'hoosier_država', 'inčni', 'bharat', 'članstvo', 'republika_indija', 'inč', 'indiji', 'atomski_broj_49', 'indij', 'palac', 'element', 'in', 'indiana', 'indija', 'col', 'inch', 'republika_indiji', 'u'}
invention	{'izumio', 'invencija', 'inovacija', 'izumitelja', 'ideja', 'inovacije', 'umotvorina', 'zamisao', 'izmisliti', 'pronalazak', 'izum', 'izmišljanje'}
investigation	{'izvorna_istraživanja', 'istragu', 'ispitivanje', 'istraživanja', 'izučavanje', 'istražuje', 'istraživanje', 'metode_istraživanja', 'istraživača', 'istraga'}
invisible	{'sound_of_white_noise', 'invisible', 'nevidljiv/a', 'taylor_swift', 'dream_evil', 'floored', 'neprimjetan', 'nevidljivosti', 'holy_diver', 'evilized', 'elevate', 'nevidljiv'}
job	{'mešetariti', 'knjiga_o_jobu', 'linija_rada', 'poteškoća', 'dan_posao', 'zaposlennje', 'job', 'zadatak', 'problem', 'zapošljavanja', 'zaposlenika', 'radnog_vijeka', 'posao', 'branša', 'obaveza', 'zaposleni', 'zanimanje', 'zaposlenje', 'ugovora_rada', 'zaposliti', 'špekulirati', 'obveza', 'poslodavaca', 'zadaća'}
jungle	{'prašuma', 'skitnica_kamp', 'out_of_the_blue', 'shine_a_little_love', 'džungla', 'jungle', 'džungle', 'oldschool_jungle'}
key	{'određivati', 'ključ_za_šifriranje', 'crna', 'zamjenska_tipka', 'sprud', 'cayes', 'opisati', 'kilo', 'kila', 'imenovati', 'tajnim_kodom', 'slobodnog_bacanja', 'ključu', 'identifikacijski_ključ', 'kartografi', 'otkrivati', 'florida_ključ', 'kartografija', 'indeks', 'samara', 'tipka', 'primarni_ključ', 'ključ', 'kartografa', 'pero', 'kartografske', 'determinirati', 'crna_boja', 'tajni_ključ', 'tonski_glazbe', 'kilogram', 'otočića', 'kamen', 'baze_indeksa', 'raspoznavati', 'tajni_kod', 'kartograf', 'tumač', 'jedinstveni_ključ', 'identificirati', 'tonalitet', 'cay', 'krilati_plod', 'ključ_voće', 'kartografije', 'willem_key', 'inkiness', 'ljestvice', 'odrediti', 'otkriti', 'šifra', 'francis_scott_key', 'grafikon', 'kriptografski_ključ', 'šifre', 'key', 'izrada_zemljovida', 'podudarna_šifra'}
kill	{'likvidirati', 'prerane_smrti', 'izginuti', 'umro', 'micati', 'maknuti', 'ubiti', 'umrijeti', 'precrtavati', 'smrt', 'iskorijeniti', 'iskapiti', 'umoriti', 'ubijanje', 'odstranjivati', 'usmrćivati', 'ukloniti', 'izbrisati', 'odstraniti', 'usmrtiti', 'uklanjati', 'smrti', 'the_kill', 'kill', 'usmrćivanje', 'brisati', 'pocugati', 'stavljanjem_na_smrt', 'ubijati', 'izgibati'}
kindness	{'dragost', 'blagonaklonost', 'ljubaznost', 'dobronamjernost', 'dobrota', 'forgivingness'}
king	{'poslovni_vođa', 'poslovni_magnat', 'george_king', 'tajkun', 'monarh', 'rex', 'kralj', 'suverena', 'billie_jean_king', 'klade_baruna', 'king.com', 'svjetski_gonič', 'monarhijskog', 'bb_king', 'billie_jean_moffitt_kralj', 'suveren', 'king_ov_hell', 'plovidba_magnat', 'magnat', 'b._b._king', 'magnata', 'vrh_izvršne', 'pretežan', 'kraljevanja', 'muški_monarh', 'industrijalaca', 'reverend_horton_heat', 'charles_bird_king', 'tycoon', 'riley_b_kralj', 'monarhija', 'veliki_poduzetnik', 'monarha', 'king', 'velikaš', 'industrijalac', 'monarhistički', 'bogat_industrijalac', 'monarhije', 'kralja', 'b.b._king', 'okrunjen_glavu', 'martin_luther_king', 'martin_luther_king_jr.'}
knee	{'koljenični_zglob', 'koljeno', 'kòljeno', 'koljena_štrajka', 'koljena_zgloba', 'gušiti', 'articulatio_genus', 'ljudsko_koljeno', 'koljena', 'genu', 'zglob_koljena', 'ozljede_koljena'}
know	{'ševiti_se', 'upoznavati', 'noeza', 'znanja', 'kognitivne_obrade', 'spoznavati', 'spoznaje', 'ševiti', 'jebati_se', 'upoznavati_se', 'karati_se', 'kognitivnih_funkcija', 'upoznati', 'voditi_ljubav', 'saznavati', 'kognitivnih_sposobnosti', 'znanje', 'poznati', 'spavati', 'poševiti', 'kognitivne_sposobnosti', 'umjeti', 'kognitivne', 'noesis', 'poznavati', 'znati', 'saznati', 'općiti', 'spoznati', 'seksati_se', 'doživjeti', 'jebati', 'kognicija', 'prepoznati', 'upoznati_se', 'spoznaja', 'poznavati_se'}
lady	{'dame', 'blažena_djevica_marija', 'titula', 'majka_božja', 'sveta_marija', 'marija', 'gospe_od_anđela', 'the_lady', 'sv._marija', 'dama_i_skitnica', 'djevica', 'majka_marija', 'dama', 'gospođo', 'lady', 'gospa', 'oblik_adrese', 'naslova', 'plemkinja', 'bdm', 'stil', 'gospođa', 'naslov_pogledu', 'bogorodica', 'djevica_marija', 'naslov', 'madam', 'gospodična'}
lake	{'prekidima_jezero', 'pigmenta', 'vrste_jezera', 'prirodno_jezero', 'jezera', 'slatkovodno_jezero', 'pigment', 'lake', 'prolaznim_jezera', 'pigmenata', 'jezero'}
land	{'terra_firma', 'feudalni_domene', 'savezne_države_njemačke', 'res_publica', 'suha_zemlja', 'din_zemljište', 'područje', 'carstvo', 'nekretnine_kuća', 'deklarativnoj_teoriji_državnosti', 'edwin_herbert_zemljište', 'hektara', 'čvrsto_tlo', 'zemljištu', 'meksičkoj_državi', 'političkog_društva', 'zemljište', 'sfera', 'nacionalno', 'tle', 'vlastelinstvu', 'domena', 'nekretnina_industriji', 'kopnene_mase', 'seosko_imanje', 'zemljišta', 'sletio_vlasnik', 'stanovništvo', 'pučanstvo', 'narod', 'kopno', 'nepokolebljiv', 'suverena_država', 'land', 'njemačke_pokrajine', 'vlastelinstvo', 'države', 'njemačke_savezne_zemlje', 'zemlja', 'njemačke_savezne_pokrajine', 'dobru', 'država', 'nekretnine', 'tlo', 'teritorij', 'slijetati', 'prizemljiti', 'sletio_vlasnika', 'tržištu_nekretnina', 'spustiti_se', 'meksičke_države', 'nekretnina', 'području', 'sletjeti', 'ozemlje', 'gospodarstvo', 'imanje', 'posjed', 'aterirati', 'zemlji', 'oblast', 'političko_tijelo', 'nacija', 'puk', 'nacije', 'posjeda', 'suverenih_država'}
laugh	{'šaljiv', 'smijati', 'smijeh', 'hȉhōt', 'vic', 'veseliti_se', 'smijeha', 'smijati_se', 'šega', 'pošalica', 'šala', 'smijȇh', 'radovati_se'}
law	{'advokatura', 'izvori_prava', 'crkveni_zakon', 'pravni_sustav', 'pravni_filozofija', 'kanonik_odvjetnik', 'policija', 'pravna_znanost', 'earthling', 'zakonodavna', 'pravni_filozof', 'pravne_usluge', 'zakon', 'zakon_prirode', 'jurisprudencija', 'pravne_filozofije', 'neovlaštenog_praksi', 'pravnoj_teoriji', 'pravo', 'policije', 'statut_zakon', 'zakonodavstva', 'pravne_studije', 'm72_law', 'kanonsko_pravo', 'profesor_prava', 'prirodni_zakon', 'pravne_bitke', 'zakonima_fizike', 'policijske_snage', 'student_prava', 'policijskih_uprava', 'policijskih_snaga', 'sigurnosnih_snaga', 'policijskom_zaštitom', 'pravnik', 'praksi'}
leaf	{'bazalna_list', 'srednje_rebro', 'recto', 'paullinia_pterophylla', 'verso', 'crenate', 'adaxial', 'pazušcu', 'lišće', 'nissan_leaf', 'list_pazuho', 'folio', 'šuma', 'listovi', 'recto_i_verso', 'list_papira', 'folijarne', 'list', 'izvanosni', 'listati', 'dlakavi', 'arak', 'pazuho', 'prolistati', 'stablo'}
left	{'ljevičar', 'lijevo', 'venstre', 'ljevičarstvo', 'politička_ljevica', 'nalijevo', 'ljevica', 'esquerra_republicana_de_catalunya', 'lijevo_krilo', 'ljevičarskih', 'lijevom_krilu_politike', 'slijeva', 'ljevičara', 'kolektivistička', 'leftwing', 'lijevi'}
leg	{'dvije_nogu', 'noge', 'donjeg_ekstremiteta', 'donjih_ekstremiteta', 'ljudsku_nogu', 'nogu', 'dosege', 'crus', 'etapa', 'nogavica', 'pegleg', 'potkoljenice', 'dvije_noge', 'batak', 'noga', 'but', 'drvena_noga'}
level	{'nivo', 'katu', 'libela', 'točke', 'izravnavati', 'razmjera_stupnjeva', 'horizontalna_površina', 'razred', 'bodova_iskustva', 'levél', 'razina', 'kata', 'razulja', 'razini', 'ravan', 'evolucijski_stupanj', 'poravnati', 'katova', 'sloj', 'točka', 'ravnina', 'pokazati', 'stupanj', 'razrušiti', 'iskustvo_razini', 'stadij', 'kat', 'sravniti', 'raspoloženje', 'izravnati', 'adema', 'sravnjivati', 'ravnati', 'fazi', 'level', 'mjehurić_razini', 'priče', 'površina', 'etaža', 'poravnavati', 'iskustvo_razinu'}
liar	{'lira', 'lažljivac', 'republic', 'liar', 'lažov', 'vrdalama', 'louder_now', 'citre', 'lire', 'so_far,_so_good..._so_what!'}
lie	{'nalaziti_se', 'awake', 'malpresentation', 'biti', 'absolute_first_album', 'slagati', 'izmišljotina', 'trygve_lie', 'stajati', 'budalaština', 'ostati', 'leže', 'leći', 'leže_u', 'neistina', 'ostajati', 'laže', 'lie', 'smještaj', 'the_lie', 'počivati', 'lagati', 'razmještaj', 'trygve_lie_halvden', 'laž', 'ležati', 'laži', 'lijegati'}
light	{'svjetljivost', 'luminousness', 'svjetleći', 'obasjavati', 'zapaliti', 'lak', 'vidljiva_svjetlost', 'upaljače', 'vidljivo_zračenje', 'osvjetljenje', 'svjetlo', 'svjetlosne_valove', 'svjetlo_unutar', 'light_yagami', 'prozor', 'luminancija', 'razina_svjetline', 'osvijetljenosti', 'izvor_svjetla', 'sjaj', 'električna_lampa', 'refleksiju_svjetla', 'air', 'svjetlina', 'luminozitet', 'svjetloća', 'krist_unutar', 'razina_svjetlosti', 'sjašiti', 'svijetlo', 'rasvijetliti', 'raito_yagami', 'sjahati', 'light_jagami', 'osvjetljavati', 'svjetlu', 'osvjetljivati', 'električno_svjetlo', 'rasvjetljivati', 'osvijetliti', 'svjetlost', 'svijetao', 'u_svjetlu', 'spustiti_se', 'lagan', 'električna_svjetiljka', 'svjetiljka', 'luminoznost', 'obasjati', 'iluminirati', 'slab', 'svijetliti', 'light', 'potpadati', 'unutarnja_svjetlost', 'upaljač', 'spuštati_se'}
live	{'prebivati', 'glazbeni_koncert', 'boraviti', 'live_at_the_marquee', 'trajati', 'nastaniti', 'live!', 'živim', 'potrajati', 'naseliti', 'j.lo', 'durati', 'jennifer_lopez', 'turneju', 'built_to_spill', 'uzdržavati_se', 'pigmy_love_circus', 'preživljavati', 'nastaniti_se', 'izdržati', 'live_koncert', 'nesnimljen', 'stanovati', 'r.e.m._live', 'život', 'simian_mobile_disco', 'nadživjeti', 'j-lo', 'preživjeti', 'izdržavati', 'živu_glazbu', 'naseljavati', 'koncert', 'live', 'naseljavati_se', 'živ', 'nastanjivati', 'opstati', 'živjeti', 'naseliti_se', 'j_lo', 'doživjeti', 'imati_prebivalište', 'izdurati', 'j._lo'}
liver	{'jetre', 'govedine_jetre', 'jetra', 'hepar'}
long	{'dugo', 'dugačko', 'longa', 'žudjeti', 'william_henry_long', 'long', 'bloody_roar', 'čeznuti', 'dug'}
louse	{'arthropod', 'biljna_vaš', 'zglavkari', 'sisa_uš', 'uši', 'phthiraptera', 'ptica_uš', 'uš', 'člankonošci', 'grizu_uši', 'arthropoda', 'člankonožaca', 'prljavštine_lopta'}
magic	{'artefakt', 'pluto', 'čudotvorac', 'octiron', 'driving_rain', 'make_a_scene', 'opsjenarstvo', 'trik', 'axel_rudi_pell', 'iluzionizam', 'prizivanja_trik', 'dame_kiri_te_kanawa', 'čarobni_trik', 'mađioničarski_trik', 'thaumaturgus', 'taumaturgiju', 'occlumency', 'dame_kiri_te_kanawa_janette', 'teleskop_magic', 'te_kanawa', 'pozornici_mađioničar', 'trans', 'kiri_te_kanawa', 'animagus', 'magic', 'preobraženje', 'justin_timberlake', 'wonderworking', 'magije', 'alagaësia', 'planeswalker', 'octarine', 'secret_time', 'parseltongue', 'čarobnjački_trik', 'thaumaturgic', 'magic!', 'take_me_home', 'magija', 'magic:_the_gathering', 'mađioni'}
man	{'ljudskih_bića', 'cornelis_de_man', 'odrasli_muškarac', 'vojni_čovjek', 'sobar', 'ljudska_rasa', 'man_ag', 'vojni_službenik', 'spolno_zrele', 'man', 'wan', 'man_nutzfahrzeuge', 'metropolitan_area_network', 'homo', 'gospodin_je_gospodin', 'čovjeka', 'muškarac', 'čovjek', 'ljudi', 'ljudska_vrsta', 'figura', 'homo_sapiens', 'svijet', 'ljudske_rase', 'ljudski', 'ljude', 'ljudsko_biće', 'wen', 'svijeta', 'figurica', 'mreža_gradskog_područja', 'sobar_de_chambre', 'ljudske_vrste', 'muškarci', 'man_se', 'atani', 'relient_k', 'muškaraca', 'gradska_mreža', 'homo_sapiens_sapiens', 'metropolitan_area_networks', 'ljudski_rod', 'manfred_gnadinger', 'ljudskom_biću', 'man_stranice', 'otok_man', 'dunlanđana', 'atanatári', 'ljudska_bića', 'apanónar', 'mana_ostrvo', 'isle_of_man', 'seksualno_sazrijevanje', 'čovječanstvo', 'dunlending', 'muško', 'u_svijetu', 'vojno_lice', 'edaini'}
many	{'many'}
marriage	{'bračna_zajednica', 'nihility', 'svatovi', 'vjenčavanje', 'katolička_brak', 'neiskorišteni_svečanosti', 'bračni', 'sakrament_ženidbe', 'braku_odnos', 'ništavnosti', 'ženidba', 'obvezujućem_svečanosti', 'ništavost', 'brak', 'bračni_parovi', 'muž_i_žena', 'udaja', 'ništavnost', 'čovjek_i_žena', 'vjenčanja', 'ništavilo', 'ništa', 'bračni_par', 'hymeneals', 'supružništvo', 'vjenčani_par', 'praznina', 'vjenčanje', 'svadba', 'civilno_vjenčanje'}
material	{'građa', 'materijalisti', 'fizički', 'materijalizma', 'sirovina', 'materijala', 'materijalan', 'fizikalizam', 'sukno', 'tekstil', 'tkanine', 'materijalizam', 'štof', 'tkanina', 'tjelesan', 'stvari', 'fizička_ontologija', 'tekstila', 'materijal', 'materijali'}
mathematical	{'matematičarka', 'matematičar', 'matematički', 'matematika', 'matematici', 'matematiku'}
meat	{'meso', 'bit', 'centar', 'we_will_rock_you', 'govedina', 'suština', 'obrađeno_meso', 'gnjidama-istrajan', 'shawn_stasiak', 'svinjetina', 'središte', 'esencije', 'esencija', 'jezgra', 'srž', 'srce_i_duša', 'mesa_znanosti'}
mechanism	{'pokret', 'stroj', 'mehanizam', 'strojeva', 'strojni_pogon', 'reakcija_mehanizam', 'naprava', 'sprava', 'kapitalne_opreme', 'mašinerija', 'uređaj', 'kemijski_mehanizam', 'strojevi'}
medication	{'farmaceutska', 'version_2.0', 'blockbuster_lijek', 'farmak', 'farmaceutik', 'lijekovi', 'rescue', 'medikament', 'farmaceutskih_lijekova', 'lijek', 'terapija_lijekovima', 'ljekovita', 'farmaceutski', 'lijekova'}
money	{'history:_past,_present_and_future,_book_i', 'novac', 'history', 'money'}
