ability	{'sobivus', 'oskus', 'võime', 'sobivustesti'}
liar	{'aeroporto_di_furbara', 'republic', 'furbara_lennujaam', 'kannelde', 'so_far,_so_good..._so_what!', 'liră', 'liar', 'lüüra', 'prevaricator', 'valetaja', 'louder_now'}
lie	{'trygve_halvden_lie', 'võltsitud_dokumentide', 'lebama', 'lesima', 'absolute_first_album', 'malpresentation', 'peituvad', 'awake', 'lie', 'laotama', 'vale', 'valetamine', 'the_lie', 'trygve_halvdan_lie', 'valelikkus', 'väär', 'trygve_lie', 'lasuma'}
light	{'valgus', 'kerge', 'välgumihkel', 'elektripliit_lamp', 'ja', 'nähtava_valguse', 'pürotehnilised_algataja', 'lamp', 'luminousness', 'light', 'välgumihklid', 'valgusallika', 'valgus_jooksul', 'arvestades', 'valguse_peegeldus', 'valguse_laine', 'heledus', 'light_yagami', 'inner_light', 'aknad', 'helendus', 'valguskiirgus', 'nähtav_valgus', 'kristuse_jooksul', 'valguse_lained', 'valgusallikas', 'tulemasinad', 'nähtavaks_valguseks', 'elektriline_lamp', 'aken', 'kergem', 'heledust'}
live	{'muusika_kontsert', 'elav_muusika', 'jennifer_muñiz', 'kontsertreisil', 'elus', 'jennifer_lopez', 'kontsert', 'live', 'jlo', 'elan', 'simian_mobile_disco', 'jennifer_lynn_lopez', 'live_kontsert', 'live!', 'jennifer_muniz', 'elama', 'pigmy_love_circus', 'j.lo', 'r.e.m._live', 'elu', 'elada', 'ellu_jääda', 'j._lo', 'built_to_spill', 'kogeda', 'live_at_the_marquee'}
liver	{'veisemaks', 'hepar', 'maks', 'jecur', 'maksa'}
long	{'long', 'kaua', 'pikk', 'longa', 'bloody_roar', 'william_henry_long'}
louse	{'lind_liero', 'artropood', 'arthropoda', 'lülijalgsete', 'hammustamine_liero', 'liero', 'lülijalgne', 'lülijalgsed', 'artropoodid', 'imemiseks_liero', 'mustuse_pall', 'taim_liero', 'phthiraptera', 'täid'}
magic	{'occlumency', 'magic:_the_gathering', 'animagus', 'pärandi_triloogia', 'te_kanawa', 'pluto', 'driving_rain', 'dame_kiri_te_kanawa', 'pärand', 'maagia_trikk', 'kahesuunaline_peegel', 'illusionists', 'secret_time', 'magic_trikk', 'thaumaturgus', 'vigur_trikk', 'trikk', 'artefakt', 'issandamuutmise', 'ühesuunaline_peegel', 'parseltongue', 'make_a_scene', 'taumaturgia', 'alagaesia', 'mustkunst', 'thaumaturge', 'justin_timberlake', 'planeswalker', 'axel_rudi_pell', 'octarine', 'wonderworking', 'take_me_home', 'octiron', 'justin_randall_timberlake', 'maagia', 'etapi_mustkunstnik', 'magic!', 'dame_kiri_janette_te_kanawa', 'magic', 'kettamaailm', 'imeteoline', 'kiri_te_kanawa', 'inheritance_trilogy'}
man	{'inimliigi', 'mani', 'mees_lehekülgi', 'linnavõrk', 'manchesteri_lennujaam', 'tegevväelane', 'täiskasvanud_mees', 'mees_lehekülge', 'mani_saar', 'manfred_gnadinger', 'inimene', 'maailm', 'pärisinimene', 'cornelis_de_man', 'man_se', 'suguküpsed', 'inimese', 'inimkonna', 'dunlendings', 'inimkond', 'toapoiss_de_chambre', 'mees', 'suurlinna-ala_võrgu', 'wen', 'wan', 'sõjaväelane', 'inimloomus', 'meesterahvas', 'homo_sapiens', 'sõjaväelased', 'maschinenfabrik_augsburg-nürnberg', 'mehed', 'atanatári', 'seksuaalsele_küpsemisele', 'maailmas', 'nüüdisinimene', 'homo', 'inimesed', 'toapoiss', 'dunlending', 'relient_k', 'homo_sapiens_sapiens', 'tarkinimene', 'härrasmeeste_härrasmees', 'man', 'inimestel', 'man_ag', 'maailma', 'sõjalise_mees', 'maakera'}
many	{'many'}
marriage	{'monogaamne_abielu', 'abielu_sõlmimine', 'nihility', 'katoliku_abielu', 'pulm', 'abielu_tseremoonia', 'hymeneals', 'liit', 'abielu_registreerimine', 'abielluda', 'pulmad', 'mees_ja_naine', 'abielupaar', 'pulma', 'abielusõlmimine', 'abielu', 'abiellumine', 'laulatus', 'tsiviil_pulm', 'kohustus_tseremoonia', 'abikaasade_suhe', 'abielus_paarid', 'pulmapidu', 'tühisuse'}
material	{'materialism', 'materialistlik', 'kangad', 'materjal', 'kraami', 'riie', 'kangas', 'tekstiil', 'kangast', 'materjali', 'tekstiili', 'materialismi', 'värk', 'füüsikaline_ontoloogia', 'materialistid', 'materjalid', 'lapiga', 'füsikalism'}
mathematical	{'matemaatika', 'matemaatiliselt'}
meat	{'liha', 'sisuliselt', 'asja_tuum', 'we_will_rock_you', 'töödeldud_liha', 'liha_teaduse', 'essentsid', 'olemus', 'süda_ja_hing', 'shawn_stasiak'}
mechanism	{'masinad', 'reaktsioonimehhanism', 'mehanism', 'masin', 'reaktsiooni_mehhanism', 'mehhanism', 'mehhanismid', 'tootmisvahendite', 'keemilise_mehhanismi', 'seade', 'liikumine'}
medication	{'ravimeid', 'arstim', 'rescue', 'ravim', 'pomm_narkootikumide', 'version_2.0', 'medikament', 'farmaatsia_narkootikumide', 'farmatseutiline', 'arstirohi', 'ravimite_ravimi', 'medicamentum', 'ravimid'}
money	{'rahalise', 'money', 'raha'}
moon	{'jupiter', 'kuupaiste', 'kuuvalgel', 'draconic_kuu', 'sun_myung_moon', 'veenus', 'planeedi_kaaslane', 'kuuvalgus', 'sun', 'kuukuu', 'synodic_kuu', 'mars', 'lunaarkuu', 'moon', 'tehiskaaslane', 'kaaslane', 'sünoodiline_kuu', 'lunation', 'päikese_märk', 'satelliit', 'päike', 'moon_tüüp', '문', 'kuu', 'looduslik_satelliidid', 'looduslik_kaaslane', 'kyôko_fukada', 'planeetide_kaaslased'}
mother	{'õde', 'kordeballett', 'emajumalanna', 'bioloogiline_ema', 'emad', 'nunn', 'nunnad', 'sisters_of_avalon', 'tihhon_hrennikov', 'emataim', 'emajumalannad', 'ema!', 'a_chorus_line', 'sündi_ema', 'ema', 'mother', 'chorus_line', 'maa_ema', 'maaema', 'synchronicity', 'ema_jumalanna'}
mountain	{'4-8-2', 'lomp', 'palju', 'mountain', 'saatepartii', 'sahtu', 'mickle', 'passel', 'mäed', 'mägine', 'kaunis_tublisti', 'mägi', 'suur_rahasumma', 'muckle'}
mouth	{'cavitas_oris', 'lehtersuue', 'suu', 'cavum_oris', 'suue', 'backtalk', 'suulise_mõra', 'rima_oris', 'rääkida', 'sassing', 'sass', 'jõesuue', 'suuõõs', 'tipp', 'labium', 'suuõõne', 'tagasi_rääkima', 'estuaar', 'suuõõnes', 'perioraalne'}
movement	{'phi_nähtus', 'defekatsioon', 'lindude_väljaheidete', 'liikumisaktiivsuse', 'loomade_kulgemine', 'sõda', 'ekskrement', 'fekaalse_asja', 'sooletalitluse', 'loomade_liikumine', 'fekaalid', 'kunsti_liikumise', 'väljaheitega', 'ajend', 'väljaheited', 'rühma_tegevus', 'kunstivoolu', 'feetses', 'roojasid', 'lokomotsioon', 'kunstiliikumistega', 'the_pillows', 'pask', 'ekskremendid', 'defecating', 'liikumine', 'mehhaaniline_liikumine', 'nähtav_liikumine', 'kunstivool', 'ulostaa', 'liikumist', 'roojamist', 'fekaalse', 'kunst_liikumine', 'filosoofiline_liikumine', 'mehaaniline_liikumine', 'kunsti_liikumist', 'roojamine', 'väljaheide', 'roe', 'shitting', 'põhjus', 'lindude_väljaheite', 'sitt', 'kulgemine', 'sittumine', 'motoorikat', 'movement', 'ühiskondliku_liikumise', 'she_wolf', 'nähtav_algatusel'}
movie	{'kino', 'filme', 'motion-picture_show', 'motion-picture', 'liikuvat_pilti_näitama', 'teatri_film', 'täis-motion_video', 'kinofilmide', 'motion_picture', 'kinos', 'täielikult_motion_video', 'filmides', 'film', 'filmide', 'filmi', 'picture_show', 'liikuv_pilt', 'suurel_ekraanil', 'kites'}
music	{'muusikat', 'music', 'muusikaarheoloogia', 'eelajalooline_muusika', 'riigi-rock', 'eufoonia', 'muusika', 'muusika_portaal', 'helikunst', 'riik_rock', 'the_music', 'country_rock'}
name	{'nominaalne', 'mainima', 'tunnus', 'nimisõnafraasid', 'tegelane', 'id', 'nimi', 'avaliku_elu_tegelane', 'pärisnimesid', 'nimisõna_fraas', 'nominaalne_fraasi', 'arvutinimi', 'tunnuste', 'pärisnime', 'tuua', 'prooprium', 'käändsõna', 'viitama', 'pärisnimi', 'gens', 'nimisõnafraas'}
narrow	{'kitsas'}
nation	{'rahvas', 'carry_nation', 'riigis', 'mehhiko_seisundi', 'suveräänne_riik', 'riigi', 'saksamaa_liidumaad', 'poliitilise_ühiskonna', 'siseriiklikult_kui', 'natsioon', 'riigid', 'liidumaa', 'res_publica', 'riik', 'rahvus', 'deklaratiivne_teooria_omariiklust', 'suveräänsed_riigid', 'maa', 'kendrick_lamar', 'nation', 'deklaratiivne_teooria_riikluse', 'keha_tark', 'carry_amelia_moore_rahvus', 'kendrick_lamar_duckworth'}
near	{'near_shoemaker', 'peaaegu', 'lähedal'}
neck	{'kaelus', 'kaela_avamist', 'kuklakangestus', 'kaela', 'kael'}
new	{'new', 'äsja', 'uus'}
news	{'uudisväärtusele', 'praeguste_sündmuste', 'sõna', 'uudised', 'uudised_näitavad', 'uudislõik', 'uudis', 'news', 'teleuudiste', 'uudistesaade', 'sõnumid', 'uudis_uudised'}
night	{'öine_aeg', 'elie_wiesel', 'kesköö', 'öö_saabumine', 'öösinine', 'nyx', 'südaöö', 'eliezer_wiesel', 'wiesel', 'öö', 'pimedus', 'öösel', 'nox', 'night'}
noise	{'juhuslik_müra', 'sound_pollution', 'mürasaaste', 'atmosfääri_staatiline', 'kosmiline_kiirgus', 'helinähtus', 'karm_müra', 'helilained', 'stochasticity', 'akustiline_nähtus', 'heli', 'kosmilise_taustkiirguse', 'kosmiline_taust', 'müra', 'helinähtused', 'pildimüra', 'häireid', 'helid', 'elektrilise_müra', 'füüsikaline_heli', 'raadio_müra', 'elektroonilise_müra', 'heli_levimine', 'kma', 'noise', 'reliktkiirgus', 'kosmiline_mikrolainetaust', 'mürahäiring', 'kosmilise_mikrolaine_taustkiirgust', 'helilaine', 'kosmilise_mikrolaine_tausta', 'cbr', 'juhuslikkust', 'audio', 'akustilise_laine', 'cmbr', 'signaali_müra', 'elementary_os', 'tööstus_müra', 'helilainete', 'müra_muusika', 'kosmiline_mikrolaine-taustkiirgus', 'mikrolaine_taustkiirgust', 'mürareostus', 'füüsiline_heli', 'atmosfäär', 'müra_määrus'}
nose	{'otsik', 'nina', 'inimese_nina', 'gore', 'magnet_otsik', 'düüs', 'geomeetriline_düüs', 'aromaatne', 'pihustid', 'lõhn', 'lõhnavus', 'kimp', 'maitsmisorganiga'}
not	{'eitus', 'loogiline_värav', 'loogiline_eitus', 'ning', 'ei', 'loogikaventiil', 'loogikalüli', 'loogikaelement', 'negatsioon', 'loogikavärav', 'loogika_circuit', 'loogikalülituste', 'diskreetse_loogika', 'loogikalülituse', 'loogika_väravad'}
obligation	{'kohus', 'võlaõigusliku', 'vastutus', 'kohustused', 'võlaõigus', 'sertifikaat_võlgnevuse', 'võlasuhe', 'võlakohustus', 'kohustus', 'lubadus', 'võlasuhted'}
old	{'vana', 'vana_viinapuu'}
one	{'üks', 'one', 'vertical_man', 'saavutaja', 'supposed_former_infatuation_junkie', '1', 'succeeder', 'tuples', 'sextuple', 'n-korteež', 'korteež', 'the_one', 'armin_van_buuren', 'vampire_weekend', 'äss', 'järjestatud_ennik', 'korrutamise', 'planetshakers'}
other	{'muud'}
pain	{'ägeda_valu', 'dolor', 'valu', 'vigastamine', 'pain', 'forever', 'valutundlikkuse', 'king_of_da_ghetto', 'valus_tunne', 'tüütus', 'valutunne', "game's_pain", 'valuaisting'}
personality	{'isiksus', 'personality'}
philosophy	{'õpetuse', 'õpetus', 'õpetusi', 'koolkond', 'poliitiline_doktriin', 'filosoofiline', 'kooli', 'filosoofia', 'filosoofiline_süsteem', 'mõtteteadus', 'doktriin', 'ism'}
picture	{'occlumency', 'animagus', 'filme', 'ülesvõte', 'kujutluspildis', 'vaimse_pilt', 'pilte', 'joonistamine', 'motion-picture', 'kujunduselemendid', 'illustreeritud', 'kinos', 'filmides', 'filmide', 'sõna_maali', 'joonistus', 'maal', 'pildiline', 'picture_show', 'illustreeritud_raamatuid', 'maaling', 'issandamuutmise', 'parseltongue', 'suurel_ekraanil', 'maalikunst', 'kino', 'foto', 'stseen', 'maalid', 'sõna-maal', 'maali', 'sõna-värvimistööd', 'kiss', 'motion-picture_show', 'cobol', 'avatari', 'illustratsioon', 'filmi', 'liikuvat_pilti_näitama', 'tõmmis', 'teatri_film', 'kinofilmide', 'motion_picture', 'film', 'klassikalise_maali', 'pilt', 'fotosid', 'konto_pilt', 'joonistaja', 'illustratsioone', 'sõna_pilti', 'liikuv_pilt', 'fotod', 'päevapilt'}
pig	{'põrsas', 'lohe', 'notsu', 'metssiga', 'pigging', 'sealiha', 'sus_scrofa', 'shote', 'sead', 'metssead', 'orikas', 'sus_scrofa_domestica', 'sigalane', 'metssigade_orikas', 'looduslike_orikas', 'conjoiners', 'pipeline_inspection_gauge', 'sigade', 'võmm', 'politseinik', 'pudge', 'porc', 'siga', 'külvama', 'sasikubu', 'emis', 'kodusiga', 'lohakas_inimene', 'sus', 'siga_voodi', 'shoat', 'kodusigade', 'conjoiner', 'scrofa'}
plan	{'programmi', 'plaan', 'kava', 'programmijuht', 'planeerida', 'plan', 'disaini', 'arhitektuurilise_plaani'}
plant	{'taimestik', 'rajatised', 'floora', 'paigaldusliinidele', 'shill', 'factorij', 'trigun', 'plantae', 'tootmisettevõte', 'taim', 'tehased', 'manufaktuur', 'tüübile', 'feitoria', 'konveieri', 'tehase', 'konveieriliin', 'tehase_töötaja', 'taimed', 'tööstusettevõte', 'tehases', 'taimeriik', 'tootmisliin', 'luua', 'tehas', 'taimede_kaitsemehhanismid', 'floras', 'valmistoodangu', 'taimeliik', 'valmistajaettevõte', 'vegetatsioon', 'taimede_elu', 'vabrik', 'olend_tüüp', 'taimede'}
play	{'draamakirjandus', 'mäng', 'lavastus', 'näitemäng', 'draamaprojektid', 'näitekirjandus', 'dramaatiline_mängida', 'lõtku', 'draama', 'mängida', 'play', 'teatrietendus', 'teatrilavastuse', 'vehklemine', 'stageplay', 'näidendid', 'hullama', 'näidend', 'virvendama', 'kihlveo', 'mängimine', 'panustamise', 'hasartmäng', 'lõtk', 'mängurid', 'kepsutama', 'tuua', 'jooksul_mängida', 'mängima', 'dramaatika', 'mängides_perioodi', 'google_play', 'vabad_käed', 'dramaturgia'}
pleasure	{'sondre_lerche', 'meeldiv', 'semisonic', 'pleasure_p', 'rõõm'}
poor	{'urbanistliku_vaesuse', 'vaesunud', 'vähekindlustatud', 'vaesumine', 'madala_sissetulekuga', 'vabatahtlik_vaesus', 'vaene', 'vaesed', 'suhtelise_vaesuse', 'vaesuse_määr', 'vaesed_inimesed', 'vaesus', 'paupers'}
prison	{'keskmise_turvalisuse', 'umbne', 'vanglasüsteemi', 'keskmise_vanglas', 'rootsi_kardinad', 'minimaalse_turvalisuse', 'vangistatud', 'jailhouse', 'vanglates', 'maakonna_vanglas', 'vanglaasutus', 'parandusasutus', 'vanglasse', 'parandus_rajatis', 'kitsas', 'tom_robinson', 'vangla'}
professional	{'professionaalne', 'professionaalne_sportlane', 'professionaalse_ilmega', 'eksperdid', 'professionaalsust', 'ekspert', 'asjatundja', 'spetsialisti', 'profijalgpalli', 'professionaalsed_sportlased', 'profispordi'}
protection	{'ohutus', 'kaubanduse_kaitse', 'turvalisus', 'julgeolek', 'egiidi', 'protection', 'kaitse', 'ohutuse', 'kaitsekate'}
pull	{'köitma', 'löömist', 'pull', 'lööv', 'vedamine', 'meelitada', 'pull_tulistas', 'vastupidine_pühkima', 'jalg_lühidalt'}
push	{'lifo', 'promoma', 'virn', 'puttichai_kasetsin', 'lüliti', 'pinu', 'nuppu', 'edendama', 'nupp', 'confessions_on_a_dance_floor', 'get-up-and-go', 'suruda', 'push', 'precious', 'pinumälu', 'tõukamine', 'black_and_white_america'}
quality	{'head_omadused', 'omadus', 'tämbrid', 'tämber', 'kvaliteedi', 'toon', 'kõlavärv', 'kvaliteet', 'timbral', 'iseloomu', 'tooni_värvi', 'quality', 'hea_omadus'}
rain	{'vihm', 'heavy_rain', 'in_blue', 'vihmavesi', 'vihmasadu', 'vihma', 'vihma_tormi', 'john_colton', 'vihmavee', 'padukas', 'rain', 'pelting'}
reaction	{'newtoni_kolmas_seadus', 'newtoni_iii_seadus', 'reaction', 'keemiline_protsess', 'keemiline_reaktsioon', 'reaktsioon', 'keemilise_reaktsiooni', 'keemiliselt'}
read	{'võtta', 'lugemine', 'lugema', 'lugeda', 'vaata', 'möödaminnes', 'õppima', 'read'}
red	{'after_school', 'angry_birds', 'day_&_age', 'bolshie', 'punane_värvus', 'red_river', 'enamlased', 'bolševik', 'bolševismi', 'punane_tint', 'bolševism', 'kadu', 'bolshy', 'punane_värv', 'anil_kapoor', 'enamlus', 'bolševikud', 'punane', 'red', 'enamlane', 'bolševike_partei', 'kured_linnud'}
relationship	{'inimsuhete', 'sugulased', 'kaaslaseks', 'põlvnemissuhted', 'tutvusringkond', 'sugulussuhted', 'inimestevahelised_suhted', 'sugulane', 'veresugulus', 'sugulus', 'suhe', 'tuttav', 'inimsuhetest', 'inimeste_suhtlemist', 'pikaajaline_suhe', 'peresuhe', 'laskumine_rühm', 'hõimlane', 'hõimlus', 'seos', 'suguluse_ja_päritolu', 'hõimusuhted', 'ühendus'}
religious	{'religioosne'}
residence	{'eluasemeid', 'eluruumi', 'kodus', 'mõis', 'habitant', 'asukas', 'koht', 'residencia', 'elumaja', 'residentuuri', 'härrastemaja', 'eramaja', 'elanik', 'elukoht', 'pereelamu', 'kodu', 'hoone', 'eluruum', 'elaniku'}
right	{'vasakukäeline', 'eetiline_teooria', 'parempoolne', 'õige', 'höyre', 'poliitiline_õigus', 'käelisus', 'seaduslik_õigus', 'parempoolseks', 'rightism', 'parempoolsete_poliitika', 'parempoolsete', 'rightfulness', 'paremakäeline', 'õigused', 'paremäärmuslane', 'õigus', 'füüsilised_ja_juriidilised_õigused', 'paremakäelistele', 'eetika', 'hoyre', 'parem_tiib', 'eetiline_süsteem', 'eetilisi_küsimusi', 'moraalne_filosoof', 'eetik', 'õigesti', 'moraalifilosoofia', 'ebaeetiline', 'õige_ja_vale', 'võõrandamatu', 'parempoolsed', 'young_americans', 'juriidiline_õigus', 'parempoolsus', 'loomulik_õigus', 'moraalfilosoofia', 'võõrandamatu_õigus', 'norra_konservatiivne_partei', 'høyre', 'paremale', 'korralikult', 'võõrandamatud_õigused', 'paremal'}
river	{'sestao_river_club', 'ruisseau', 'jõe', 'river', 'ojad', 'vooluveekogu', 'jõgi', 'vahelduv_vool', 'watermark', 'oja', 'jõgede', 'jõed', 'vooluveekogud'}
road	{'ära_mängu', 'the_road', 'tee', 'teetammi', 'maantee_mäng', 'new', 'ära_mäng', 'maantee'}
root	{'akordi_põhikuju', 'juurdunud_puu', 'juustest', 'etymon', 'peakasutaja', 'toonik_akord', 'n-astme_juur_arvust_a', 'muusikaline_intervall', '0', 'juuksed', 'tonaalne_keskus', 'eelkäija', 'esivanem', 'sõna_tüve', 'muusikaline_järel', 'intervall', 'esivanemad', 'juurkasutaja', 'null', 'juhuslik_juured', 'etümon', 'karvane', 'toonika', 'radix', 'root', 'toonik', 'varre', 'esivanemate', 'metsa', 'konohagakure', 'üleneja', 'juur', 'allikas', 'kõrguskaugus', 'juured', 'päritolu', 'n-es_juur', 'n-astme_juur', 'juurdumine', 'root_sõna', 'juure_asendit', 'sõnatüvi', 'puu', 'intervalli_tähistus', 'karvad', 'taimejuur', 'algus', 'n-nda_juure', 'hambajuurt', 'juure_märkus', 'tüvi'}
rope	{'mehhiko_valium', 'köied', 'ropemaker', 'unusta_mind_narkootikumide', 'rope', 'roofy', 'r-2', 'köis', 'rophy'}
rotten	set()
round	{'poks', 'märkimisväärne_arv', 'tasakaalu', 'puu-ja', 'ümmargune', 'poksija', 'pugilism', 'paljaste_rusikatega_võitlema', 'round', 'tähendusega_koht', 'märkimisväärne_number', 'üks_lask', 'korpuse', 'täpsus', 'padrun', 'kõige_olulisem_kohaline', 'kassett', 'golfi', 'aritmeetika_täpsusega', 'iga_päev_ringi', 'stypsis', 'vooru_joogid', 'keha', 'kuiv', 'auhinna_võitlus', 'bareknuckle', 'olulisi_kohaline', 'ühiku_laskemoona', 'ringikujuline', 'rusikavõitlus', 'auhind_võitleja', 'tüvenumbrini', 'puuviljad', 'ümmarguse', 'mineraalsust', 'tüvenumbriga', 'prizefighting'}
rub	{'vene_rubla', 'venemaa_rubla', 'rub', 'pühkima'}
sad	{'kurbus', 'kurb', 'sadhe', 'lost_dogs', 'depressioon', 'kesto'}
salt	{'saltcellar', 'strateegiliste_relvade_piiramise_kõneluste', 'ioonide_soola', 'lauasool', 'kaaliumsool', 'keedusool', 'söögisool', 'salt', 'soolatoos', 'soola', 'sool', 'henry_salt', 'naatriumsool', 'soolad', 'soolata', 'soola_tootmise', 'nacl', 'salt-n-pepa', 'cheryl_james', 'maantee_sool', 'naatriumkloriid'}
sand	{'liiv', 'george_sand', 'amantine_lucile_aurore_dupin', 'amandine_aurore_lucie_dupin', 'sand', 'liiva', 'schönenberg-kübelberg', 'sand_am_main', 'moxie', 'amandine_lucile_aurore_dupin', 'paruness_dudevant', 'psammiit', 'sisikond'}
say	{'jean-baptiste_say', 'siena_lennujaam', 'aeroporto_di_siena-ampugnano', 'riik', 'in_blue', 'siena_ampugnano_lennujaam', 'thomas_say', 'osakis', 'say', 'öelda', 'aeroporto_di_siena', 'oletame', 'ütles', 'ütlema'}
science	{'teadusalal', 'science', 'oskus', 'teadus', 'oskusi', 'teaduslik_distsipliin', 'empiiriline_teadus', 'mainstream_teadus'}
scratch	{'merekarbid', 'peter_gabriel', 'nahahaigused', 'kaabitsema', '§', 'nullist_rida', 'pustules', 'händikäp', 'naha_haavand', 'seeklit', 'villidest', 'gelt', 'cacography', 'moolah', 'nahahaigus', 'kraapima', 'karbid', 'naha_seisund', 'marrastus', 'panused_rass', 'scratch', 'nahakahjustus', 'kõvastumine', 'mõlk', 'golf_handicap', 'leib', 'lihhenisatsioon', 'kriimustada', 'varesejalad', 'kõõpima', 'nahakahjustused', 'mammon', 'kriimustama', 'muidugi_reiting', 'dermatoosi', 'macules', 'kaapima', 'handicap', 'dinero', 'stardijoonest', 'sügamine'}
sea	{'kuu_mära', 'maailmameri', 'sea', 'meri', 'ookean', 'ookeanid', 'kuu_maria', 'ookeanide', 'ookeani', 'merekeskkond', 'mered'}
seafood	{'seafood', 'mereand', 'mereannid'}
see	{'avastada', 'näha_linna', 'see', 'skopolamiin', 'visuaalse_taju', 'tycho', 'vaadata', 'tegelema', 'pidada', 'nägema', 'kindlustada', 'nägemistajust', 'näha', 'vaatama', 'külastada', 'õppida', 'kuulda', 'teada', 'hüostsiin', 'piiskoplik_vaata', 'nägemine', 'vaatamas', 'külastama', 'archiepiscopal_näha', 'nägemismeel'}
seed	{'veerandfinaal', 'seemnevedelik', 'cum', 'seeme', 'veerandfinaali', 'seed', 'santi', 'allikas', 'semen', 'poolfinaal', 'juhuslik_seeme', 'poolfinaali', 'seemneline_vedeliku', 'sublime', 'seemne', 'ejakulaat', 'final_fantasy_viii', 'tulema', 'sperma', 'poolfinalist', 'elimineerimine_turniiri', 'ühe_kõrvaldamiseks', 'seemnetega_mängija', 'elimineerimine', 'lähteväärtus', 'poolfinaalis', 'ühe_elimination_tournament', 'hüüatama', 'seemned'}
sell	{'müüa', 'merekaubanduse', 'sell', 'elukutse', 'äri', 'reetma', 'bisnis', 'müüma', 'merekaubanduses', 'kauplemine', 'kaubandus'}
sew	{'õmblema', 'õmmeldud', 'stitchery', 'õmblemine', 'õmmelda'}
sexy	{'elephunk'}
shape	{'kuju', 'näitaja', 'muusikavorm', 'liha', 'primitiivne', 'kujul', 'muusikavormid', 'inimese_füsioloogia', 'muusikaline_vorm', 'materiaalse_keha', 'füüsiline_keha', 'kujund', 'liitlasvägede_ülemjuhataja_euroopas', 'wm_teket', 'nahatooni', 'geomeetriline_kujund', 'muster', 'inimfüsioloogia', 'liitlasvägede_kõrgemat_peakorterit_euroopas', 'inimese_keha', 'vorm', 'määrata', 'bod', 'corpus_humanum', 'inimese_naha_värvi', 'allied_command_operations', 'naha_pigmentatsioon', 'kujundada', 'vormi', 'shape', 'inimese_anatoomia', 'inimkeha', '4-3-3'}
sharp	{'terav', 'adaven', 'sharp', 'skinheads_against_racial_prejudice', 'diees', 'sharp_corporation'}
ship	{'saata', 'laev', 'laeva'}
short	{'kaks_reeler', 'lühiühendus', 'shortstops', 'lühis', 'lühikeseks_müük', 'lühikeseks_müümine', 'lühianimafilmi', 'lühise', 'äkki', 'ettemüük', 'lühike_teema', 'film_lühike', 'lühikese_positsiooni', 'vajakveos', 'shortstop', 'lühifilmi', 'lühike_positsioon', 'shorting', 'short', 'lühike', 'lühikeseks_müügi', 'lühifilm', 'järsult', 'lühistama', 'lühikese_positsiooni_katmine', 'kahe_reeler', 'lühikese_peatuse'}
show	{'maakonna_õiglane', 'väljendada', 'show', 'panustamise', 'luua', 'hasartmäng', 'mängurid', 'tõestada', 'mängimine', 'näitavad', 'etendus', 'näitama', 'näidata', 'maakonna_messidel', 'kihlveo', 'tõestama'}
sign	{'märguanne', 'juhtsignaali', 'allkirjastatud', 'grafeem', 'silt', 'semiootika', 'astroloogiline_märk', 'signalisatsiooni', 'kirjutama', 'semioloogia', 'märgid', 'positiivne_arv', 'semioloog', 'kliinilisi', 'egiidi', 'elektronegatiivsust', 'elektropositiivsema', 'out-of-band_signalisatsiooni', 'oomen', 'märk', 'signalisatsioon', 'tähtkuju', 'mittenegatiivne', 'ettetähendus', 'meditsiinisemiootika', 'signaal', 'semiootik', 'elektronegatiivsus', 'semiotist', 'preindication', 'planeetide_maja', 'sodiaagimärk', 'enne', 'signaali', 'grafeemid', 'graafiline_sümbol', 'foretoken', 'elektronegatiivne', 'kliiniliste_tunnuste', 'eelaimus', 'maja', 'star_märk', 'brown_eyed_girls'}
silly	{'rumal', 'nõme', 'silly', 'loll', 'absurdsus', 'hokum', 'mõttetu', 'jamps', 'jama', 'narr'}
sin	{'siinuse_funktsioon', 'shin', 'patune', 'patused', 'patud', 'sin', 'singali_keel', 'siinusfunktsioon', 'singali', 'patusus', 'sinhali_keel', 'nanna', 'pattu_tegema', 'sinus', 'siinus', "su'en", 'patustamine', 'singaleesi_keel', 'patt'}
sing	{'laulik', 'laulma', 'vokaal', 'puhast_vokaali', 'laula', 'lauljad', 'vokalistid', 'naisvokaaliga', 'leisure', 'sing', 'laulja', 'poplaulja', 'laulmine', 'vocalizing', 'harmoonia_vokaal', 'laulda'}
sit	{'istuma', 'istuda', 'sõita', 'istumine'}
skin	{'ringkonnakohtu_kaart', 'trükkplaadid', 'vaimne_kodu', 'r._kelly', 'pcb_ehk_trükkplaat', 'day_for_night', 'trükkplaat', 'plug-in', 'pluginad', 'almost_human', 'vöötkoodi_lugeja', 'trükkplaate', 'plugin', 'koor', 'hullumajas', 'psühhiaatriahaiglasse', 'cutis', 'integument', 'add-in', 'naharakkude', 'integumendi', 'pistikprogramm', 'rüü', 'ray_of_light', 'pwb', 'nahk', 'skin', 'skinnable', 'naha', 'vaimuhaiglas', 'lisandmoodul', 'hullumajja', 'austraalia_aborigeenide_sugulust', 'võimu_lennuk', 'trükkplaadi', 'robert_sylvester_kelly', 'blender'}
