ability	{'pouvoir', 'adresse', 'faculté', 'intelligence', 'habileté', 'capacité', 'aptitude', 'habilité'}
leaf	{'in-folio', 'pouce', 'recto_et_verso', 'rallonge', 'leaf', 'structure_arborescente', 'foliaison', 'feuilletage', 'opposé', 'feuilleter', 'in-fº', 'gaine_de_la_feuille', 'the_leaf_label', 'folio', 'arbre', 'recto', 'arbre_de_cayley', 'paullinia_pterophylla', 'arbre_enraciné', 'foliaire', 'nervure_médiane', "feuille_d'arbre", 'pubescentes', 'feuilles', 'feuille_de_base', 'donner_un_petit_coup_à', 'feuillage', 'infolio', 'feuille', 'nissan_leaf', 'foliacé', 'crénelées', 'opposés', 'aisselle_des_feuilles', 'feuillaison', 'adaxial', 'feuille_persistante', 'aile', 'verso', 'arbres_à_feuilles_caduques', 'aisselle', 'forêt', 'feuilles_composées', 'feuillet', 'feuille_caduque', 'feuille_basilaire', 'abaxiale'}
left	{'sénestre', 'qui_reste', 'gauche', 'restant', 'gauche_économique', 'direction_relative', 'gauche_laïque', 'politique_de_gauche', 'collectiviste', 'parti_libéral_du_danemark', "l'ailier_gauche", 'gôche', 'venstre', 'pensée_de_gauche', 'gauche_républicaine_de_catalogne', 'aile_gauche', 'opposition_de_gauche', 'idéologie_de_gauche', 'gauche_religieuse', 'gauche_internationale', 'gaucho', 'socialiste', 'gauche_catholique', 'esquerra_republicana', 'peuple_de_gauche', 'résiduaire', 'gauchisme', 'gauchistes', 'left', 'de_gauche', 'gauche_morale', 'tribord', 'côté_jardin', 'main_gauche', 'gauche_politique', 'gauche_sociale', 'gauchiste', 'esquerra', 'culture_gauchiste', 'opposition_de_gauche_internationale', 'esquerra_republicana_de_catalunya', 'gauche_républicaine_catalane'}
leg	{"patte_d'insecte", 'mesotibia', 'pegleg', 'metafemur', 'patte', 'éperon_tibial', 'jambe_bois', 'deux_pattes_match', 'ramification', 'mesotarse', 'prétarsus', 'membre_inferieur_humain', 'pied', 'scène', 'patte_des_insectes', 'allux', 'arolium', 'fourchette', 'mésotibia', 'jambe_de_bois', 'fracture_de_la_jambe', 'stade', "patte_de_l'insecte", 'profemur', 'match_aller-retour', 'éperon_apical', 'mésofémur', 'membre_inférieur_humaine', 'épreuve', 'guibole', 'guibolle', 'profémur', 'rameau', 'membre_inférieur', "pattes_d'un_insecte", 'bas_de_la_jambe', 'protarse', 'métafémur', 'membres_inférieurs', 'pattes_des_insectes', 'pulville', 'protibia', 'cathete', 'metaplanta', 'cathète', 'metatibia', 'branche', 'membre_pelvien', 'phase', 'étape', 'jambe_humaine', 'prétarse', 'jambes', 'crus', 'métaplanta', 'membre_inférieur_humain', 'jambe', 'métatibia', 'deux_pattes', 'mesofemur', "patte_d'un_insecte", 'match_à_deux_pattes', 'distitarse', 'pilon'}
level	{'surface_horizontale', 'pointer', 'plaine', 'étage', 'adema', 'montrer', 'strate', 'power_leveling', 'levelling', 'level', "points_d'expérience", 'experience', 'étages', 'degré', '°', 'niveau_a_bulle', 'niveau', 'degre', 'point', 'stade', 'plancher_de_numérotation', 'couche', 'rez-de-chaussée', 'raser', 'expérience', 'aplatir', 'plan', 'niveler', 'ramener', 'levél', 'niveau_à_bulle', 'démolir', "niveau_d'expérience", 'niveau_de_jeu', 'map', "degrés_l'échelle", 'stratum', 'niveaux_de_jeu', 'développement_de_niveau', 'classe', 'abattre', 'level-up', 'eli_young_band', 'nivelle', 'égaliser', 'rabot', 'unstable', 'quantité', 'etage', 'grade', 'gisement', 'rez-de-jardin', 'plat', "niveau_d'un_corps", 'grade_évolutif', 'mark_chavez', "point_d'expérience", 'échelle', 'niveau_de_jeu_vidéo'}
liar	{'menteuse', 'deceiver', 'liar', 'lyre', 'liar_:_la_nuit_du_mensonge', 'republic', 'le_suspect_idéal', 'louder_now', 'in_my_darkest_hour', 'lyres', 'so_far,_so_good..._so_what!', 'qui_tergiverse', 'hook_in_mouth', 'mary_jane', 'menteur', 'white_rabbit', 'glory', 'liră'}
lie	{'mensonge_blanc', 'contrevérité', 'consister', 'reposer', 'trygve_lie', 'fausseté', 'mensonge_par_omission', 'appartenir', 'incomber', 'awake', 'histoires', 'trygve_lie_halvden', 'trygve_halvdan_lie', 'presentation_foetale', 'présentation', 'boniment', 'gésir', 'the_lie', 'mensonge', 'geojitmal', 'mensonginet', 'être_couché', 'composer', 'presentation_fœtale', "mensonge_d'urgence", 'se_coucher', 'comprendre', 'se_trouver', 'absolute_first_album', 'mensonges', "s'étendre", 'être_étendu', 'présentation_foetale', 'menterie', 'lie:_the_love_and_terror_cult', 'bobard', "s'allonger", 'présentation_fœtale', 'appartenir_à', 'discographie_de_mudhoney', 'être', 'lie', 'trouver', 'craque', 'constituer', 'demeurer', 'mentir'}
light	{'étincelle', 'dans_le_christ', 'lampe_électrique', 'apache', 'descendre', 'rallumer', 'twinbee', 'tempérant', 'perche', 'lumière_intérieure', 'team_17', 'luminaire', 'désarçonner', 'réflexion_de_la_lumière', 'luminousness', 'initiateur_pyrotechnique', 'lumière_blanche', '17_bit_software', 'yagami_raito', 'légèrement', 'lumière_électrique', 'lampes_à_incandescence', 'allumeur', 'allégé', 'luminance_relative', 'région_de_light', 'twinbee_portable', 'luminosité', 'rayonnement_visible', "l'equipier", 'luminance', 'luminance_lumineuse', 'illuminer', 'se_percher', 'facile', 'luminance_visuelle', 'ampoule_électrique', 'sableux', 'air_tv', 'feu', 'la_lumière_visible', 'ondes_lumineuses', 'démonter', 'lampe_à_lueur', 'source_de_lumière', 'light_yagami', 'briquet', 'court', 'licht', 'pâle', 'briquets', 'fenêtres', 'léger', 'angle', 'yagami_light', 'faible', 'fenêtre', 'luminance_lumineuse_relative', 'éclairage_artificiel', 'aboutir', 'jour', 'automne', 'nature_de_la_lumière', 'detana_twinbee_yahho!_deluxe_pack', 'insuffisant', 'raito_yagami', 'enflammer', 'rayonnement_lumineux', 'petit', 'compter', 'rebord_de_fenêtre', 'lumineux', 'fenetre', 'niveau_de_luminosité', "l'équipier", 'lampadaire', 'lumiere', 'lumière', 'équipier', 'team17', 'rebord', 'i_decided', 'lestement', 'lampe', 'air', 'vitre', 'light', 'net', "pop'n_twinbee", 'inner_light', 'contexte', 'éclairage', 'faisceau_lumineux', 'lumière_visible', 'tnfsf14', 'onde_lumineuse', 'éclairage_électrique', 'lumineuse', 'luma', '17-bit_software', 'lampe_electrique', 'allumer', 'clair', 'source_lumineuse', 'donner', 'dans_la_lumière'}
live	{'discographie_de_diamond_rio', 'jennifer_lópez', 'vis', 'survivre', 'avoir', '…live…', 'simian_mobile_disco', 'pacifier:_live', 'masta_killa_live', 'etre_vivant', 'live_at_donington', 'the_mars_volta_live', 'korn_live', 'passer', 'bouncing_souls_live', 'built_to_spill', 'loger', 'emerson,_lake_and_palmer_live_at_the_isle_of_wight_festival_1970', 'tournée_de_concerts', 'dying_for_a_heart', 'vie', 'zombie_live', 'aller', 'jenyfer_lopez', 'cohabiter', 'klinik', 'occuper', 'selena_live!', 'expérience', 'live_at_the_marquee', 'live', 'j._lo', 'hier', 'concertiste', 'pigmy_love_circus', 'v', 'vie_terrestre', 'rising', 'tenir_le_coup', 'live_!', 'traverser', 'matière_vivante', 'vanessa_paradis_live', "live:_2_cd_collector's_edition", 'live_concert_home_video', 'j-lo', 'dire', 'r.e.m._live', 'earth,_wind_&_fire:_live', 'demeurer', 'livid', 'soutenir', 'détenir', 'bang_tango', 'représentation', 'vivre', 'reamonn_live', 'monde_vivant', 'smoking_popes', 'live!', 'savoir', 'lacrimosa_live', 'habiter', 'musique_live', 'j.lo', 'hunter', 'concerts', 'fleetwood_mac_live', 'the_manhattan_transfer_live', 'shania_twain_live', 'show_of_hands_live', 'jennifer_lopez', 'être_vivant', 'partir', 'accommoder', 'éprouver', 'peupler', 'chaud', 'concert_de_musique', 'continuer', 'live_at_the_isle_of_wight_festival_1970', 'vie_humaine', 'subsister', 'devenir', 'johnny_live', 'durer', 'live_2000', 'sarah_mclachlan_live_ep', 'live:_the_loreley_tapes', 'vif', 'êtres_vivants', 'connaître', 'concert', 'souple', 'golden_earring_live', 'live_à_pantin', 'vivant', 'être', 'concert_en_direct', 'phénomène_vivant', 'tournée', 'résider', 'faire'}
liver	{'foie_de_bœuf', 'cellule_hépatique', 'liver', 'foie_humain', 'lobe_hépatique_gauche', 'hépatique', 'foie'}
long	{'languir', 'aspirer', 'grand', 'william_henry_long', 'rêver_de', 'longue', 'long', 'longs_distrikt', 'long-en-ponthieu', 'aveugle', 'désirer', 'bloody_roar', 'longa', 'long_en_ponthieu', 'long,_oklahoma', 'longtemps', 'lac_long'}
louse	{'articulés', 'insecte', 'articulé', 'pou_oiseau', 'poux', 'boule_de_terre', 'pou', 'anoploure', 'puceron', 'phtiraptères', 'phtiraptère', 'anoplura', 'arthropodes', 'article', 'phthiraptera', 'pou_mordant', 'sucer_pou', 'arthropode', 'ver', 'phthiraptère', 'arthropoda', 'phthiraptères'}
magic	{'enchantement', 'magic', 'conjuration', 'magie_de_scène', 'illusionisme', 'magic!', 'magic,_revue_pop_moderne', 'axel_rudi_pell', 'charme', "magic_l'assemblée", 'magic_the_gathering', 'dame_kiri_te_kanawa_janette', 'transfiguration', 'take_me_home', 'saint_thaumaturge', 'escamotage', 'illusioniste', "magic_:_l'assemblée", 'magic:_the_gathering', 'merveilleux', 'cartes_magic', 'matra_r550_magic_ii', 'boule_de_feu', 'magick', 'alagaësia', "magic:_l'assemblée", 'driving_rain', 'prestidigitateur', 'charmant', 'm.a.g.i.c.', 'magic_:_the_gathering', 'prestidigitation', 'tours_de_magie', 'dame_kiri_te_kanawa', 'transe', 'make_a_scene', 'justin_timberlake', 'charlene', "the_y's", "l'héritage", 'thaumaturgie', 'kiri_te_kanawa', 'univers_du_disque-monde', 'thaumaturgiques', 'magic:the_gathering', 'magie', 'octiron', 'glace_sans_tain', 'physique_amusante', 'tour_de_magie', 'thaumaturge', 'leandro_marín', 'magique', 'pouvoirs_magiques', 'épeler', 'discword', 'pluto', 'sortilège', 'miraculeuse', 'disque-monde', 'carot', 'enchanteur', "they_don't_know_about_us", 'miracle', 'légende', 'secret_time', 'ensorcellement', 'héritage', 'monaco_anime_game_show', 'supercherie', 'illusionnistes', 'heritage', 'magie_verte', 'magie_dans_harry_potter', 'faultless_starch/bon_ami_company', 'lonely_road', 'planeswalker', 'major_atmospheric_gamma-ray_imaging_cherenkov_telescope', 'occlumancie', 'timberlake', 'justin_randall_timberlake', 'te_kanawa', 'octrarine', 'défense_contre_les_forces_du_mal', "magic_:_l'assemblee", 'évoquant_tour', 'fourchelang', 'artefact', 'apposition_des_mains', 'métamorphose', 'illusionnisme', 'magie_blanche', 'octarine', 'magic_ii', 'a_wrinkle_in_time', 'un_raccourci_dans_le_temps', "l'heritage", 'sorcier', 'les_annales_du_disque-monde', 'animagus', 'miroir_sans_tain', 'disque_monde', 'monaco_anime_game_international_conferences', 'magic_2'}
man	{'valet', 'hommes', 'mann', 'terre', 'homo_sapiens_sapiens', 'pages_de_manuel', 'page_de_manuel', 'équipage', 'insula_mona', 'homme', 'le_genre_humain', 'type', 'man_se', 'apanónar', 'egcc', 'monsieur_monsieur', 'la_race_humaine', 'atani', 'cornelis_de_man', 'mec', 'maschinenfabrik_augsburg-nürnberg', 'boss', "l'humanité", 'homo_sapiens', '2000_a.d.d._ep', 'eboennin', 'homme_du_nord', 'île_de_man', 'manfred_gnadinger', 'aéroport_de_manchester', 'monde', 'mâle', 'humanité', 'manolo_carot', 'île-de-man', 'le_boss', 'man_ag', 'monsieur', 'homo', 'homo_sapien', 'creepy_ep', 'firiath', 'hildor', 'mannin', 'mondiale', 'atanatári', 'gars', 'man', 'réseaux_métropolitains', 'genre_humain', 'échelle_mondiale', 'humain', 'man_f8', 'man_nutzfahrzeuge_ag', 'fírimar', 'adulte_de_sexe_masculin', 'maturation_sexuelle', 'i_love_you', 'pie', 'isle_of_man', 'gentilhomme', 'wen', 'aphadrim', 'pion', 'maturité_sexuelle', 'engwar', 'employee_of_the_month', 'espèce_humaine', 'mondialement', 'gv', 'journal_of_the_royal_anthropological_institute', 'mondiaux', 'númenóréens_noirs', 'edain', 'aéroport_international_de_manchester', 'bonhomme', 'humains', 'the_vinyl_countdown', 'vinyl_countdown', 'firebrim', 'ellan_vannin', 'ministère_de_la_défense', 'contexte_mondial', 'majordome', 'etre_humain', 'contexte_international', 'sexe_masculin', 'humaine', 'wan', 'race_humaine', 'apathetic_ep', 'gent_masculine', 'metropolitan_area_network', 'dunlendings', 'dun', 'êtres_humains', 'être_humain', 'militaire', 'firyar', 'manpage', 'valet_de_chambre', '2000_a.d.d.', 'relient_k', 'réseau_métropolitain', 'ile_de_man', 'man_tga', 'hommes_du_nord', 'sexuellement_matures', 'manuel_unix', 'mężczyzna', 'monde_entier', 'pièce'}
many	{'moult', 'nombreux', 'many', 'mány', 'beaucoup'}
marriage	{'nuptiales', 'homme_et_femme', 'épousailles', 'marriage', 'couple_marié', 'nuptialité', 'relation_conjugale', 'cérémonie_de_mariage', 'femme_et_femme', 'préparation_au_mariage', 'homme', 'homme_et_homme', 'vœux_de_mariage', 'secondes_noces', 'noce', 'mariés', 'nuptial', "cérémonie_d'engagement", 'liturgie_du_mariage', "l'homme_et_la_femme", 'union', 'épouse', '⚭', 'marriage_records', 'union_conjugale', 'vie_conjugale', 'le_mariage', 'marier', 'hyménée', 'vide', 'hymeneals', 'mariages', 'matrimoniale', 'matrimonialité', 'les_épousailles', 'mariage_catholique', 'mariage_civil', 'époux', 'noces', 'couples_mariés', 'néant', 'mariée', 'mariage', 'nullité', 'préparation_au_mariage_catholique'}
material	{'majeur', 'considérable', 'tissus', 'tissu', 'matérialistes', 'toile', 'leæther_strip', 'matérialiste', 'matériaux', 'corporel', 'physicalisme', 'imposant', 'textile', 'leather_strip', 'leaether_strip', 'matérialisme', 'draperie', "lexique_du_jeu_d'échecs", 'material_design', 'material', 'matériel', 'matérialisme_occidental', 'materialisme', 'philosophie_matérialiste', 'textiles', 'design_contexturel', 'matérialisme_athée', 'étoffes', 'tenue', 'linge', 'chiffon', 'étoffe', 'matière', "vocabulaire_du_jeu_d'échecs", 'matériau', 'ontologie_physique', 'materiau'}
mathematical	{'mathématique', 'mathématisation', 'math', 'problème_mathématique', 'objet_mathématique', 'mathématiquement', 'maths', 'mathématiques', 'numérique', 'sciences_mathématiques'}
meat	{'cœur', 'coeur', 'accident', 'shawn_emile_stipich', 'petit_morceau', 'amande', 'bidoche', 'nitty_gritty', 'viande_rouge_et_viande_blanche', 'quiddité', 'somme', 'substance', 'viande', 'accident_et_essence', "cœur_et_l'âme", 'viandes', 'meat', 'viande_transformée', "concept_d'essence", 'noyau', 'we_will_rock_you', 'chair', 'essence', 'essences', 'essence_et_accident', 'viande_rouge', 'essentiel', 'le_moment_de_vérité', 'shawn_stasiak', 'centre', 'science_de_la_viande', 'viande_blanche', 'viandes_blanches', 'fond', 'moelle'}
mechanism	{'mecanisme', "biens_d'équipement", 'machinerie', 'mécanisme_de_réaction', 'mouvement', 'mécanique', 'dispositif', 'mécanisme_chimique', 'système', 'mécanisme_réactionnel', 'machine', 'appareil', 'mach', 'mécanisme', 'déplacement', 'machines', 'mechanism', 'machinery'}
medication	{'pharmaceutique', 'familles_de_médicaments', 'médoc', 'version_2.0', 'médicament_blockbuster', 'médicamenteuses', 'substance_médicamenteuse', 'médicaments', 'pharmaceutiques', 'rescue', 'produit_pharmaceutique', 'medication', 'drogue_médicinale', 'médicamenteuse', 'substances_médicamenteuses', 'circuit_du_médicament', 'médication', 'médicamenteux', 'médicament', 'remède', 'medicament'}
money	{'the_sound_of_girls_aloud:_the_greatest_hits', 'money_ep', 'monnaie', 'pécuniaire', 'me._i_am_mariah..._the_elusive_chanteuse', 'pornograffitti', 'monétaire', 'l’argent', '2_bad', 'the_art_of_letting_go', 'denier', 'the_sound_of_girls_aloud_-_the_greatest_hits', 'history', 'money', 'all_i_need', 'history:_past,_present_and_future,_book_i', 'peace', 'argent', "l'argent", 'meteorite', 'straight_up', 'portamento'}
moon	{'satellites_naturels', 'montrer', 'mercure', 'kyōko_fukada', 'lunes', 'formation_de_la_lune', 'alexander_moon', 'eau_lunaire', 'jupiter', 'clair_de_la_lune', 'fukakyon', 'musarder_en_rêvassant', 'terre_i', 'satellite_naturel', 'mois_draconitique', 'satellite', 'mois_draconique', 'rêver', 'sun_myung_moon', 'rêvasser', 'lunation', 'christopher_robin_milne', 'mois_synodique', 'pluton', 'mars', 'soleil_et_lune', 'fukada_kyōko', 'air', 'juliette_adam', 'mois_lunaire', 'moon', 'lumière_de_la_lune', 'révérent_moon', 'mun', 'révérend_moon', '문', 'moon:_remix_rpg_adventure', 'air_tv', 'kyoko_fukada', 'billy', 'lunaison', 'soleil', 'lumière_lunaire', 'vénus', 'mois_anomalistique', 'lune', 'clair_de_lune', 'moon.', 'mois', 'billy_moon', 'fukada_kyoko', 'saturne'}
mother	{'cultes_de_la_déesse_mère', 'madeo', 'fille_de', 'avoir', 'mères', 'mère', 'mère_de_famille', 'grande_déesse', 'maman', 'how_big,_how_blue,_how_beautiful', 'parent_femelle', 'nonnain', 'mère_divine_hindoue', 'déesse-mère', 'reproduire', 'culte_de_la_déesse', 'moniales', 'culte_de_la_deesse', 'tikhon_nikolayevich_khrennikov', 'earthbound_beginnings', 'mother', 'materner', 'sisters_of_avalon', 'générer', 'deesse-mere', 'what_i_did_for_love', 'chorus_line', 'doche', 'tea_in_the_sahara', 'a_chorus_line', 'féminin_sacré', 'sœur', 'religieuse', 'terre_mère', 'nonne', 'devenir', 'matka', 'rendre', 'synchronicity', 'music_of_the_earthbound_series', 'mother/nehorina_hahorina', 'la_terre-mère', 'ninten', 'moniale', 'lucas', 'grande_deesse', 'concevoir', 'religieux', 'mère_biologique', 'déesse_de_la_fertilité', 'maternel', 'the_mother', 'bonne_sœur', 'père', 'déesse_primordiale', 'enfant_de', 'déesse_mère', 'être', 'tikhon_khrennikov', 'religieuses', 'ness', 'la_mère', 'feminin_sacre', 'donner_naissance_à', 'recevoir', 'engendrer', 'fils_de', 'obtenir', 'mother!', 'mother_1+2'}
mountain	{'sahtu', 'la_neige_en_deuil', 'bonne_affaire', 'mont', 'tué', 'montagnes', 'neige_en_deuil', 'lot', 'tas', 'mountain', '241', 'lieu_montagneux', 'passel', 'montagne', 'mickle', 'zone_montagneuse', 'troupeau', 'beaucoup', 'muckle', '4-8-2', 'sahtus', 'montagneuse', 'amas', 'région_montagneuse', 'monture', 'tout_à_fait_un_peu', 'masse', 'coquette_somme', "david_o'reilly", 'habitat_montagneux'}
mouth	{'estuaire', 'appareil_buccal', 'fissure_orale', 'sommet', 'mouth', 'buccale', 'cavité_buccale', 'buccal', 'paraglosse', 'sassing', 'exprimer', "pièce_buccale_de_l'insecte", 'péri-orale', 'cavité_orale', 'labium', 'impertinence', 'vertex', 'bouche_humaine', 'embouchure', 'pièces_buccales', 'pièces_buccales_des_insectes', 'glosse', 'bouche', 'rima_oris', 'antonella_gambotto-burke', 'parler', "appareil_buccal_de_l'insecte", '0-polytope', 'toupet', 'backtalk', 'lèvre', 'palpe_maxillaire', "pieces_buccales_de_l'insecte", 'galéa', 'buccaux', 'bai', 'palpe_labial', '0_simplex', 'péribuccale', "pièces_buccales_de_l'insecte"}
movement	{'matière_fécale', 'tabouret', 'phénomène_phi', 'movement_electronic_music_festival', 'trouble_social', "mouvement_de_l'art", 'motile', 'detroit_electronic_music_festival', 'fèces', 'mouvement_apparent', 'locomoteur', 'tendance', 'mouvement_uniforme', 'phrase', 'the_pillows', 'bm', 'matières_fécales', 'foule', 'fèce', 'mouvements_artistiques', 'defecation', "fientes_d'oiseaux", 'évolution', 'fécale', 'she_wolf/loba', 'mouvements_sociaux', 'loba', 'faeces', 'the_movement', 'mouvement_animal', 'the_pillow', 'movement', 'activité_locomotrice', 'locomotion', 'lutte_sociale', 'déféqué', 'feces', 'effet_phi', "detroit's_electronic_music_festival", 'ordure', 'les_matières_fécales', 'fécales', 'luttes_sociales', 'excrément', 'selle', 'tension_sociale', 'cause', 'fécal', 'campagne', 'mouvement_philosophique', 'locomotion_animale', 'faire_caca', 'école_philosophique', 'étron', 'matiere_fecale', 'fæces', 'chier', 'merde', 'demf', 'déféquer', 'nettoyage_anal', 'grosse_commission', 'action_de_groupe', 'défécation', 'effort', 'motilité', 'liste_des_mouvements_artistiques', 'mouvement_artistique', 'she_wolf', 'abattement', 'crotte', 'caca', 'déplacement', 'fiente', 'armée', 'movement_e.p.', 'courant_artistique', 'mouvement', 'selles', 'excréments', 'mouvement_social', 'le_mouvement_artistique', 'mouvement_de_translation'}
movie	{'grand_écran', 'image_en_mouvement', 'kites', 'full_motion_video', 'film_majeur', 'motion_picture', 'cinéma', 'picture_show', 'a_movie', 'pellicule', 'cinématographique_spectacle', 'image_animée', 'vidéo_full-motion', 'image_animée_spectacle', 'film', 'films', 'm.o.v.i.e.'}
music	{'amateur_de_musique', 'music_in_buffy_the_vampire_slayer_and_angel', 'robert_harvey', 'symboles_musicaux_occidentaux', 'la_musique', 'zique', 'musique', 'country-rock', 'country_rock', 'musique_dans_buffy_contre_les_vampires', 'friends_of_hell', 'disque', 'euphonie', 'rock-country', 'hard_rockert', 'rock_country', 'médicament', 'art_musical', 'classification_musicale', 'musiques', 'musical', 'music', 'musique_préhistorique', 'table_des_caractères_unicode/u1d100', 'musique_stochastique', 'médecine', 'dilettante', '5ème_art', 'mélomane', 'musicalité', 'table_des_caracteres_unicode/u1d100', 'the_music', 'musique_préhistoirique', 'multiple_signal_classification'}
name	{'appeler', 'nom_propre', 'baptiser', 'gentilice', 'référer', 'représentation', 'mettre', 'syntagmes_nominaux', 'choisir', 'nominal', 'id', 'appellation', 'déléguer', 'préciser', 'situer', 'mentevoir', "s'identifier_à", 'présenter', 'code_identifiant', 'liste', 'nommer', 'désigner', 'charger', 'distinguer', 'name', 'épithète', 'personnage_public', 'noms_propres', 'locution_nominale', 'identifiant', 'identificateurs', 'substantif', "unité_d'information_minimale", 'fixer', 'énumérer', 'gens', 'mentionner', 'rendre', 'dénommer', 'syntagme_nominal', 'lister', 'citer', 'diagnostiquer', 'identifier', 'identification', 'identification_de_la_réalité', 'regrouper', 'nom', 'attribuer', 'figurer', 'viser', 'intituler', 'gens_romaine', 'attacher', 'nominer', 'élire', "nom_de_l'ordinateur", 'dénomination', 'phrase_nominale', 'succéder', 'constituer', 'faire', 'décrire', 'identificateur'}
narrow	{'minute', 'réduit', 'soap_&_skin', 'narrow', 'black_lines', 'spécifier', 'contrat', 'limiter', 'contracter', 'réduire', 'soap&skin', 'fixer_avec_des_piquets', 'étroit', 'préciser', 'anja_plaschg', 'étroite'}
nation	{"lander_de_l'allemagne", 'länder_de_l’allemagne', 'état', 'états', 'terre', 'pays', 'corps_politique', "länder_de_l'allemagne", 'états_allemands', 'peuple', 'nationes', 'carrie_amelia_moore', 'sesugh_uhaa', 'nations', 'métro_nation', 'etat', 'états_fédérés_allemands', 'société_politique', 'kendrick_lamar', 'état_souverain', 'bundesland', 'carry_nation_amelia_moore', 'état_fédéré_allemand', 'nation_universitaire', "administration_d'état", "l'état", 'les_romans_du_disque-monde', "land_de_l'allemagne", 'nation', 'états_mexicains', 'res_publica', 'pouvoirs_publics', 'nations_universitaires', 'länder_allemand', 'land', 'carry_nation', 'pouvoir_séculier', 'contrée', 'état_moderne', 'gare_de_la_nation', "état_fédéré_de_l'allemagne", 'entité_territoriale_administrative_du_mexique', "appareil_d'état", 'états_souverains', "états_de_l'allemagne", 'nation_étudiant', 'uhaa_nation', 'carrie_nation', "théorie_déclarative_de_l'etat", 'apollo_crews', 'livres_du_disque-monde', 'national', 'état_indépendant', "liste_des_länder_d'allemagne_par_densité,_population_et_superficie", 'gare_de_nation', 'état_mexicain', 'état_allemand', 'land_allemand', 'pouvoir_public', 'romandes_du_disque-monde', 'gouvernementales', 'les_annales_du_disque-monde', 'bundesländer', "länder_d'allemagne", "état_fédéré_d'allemagne", 'annales_du_disque-monde', "land_d'allemagne", 'länder_allemands', 'etat_souverain'}
near	{'nate_river', 'quasiment', 'cher', 'adnear', 'presque', "s'approcher_de", 'near', 'approximatif', 'bon', 'n', 'quasi', 'approcher', 'coûteux', 'rapproché', 'near_earth_asteroid_rendezvous', 'approximer', 'near_shoemaker', 'pratiquement', 'fermer', 'près', 'proche', 'voisin', 'rapprocher'}
neck	{'cou', 'kang', 'goulot_de_bouteille', 'nuque', 'tête_de_bouteille', 'manche', 'ouverture_de_cou', 'fossegrim', 'nixes', 'nixe', 'neck', 'se_bécoter', 'goulot', 'se_rouler_des_pelles', 'isthme', 'mal_de_cou', 'gorge'}
new	{'vert', 'récemment', 'moderne', 'justement', 'thitipoom_techaapaikhun', 'fraîchement', 'frais', 'nouvelle', 'originale', 'nouvellement', 'petit', 'ฐิติภูมิ_เดชะอภัยคุณ', 'nouvel', 'wolfgang_kramer', 'jeune', 'new', 'fraichement', 'dernièrement', 'autre', 'nouveau', 'original', 'neuf', 'next_entertainment_world'}
news	{'programme_de_nouvelles', 'informations', 'newsworthiness', 'newsnouvs', 'actualite', 'nouvelles', 'téléjournal', 'rapport_de_nouvelles', 'à_jour', 'nouvelle', 'actualités', 'événements_actuels', 'mot', 'actualité', "émission_d'information", 'presse', 'actualité_sportive', 'news', 'émission_de_nouvelles', 'n.e.w.s', 'current_events'}
night	{'gazpacho', 'night', 'obscurité', 'elie_wiesel', 'nott', 'notturno', 'nux', 'la_nuit', 'élie_wiesel', 'buongiorno', 'nyx', 'nótt', 'minuit', 'soirée', 'sombre', 'eliezer_wiesel', 'nox', 'soir', 'nuit', 'bleu_de_minuit', 'noirceur', 'nuitée', 'wiesel', 'bleu_nuit', 'unbreakable'}
noise	{'fond_diffus_cosmologique', 'fond_cosmique_de_micro-ondes', 'ondes_acoustiques', 'stochasticité', 'retentissement', 'nuisance', 'musique_de_bruit', 'rayonnement_diffus_cosmologique', 'réglementation_sur_le_bruit', 'nuisance_sonore', 'statique', 'sons', 'parasites', 'noise', 'rayonnement_thermique_cosmologique', 'rayonnement_cosmologique', 'rayonnement_de_fond_cosmologique', 'interférences', 'onde_sonore', 'elementary', 'bruit_aléatoire', "bruit_de_l'image", 'cmbr', 'bruits_électriques', 'vacarme', 'rayonnement_fossile_micro-onde', 'bruyant', 'mika_horiuchi', 'dissonance', 'atmosphérique_statique', 'haphazardness', "pollution_sonore_de_l'environnement", 'bruit', 'rayonnement_fossile', 'elementary_os', 'musique_bruitiste', 'cmb', 'bruit_numérique', 'noise_music', 'pollution_acoustique', 'bruitisme', 'brouhaha', 'nuisances_sonores', 'le_bruit', 'fréquence', 'acoustique', 'son', 'réglementation_sur_les_nuisances_sonores', 'réglementations_sur_les_nuisances_sonores', 'interférence', 'environnement_sonore', 'la_pollution_sonore', 'pollution_de_bruit', 'bruit_électronique', 'résonner', 'ingérence', 'ondes_sonores', "bruit_d'image", 'hasard', 'propagation_du_son', 'onde_acoustique', 'bruit_industriel', 'bruit_radioélectrique', 'harsh_noise', 'interference', 'bruit_du_signal', 'pollution_par_le_bruit', 'power_electronics', 'pollution_sonore', 'signal_sonore', 'bruit_de_mesure', 'bruitiste', 'cbr', 'bruit_ambiant', 'rayonnement_cosmologique_de_fond', 'rayonnement_de_fond_cosmique'}
nose	{'arômes', 'douche', 'aromatiques', 'largeur', 'tuyère_magnétique', 'organe_olfactif', 'nez_humain', 'arôme', 'buse', 'parfum', 'buse_tuyau', 'douceur', 'buse_magnétique', 'gore', 'fragrance', 'musoir', 'bec', 'odorat', 'pif', 'nasal', 'arômes_du_vin', 'nez', 'tuyère', 'bouquet', 'tuyere', 'nose', 'buses', 'sentir', "précurseur_d'arôme", 'aromatique', 'tuyères'}
