ability	{'habilidade', 'poder', 'aptidão', 'talento', 'abilidade', 'faculdade', 'capacidade', 'competência', 'habilidade_capacidade'}
laugh	{'biscate', 'galhofar', 'piadão', 'laracha', 'brincar', 'indireta', 'risos', 'caçoada', 'pilhéria', 'rir', 'bisca', 'gargalhar', 'remoque', 'zombar', 'humor', 'gaiatozo', 'largada', 'brincadeira', 'risada', 'chalaçar', 'riso', 'piada', 'jocoso', 'graça', 'gozar', 'gracejar', 'embromar', 'piadas', 'atrativo', 'comicidade', 'espírito', 'chalaça', 'engraçado', 'joãozinho', 'gracejo', 'piado', 'anedota', 'chalacear', 'pio', 'gargalhada', 'bazófia', 'caçoar', 'chiste', 'anedotas', 'jocosidade'}
law	{'leis_físicas', 'lei_da_igreja', 'legislação_sobre_a_natureza', 'código_canónico', 'código_canônico', 'direitos_naturais', 'ad_nutum', 'jurídico', 'da_polícia_armada', 'direito_canônico', 'introdução_ao_direito', 'leis', 'serviços_jurídicos', 'pessoal', 'forças_policiais', 'jusnaturalista', 'policiamento', 'm72_law', 'jurinaturalista', 'jusnaturalistas', 'direitos', 'jurídica', 'lei_da_natureza', 'código_de_direito_canônico', 'guarda', 'canonistas', 'actos_legislativos', 'lei_canónica', 'forças_da_ordem', 'cânone', 'filósofo_legal', 'advogados_canônicos', 'filosofia_jurídica', 'jusnaturalismo_jurídico', 'earthling', 'departamento_de_polícia', 'jurisnaturalismo', 'teoria_jurídica', 'ensino_jurídico', 'lei_eclesiástica', 'prática_da_lei', 'departamentos_de_polícia', 'direito_eclesiástico', 'jurisnaturalista', 'jus_canonicum', 'policial', 'escola_jusnaturalista', 'state_police', 'professor_de_direito', 'estudos_jurídicos', 'tira', 'ciências_jurídicas', 'jusnaturalismo', 'prática_não_autorizada_de_lei', 'polícias', 'lei_natural', 'proteção_policial', 'lei', 'filósofo_jurídica', 'lei_canônica', 'estudante_de_direito', 'legislação', 'educação_jurídica', 'direito', 'lei_estatutária', 'regra_humana', 'direito_municipal', 'legislativo', 'leis_naturais', 'jurisprudência', 'ciência_jurídica', 'jurídicos', 'batalha_legal', 'ciências_jurídicas_e_sociais', 'consultor_jurídico', 'leis_da_física', 'polícia', 'lei_física', 'canonista', 'direito_natural', 'direito_canónico', 'contexto_legal', 'policia', 'força_policial'}
leaf	{'obovado', 'floresta', 'frondosidade', 'adaxial', 'foliar', 'margem_da_folha', 'abaxial', 'folhagem', 'folhas_compostas', 'folhear', 'tipos_de_folhas', 'obovada', 'palmiformes', 'palmatilobadas', 'árvore', 'pinatissecta', 'the_leaf_label', 'ramagem', 'folha_carnuda', 'recto_e_verso', 'in-fólio', 'árvore_enraizada', 'acícula', 'folhame', 'axilas', 'penatissecta', 'lanceolada', 'palmatissecta', 'folha_basal', 'axila', 'crenate', 'espatulada', 'folha_pinada', 'púberes', 'reto', 'lobada', 'recto', 'folhado', 'folhedo', 'cordiforme', 'nissan_leaf', 'aba', 'verso', 'fólio', 'folha_inteira', 'palmatilobada', 'folha', 'paullinia_pterophylla', 'morfologia_foliar', 'bainha_da_folha', 'afilo', 'folhas', 'nervura_central', 'axila_foliar'}
left	{'política_de_esquerda', 'esquerra_republicana_de_catalunya', 'partido_liberal', 'esquerdismo', 'colectivista', 'oposição_de_esquerda', 'de_esquerda', 'venstre', 'acima', 'de', 'lado_esquerdo', 'esquerda_republicana_da_catalunha', 'esquerdista', 'mão_esquerda', 'partido_político_de_esquerda', 'posições_relativas', 'esquerdo', 'venstre-partido_liberal_da_dinamarca', 'coletivista', 'posição_relativa', 'direção_relativa', 'esquerda', 'liberal', 'acima_e_abaixo', 'esquerdistas', 'ala_esquerda', 'abaixo', 'esquerda_política', 'restante', 'abaixo_e_acima', 'cima'}
leg	{'perna_humana', 'perna_de_pau', 'ramificação', 'parada', 'pernas', 'partida', 'membro_inferior', 'fase', 'pé', 'ronda', 'etapa', 'empate_de_duas_pernas', 'da_perna', 'perna', 'crus', 'membros_inferiores', 'pegleg', 'perna-de-pau', 'cateto', 'volta', 'calça', 'dois_patas'}
level	{'andares', 'planta', 'apontar', 'mark_chavez', 'grau_da_escala', 'chato', 'liso', 'posto', 'demolir', 'estrato', 'grau_evolutivo', 'nivelar', 'classe', 'fase', 'pavimento', 'andar', 'levél', 'amarfanhado', 'nivelado', 'ponto', 'nível_de_experiência', 'plano', 'aniquilar', 'igualar', 'ápice', 'nível_de_bolha', 'dirigir', 'amachucado', 'estagio', 'chão', 'raspar', 'cenário', 'padronizar', 'experience_points', 'marky_chavez', 'estágio', 'fazer_mira', 'arrasar', 'reto', 'direccionar', 'superfície_horizontal', 'level', 'grau', 'mapa', 'grado', 'direito', 'etapa', 'andar_piso', 'pontos_de_experiência', 'adema', 'exp', 'chã', 'uniforme', 'igual', 'regular', 'nível', 'nível_de_espírito', 'uniformizar', 'graus_da_escala', 'andar_nobre', 'piso', 'ponto_de_experiência', 'raso'}
liar	{'liras', 'pessoa_que_tergiversa', 'mentiroso', 'republic', 'in_my_darkest_hour', 'hook_in_mouth', 'deceiver', 'glory', 'lira', 'o_impostor', 'white_rabbit', 'mentirosa', 'so_far,_so_good..._so_what!', 'mary_jane', 'louder_now', 'liar'}
lie	{'consistir', 'moca', 'gabarolice', 'posição', 'película', 'inverdade', 'má_apresentação', 'parlapatice', 'mentir', 'balela', 'embuste', 'traição', 'ficar', 'hipocrisia', 'mentiroso', 'patranha', 'engano', 'filme', 'inautenticidade', 'pantomima', 'intrujice', 'trygve_lie', 'mentirosos', 'lie', 'estender-se', 'mentira', 'aldrabice', 'peta', 'estar', 'existir', 'anexo:discografia_de_mudhoney', 'ocupar', 'mentiras', 'trygve_lie_halvden', 'estar_deitado', 'aldravice', 'trapaça', 'discografia_de_mudhoney', 'calúnia', 'bola', 'awake', 'história', 'pantominice', 'loa', 'deitar-se', 'falsidade', 'absolute_first_album', 'residir', 'localizar-se', 'pantomimice', 'má-fé', 'perfídia', 'mendacidade', 'patarata', 'the_lie', 'habitar', 'parola', 'jazer', 'fingimento', 'deslealdade', 'acamar'}
light	{'apear', 'desassombrar', 'faísca', 'ágil', 'límpido', 'limpo', 'friável', 'abrilhantar', 'tnfsf14', 'dentro_de_cristo', 'fonte_luminosa', 'janela', 'escasso', 'atônico', 'lâmpada', 'devasso', 'promíscuo', 'atónico', 'nível_de_brilho', 'desmontar', 'dentro_de_luz', 'pálido', 'janelas', 'claridade', 'luminância', 'radiação_visível', 'iluminado', 'sair_de', 'yagami_raito', 'fenestra', 'raito_yagami', 'nítido', 'desofuscar', 'clareza', 'onda_de_luz', 'alumiar', 'luz_visível', 'descer_de', 'fonte_de_luz', 'desembarcar', 'incendiar', 'team_17', 'lâmpadas', 'ventana', 'brilhar', 'iluminar', 'raito', 'leve', 'fontes_de_luz', 'light', 'air', 'a_reflexão_da_luz', 'ondas_de_luz', 'light_yagami', 'iniciador_pirotécnico', 'luzes', 'banal', 'clara', 'encendedor', 'clarear', 'desenevoar', 'chispa', 'team17', 'aclarar', 'air_tv', 'yagami_light', 'luminousness', 'desensombrar', 'curto', 'isqueiros', 'energia_luminosa', 'ignição', 'lâmpada_elétrica', 'ligeiro', 'luz', 'apear-se', 'isqueiro', 'luz_interior', 'fogo', 'luminosidade', 'acender', 'centelha', 'claro', 'átono', 'ligeiramente', 'ignitor_pirotécnico', 'luminoso', 'iluminação'}
live	{'godsmack_live', 'concertos', 'r.e.m._live', 'consistir', 'j.lo', 'concerto_musical', 'vivo', 'sobreviver', 'jennifer_lópez', 'girls', 'bang_tango', 'saber', 'perseverar', 'compreender', 'aka', 'povoar', 'jlo', 'dying_for_a_heart', 'flexível', 'viver', 'concerto', 'simian_mobile_disco', 'persistir', 'vanessa_paradis_live', 'subsistir', 'ir', 'música_ao_vivo', 'elástico', 'resistir', 'ser', 'ao_vivo', 'show', 'live!', 'experimentar', 'viva', 'perdurar', 'conhecer', 'pigmy_love_circus', 'existir', 'ocupar', 'durar', 'livid', 'sentir', 'morar', 'poisar', 'haver', 'live_ep', 'j_to_tha_l-o!:_the_remixes', 'joe_lesté', 'assistir', 'jennifer_lynn_lopez', 'vidas', 'jennifer_lopez:_all_i_have', 'foguear', 'korn_live', 'live', 'jennifer_lopez', 'residir', 'pousar', 'live_at_the_marquee', 'true_love', 'turnê', 'jennifer_lopez_hit´s', 'vida_local', 'habitar', 'vida_real', 'estanciar', 'ativo', 'vida', 'selena_live!', 'built_to_spill', 'j._lo'}
liver	{'hepatico', 'fígado_bovino', 'fígado', 'figado', 'hepática', 'função_hepática', 'hepático'}
long	{'longo', 'por_muito_tempo', 'suspirar', 'long', 'longe', 'demorado', 'muito_tempo', 'william_henry_long', 'extenso', 'ansiar', 'tenaz', 'comprido', 'doer', 'de_duração', 'distante', 'longa', 'alto', 'desejar', 'bloody_roar'}
louse	{'tratamento_de_piolhos_da_cabeça', 'piolho_de_planta', 'ftiráptero', 'artrópodes', 'arthropod', 'piolho', 'phthiraptera', 'sugando_piolho', 'artropodes', 'bola_de_sujeira', 'artrópode', 'onycophora', 'euarthropoda', 'arthropoda', 'sem-vergonha', 'piolho_morder', 'piolho_de_aves', 'artrópodo', 'artropode', 'piolhos', 'pulgões', 'anatomia_dos_artrópodes'}
magic	{'justin_randall_timberlake', 'driving_rain', 'riddikulus', 'thaumaturgus', 'magic:_the_gathering', 'as_maldições_imperdoáveis_no_mundo_de_harry_potter', 'magia', 'avada_kedrava', 'mísseis_mágicos', 'maldição_avada_kedavra', 'alagaësia', 'immobulus', 'morsmordre', 'furnunculus', 'taumatúrgicas', 'truque_de_mágica', 'make_a_scene', 'trance', 'azarar', 'animago', 'anexo:lista_de_cartas_banidas_e/ou_restritas_de_magic:_the_gathering', 'fiel_do_segredo', 'minha_família_mágica', 'obliviate', 'artefato', 'primary_colours', 'magic!', 'maldição_cruciatus', 'wingardium_leviosa', 'maldição_império', 'magia_do_universo_harry_potter', 'leandro_marín', 'minha_familia_magica', 'monstros_magic', 'octiron', 'maldição_imperio', 'mágica', 'vulnera_sanentur', 'as_maldições_imperdoáveis_do_mundo_de_harry_potter', 'planeswalker', 'dame_kiri_te_kanawa', 'maldições_imperdoáveis', 'portus', 'cruciatos', 'conjuro', 'reducio', 'magia_de_palco', 'lista_de_cartas_banidas_e/ou_restritas_de_magic:_the_gathering', 'truque', 'ilusionismo', 'ciclo_da_herança', 'impedimenta', 'encanto', 'crucius', 'maldição_cruciatos', 'maldição_imperius', 'transfiguração', 'ilusionista', 'jelly-legs_jinx', 'protego', 'avada_kevadra', 'hipnose', 'rennervate', 'stupefy', 'magic', 'avada_kedavra', 'oclumência', 'prestidigitador', 'prestidigitação', 'te_kanawa', 'my_magic_family', 'azaração_de_impedimento', 'justin_timberlake', 'trilogia_da_herança', 'cruciatus', 'maldição_imperdoável', 'kiri_te_kanawa', 'sectumsempra', 'maldição_impérius', 'conjurando_truque', 'reducto', 'legilimens', 'encantamento', 'lista_de_feitiços_em_harry_potter', 'let_your_hair_down', 'liberacorpus', 'discworld', 'flipendo', 'kire_te_kanawa', 'petrificus_totalus', 'taumaturgia', 'taumaturgo', 'que_tem_efeito_extraordinário', 'minha_familia_mágica', 'a_língua_das_cobras', 'magic_the_gathering', 'imperios', 'secret_time', 'ilusão', 'octarino', 'magia_de_harry_potter', 'rictusempra', 'feitiço', 'expecto_patronum', 'vingardium_leviosa', 'a_kind_of_magic', 'truques_de_magia', 'dom_dos_milagres', 'peskipiksi_pesternomi', 'prior_incantato', 'serpensortia', 'take_me_home', 'feitiço_cabeça-de-bolha', 'lista_de_feitiços_da_série_harry_potter', 'wonderworking', 'expelliarmus', 'dame_kiri_te_kanawa_janette', 'levicorpus', 'tarantallegra', 'lumos', 'espelho_de_duas_faces', 'the_unforgivable_curses_in_the_world_of_harry_potter', 'ilusionistas', "the_y's", 'a_wrinkle_in_time', 'magia_na_série_harry_potter', 'magicthegathering', 'maldição_da_morte', 'magic,_the_gathering', 'orchideous', 'imperius', 'mágico', 'sonorus', 'axel_rudi_pell', 'finite_incantatem', 'príncipe_do_pop', 'pluto'}
man	{'pessoa_humana', 'ser_humano_masculino', 'maturidade_sexual', 'varão', 'wan', 'man', 'braaid', 'peça', 'metropolitan_area_network', 'homenzinho', 'peão', 'aeroporto_de_manchester', 'macho', 'página_de_manual', 'valete', 'wen', 'cornelis_de_man', 'homo', 'mundo', 'ilha_de_homem', 'homo_sapiens', 'homem', 'man_page', 'humanidade', 'geração', 'gajo', 'manfred_gnädinger', 'raça_humana', 'redes_metropolitanas', 'povo', 'ser_humano', 'altruísmo', 'manpage', 'mundos', 'valet_de_chambre', 'masculino', 'ilha_de_man', 'maschinenfabrik_augusburg_nürnberg', 'maturação_sexual', 'man_se', 'manobrista', 'militar', 'humano', 'marido', 'isle_of_man', 'gentleman_cavalheiro', 'relient_k', 'valet', 'terrapardense', 'atanatári', 'mane', 'humanos', 'man_ag', 'sexualmente_maduros', 'filantropia', 'consórcio_modular', 'no_mundo', 'homens', 'the_man', 'páginas_de_manual', 'macho_adulto', 'global', 'rapaz', 'espécie_humana', 'dunlendings', 'pessoa', 'rede_de_área_metropolitana', 'humana', 'seres_humanos', 'raça_dos_humanos'}
many	{'many', 'muito', 'muitos'}
marriage	{'vacuidade', 'cônjuge', 'casaram-se', 'sacramento_do_matrimônio', 'casamento', 'casamento_civil', 'nulidade', 'casar', 'nihility', 'bodas_de_ouro', 'sagrado_matrimônio', 'cônjuges', 'nulidade_de_matrimónio', 'marriage', 'enlace', 'união', 'casamentos', 'casada', 'casório', 'marriage,_not_dating', 'matrimónio', 'núpcias', 'sagrado_matrimónio', 'casal', 'junção', 'marido', 'boda', 'matrimonial', 'conúbio', 'matrimônio', 'cerimônia_de_casamento', 'relação_esponsal', 'nulidade_de_matrimônio', 'esposo', 'cerimônia_casamento', 'matrimônio_religioso', 'cerimônia_compromisso', 'matrimônios', 'lista_de_bodas', 'esposa', 'nupciais', 'casamento_religioso', 'hymeneals', 'bodas', 'homem_e_mulher', 'casados_vivendo', 'casamento_católico'}
material	{'fisicalismo', 'materialistas', 'tecidos', 'tecido', 'materialista', 'trama', 'filosofia_materialista', 'estofa', 'tecidodelã', 'malha', 'substancial', 'materialismo', 'equipamento', 'produtos_têxteis', 'têxteis', 'fazenda', 'concreto', 'rede', 'material_design', 'ontologia_física', 'tela', 'qualidade', 'corpórea', 'textura', 'corpóreo', 'estopa', 'matéria', 'tecido_têxtil', 'amaurosis_scacchistica', 'pano', 'têxtil', 'real', 'estofo', 'materiais', 'material'}
mathematical	{'exato', 'matematica', 'matemática', 'matemáticas', 'matemático', 'matematicamente', 'numérico', 'ciência_exacta', 'ciências_exactas', 'matemáticos', 'licenciatura_em_matemática'}
meat	{'coração_e_alma', 'meio', 'meat', 'âmago', 'fulcro', 'shawn_stasiak', 'eixo', 'fundo', 'ser', 'agência', 'essência', 'estabelecimento', 'carnes', 'miolo', 'sumo', 'sede', 'we_will_rock_you', 'cabeça', 'pólo', 'alma', 'âmago_da_questão', 'tutano', 'sustentáculo', 'centro', 'cerne', 'cérebro', 'óleo', 'ensinamento', 'shawn_stipich', 'aglomeração', 'cor', 'núcleo', 'vianda', 'substância', 'foco', 'medula', 'carne', 'essências', 'suco', 'consciência', 'carne_processada', 'ciência_da_carne', 'unidade', 'coração'}
mechanism	{'mecanismo', 'ferramenta', 'dispositivo', 'maquinaria', 'aparelho', 'movimento', 'mecânica', 'máquinas', 'equipamentos', 'mecanica', 'instrumento', 'mecanismo_reacção', 'aparato', 'maquinário', 'máquina', 'mecanismo_químico', 'mecanismo_de_reacção', 'mecanismo_de_reação', 'equipamentos_de_capital'}
medication	{'version_2.0', 'droga_medicinal', 'medicamento', 'droga_blockbuster', 'fármaco', 'farmacêutico', 'produtos_farmacêuticos', 'rescue', 'medicamentos', 'medicina', 'droga', 'farmacêutica', 'remédio'}
money	{'moeda', 'history:_past_present_&_future', 'all_i_need', 'riqueza', 'the_sound_of_girls_aloud', 'dinheiros', 'pornograffitti', 'dinheiro', 'extreme_ii:pornograffitti', 'history_-_past,_present_and_future,_book_i', 'cobre', 'history', 'divisa', 'history:_past,_present_and_future,_book_i', 'me._i_am_mariah..._the_elusive_chanteuse', 'capital', 'money', 'history:_past,_present_and_future_-_book_i', 'moeda_estrangeira', 'moedas', 'verba', 'pecúnia', 'history:_past,_present_&_future', 'extreme_ii:_pornograffitti', 'history:_past,_present_and_future_–_book_i'}
moon	{'mês_sinódico', 'moon', '문', 'vênus', 'lunação', 'planetas_na_astrologia', 'satélite_da_terra', 'exploração_da_lua', 'kyôko_fukada', 'plutao', 'satélites_naturais', 'fases_da_lua', 'lúnio', 'saturno', 'satélites', 'satélite_natural', 'air_tv', 'tipo_lua', 'júpiter', 'mês_dracônico', 'marte', 'mês', 'luz_da_lua', 'luas', 'plutão', 'mercúrio', 'satélite', 'luar', 'sun_myung_moon', "that_ain't_cool", 'reverendo_moon', 'lua', 'air', 'mês_lunar', 'sol'}
mother	{'madre', 'madeo', 'deusa-mãe', 'synchronicity', 'freira', 'mãe', 'a_chorus_line', 'engendrar', 'deusa_mãe', 'procriar', 'maternidade', 'grande_deusa', 'progenitor_feminino', 'mães', 'mãe_biológica', 'materno', 'sisters_of_avalon', 'mãe_terra', 'chorus_line', 'progenitora', 'a_deusa', 'mother!', 'mãe!', 'ter_filho', 'freira_religiosa', 'sóror', 'giygas', 'how_big_tour,_how_blue_tour_e_how_beautiful_tour', 'soror', 'irmã_religiosa', 'irmã', 'monja', 'freiras', 'gerar', 'conceber', 'how_big,_how_blue,_how_beautiful', 'earthbound', 'mamã', 'religiosa', 'mother', 'mamãe', 'grande_mãe'}
mountain	{'lote', 'multidão', 'grande', 'passel', 'bando', 'montanha', 'cúmulo', 'montão', 'quantidade', 'bom_negócio', 'herdade', 'mickle', 'der_berg', 'montanhosa', 'chusma', 'encastelamento', 'montuosa', 'muito_pouco', 'muckle', 'enorme_quantidade', 'quinhão', 'monte', 'sahtu', 'montanhas', 'pilha', 'amontoado', 'encher', 'mountain', 'trabuzana', '4-8-2', 'acervo', 'elevação_montanhosa', 'meda', 'soma_arrumada', 'ror', 'lotar'}
mouth	{'dizer', 'foz', 'declarar', 'lábio', 'verbalizar', 'mossa', 'conversar', 'insolência', 'vértices', 'perioral', 'desembocadura', 'proferir', 'voltar_falar', 'cavidade_oral', 'porta-voz', 'contar', 'falar', 'aparelho_bucal', 'boca', 'estuário', 'oral', 'cavidade_bucal', 'bocas', 'vértice', 'embocadura', 'desrespeitando', 'peça_bucal', 'backtalk', 'fissura_orais', 'rima_oris'}
movement	{'multidão', 'mótil', 'movimento_artístico', 'tendência', 'matéria_fecal', 'fezes', 'dejecto', 'montão', 'traslado', 'corrente', 'movimento_de_arte', 'defecar', 'defecou', 'excrementos', 'movement_ep', 'movimento_filosófico', 'defecação', 'movimentos_de_arte', 'deslocamento', 'movimentos_sociais', 'cagando', 'excremento', 'evacuação', 'cagada', 'fenómeno_phi', 'defecado', 'ação_do_grupo', 'movimento_social', 'matérias_fecais', 'esterco', 'locomoção_animal', 'dejeto', 'fenômeno_phi', 'mudança', 'causa', 'the_pillows', 'movimento_do_intestino', 'movimentos_artísticos', 'cagalhão', 'cagar', 'fecal', 'bosta', 'merda', 'movimento_arte', 'exército', 'movimento_aparente', 'campanha', 'actividade_locomotora', 'transwiki:movimento_artístico', 'she_wolf', 'movement', 'turba', 'cocô', 'motilidade', 'côcô', 'feze', 'excrementos_de_pássaros', 'movimento', 'massa', 'dejeção', 'movimento_phi'}
movie	{'filme_cinematográfico', 'cinema', 'filme_teatral', 'full_motion_video', 'as_barreiras_do_amor', 'tela_grande', 'vídeo_full-motion', 'a_movie', 'produção', 'cena', 'moving_picture-show', 'busca_alucinante', 'filmes', 'fita', 'imagem_em_movimento', 'cinema-show', 'filme', 'película', 'história', 'm.o.v.i.e.', 'kites', 'de_cinema', 'fmv'}
music	{"don't_tell_me_promo_tour", 'eufonia', 'música', 'country-rock', 'amazing', 'primeira_arte', 'country_rock', 'the_music', 'paradise', 'musica', 'music', 'musicao', '1ª_arte'}
name	{'mexer', 'descrever', 'nomes', 'referenciar', 'descobrir', 'nominal', 'reportar', 'remeter', 'chamar', 'especificar', 'id', 'prenomes', 'primeiro_nome', 'distinguir', 'gente', 'frase_nominal', 'escolher', 'lembrar', 'aludir', 'designar', 'listar', 'diagnosticar', 'nomear', 'figura', 'nomes_próprios', 'nome_de_batismo', 'gentilício', 'propor', 'locução_substantiva/nominal', 'reportar-se', 'nome_próprio', 'alcunhar', 'gente_romana', 'constituir', 'sintagma_nominal', 'reputação', 'identificador', 'referir-se', 'apontar', 'referir', 'mencionar', 'substantivo_próprio', 'citar', 'nome', 'figura_pública', 'prenome', 'nome_do_computador', 'denominar', 'identificadores', 'lançar', 'levantar', 'identificar', 'fama', 'gentes', 'eleger', 'precisar', 'definir', 'epíteto', 'antenome', 'apelidar', 'gens', 'pessoa', 'enumerar', 'puxar'}
narrow	{'especificar', 'estreita', 'estreito', 'insignificante', 'reduzir', 'apertar', 'estreitar'}
nation	{'estado_moderno', 'estado_soberano', 'teoria_constitutiva_do_estado', 'rural', 'nation', 'estado_mexicano', 'nação_estudante', 'discworld', 'corpo_político', 'estados_federais_da_alemanha', 'nation_centre', 'países', 'carry_nation_amelia_moore', 'gente', 'estatal', 'províncias_da_alemanha', 'estados_nacionais', 'estado', 'länder', 'estados_soberanos', 'nacionalizada', 'carry_nation', 'apollo_crews', 'união', 'estado_nacional', 'kendrick_lamar', 'pais', 'grei', 'povo', 'país', 'estados', 'país_independente', 'organização_territorial_da_alemanha', 'rústico', 'terra', 'länder_da_alemanha', 'teoria_constitutiva_dos_estados', 'estados_alemães', 'sociedade_política', 'campestre', 'uhaa_nation', 'república', 'estados_mexicanos', 'nações', 'estados_da_alemanha', 'teoria_declarativa_de_um_estado', 'nacional', 'sesugh_uhaa', 'divisões_políticas_do_méxico', 'instituições_públicas', 'governamentais', 'res_publica', 'campesino', 'nação', 'teoria_declarativa_do_estado'}
near	{'near_shoemaker', 'aproximar', 'perto_de', 'aproximar-se_de', 'quase', 'n_near', 'n_near/nate_river', 'por_pouco', 'vir', 'perto', 'virtualmente', 'vizinho', 'praticamente', 'near', 'próximo', 'nate_river'}
neck	{'pescoço', 'nixes', 'nixe', 'colarinho', 'garganta', 'gargalo', 'nixie', 'abertura_do_pescoço', 'braço', 'nuca', 'colo'}
new	{'inesperado', 'nova', 'repetido', 'frescor', 'viçoso', 'fresca', 'frescal', 'afresco', 'original', 'contemporâneo', 'outro', 'novamente', 'recém-chegado', 'fresco', 'renovado', 'moderno', 'novo', 'new', 'recentemente', 'desconhecido', 'maricas', 'loução', 'recente'}
news	{'noticiário', 'notícia', 'uma', 'informação', 'eventos_atuais', 'news', 'programa_de_notícias', 'telejornal', 'artigo', 'boa', 'noticiabilidade', 'telejornais', 'notícias', 'palavra'}
night	{'nocturno', 'noturno', 'nyx', 'trevas', 'meia-noite', 'noites', 'nix', 'a_noite', 'night', 'unbreakable', 'tarde', 'eliezer_wiesel', 'noitada', 'fim_de_tarde', 'nox', 'elizer_wiesel', 'anoitecer', 'filótes', 'azul_meia-noite', 'escuridão', 'noite', 'elie_wiesel', 'nott', 'nótt', 'wiesel'}
noise	{'cmbr', 'perturbações_sonoras', 'audio', 'poluição_sonora', 'ruído_industrial', 'radiação_de_fundo', 'propagação_do_som', 'ruídos', 'ruído_digital', 'tecnologia_de_áudio_e_som', 'ressoar', 'radiação_cósmica_de_fundo_em_microondas', 'barulhento', 'o_ruído_de_imagem', 'ondas_sonoras', 'sinais_sonoros', 'ruído_aleatório', 'aleatoriedade', 'estocasticidade', 'radiação_de_microondas_de_fundo', 'algazarra', 'improvisação', 'barulho', 'sons', 'radiação_cósmica_de_micro-ondas', 'lei_do_silêncio', 'onda_sonora', 'zuada', 'estrondo', 'ruído_eletrônico', 'áudio', 'radiação_cósmica_de_fundo_em_micro-ondas', 'reverberar', 'cósmica_fundo', 'soar', 'onda_acústica', 'ruído_de_sinal', 'ruído', 'cbr', 'discórdia', 'ruído_áspero', 'noise', 'reprodução_de_música', 'interferência', 'som', 'ultra_som_e_infra_som', 'radiação_cósmica_de_fundo', 'radiação_fóssil', 'cmb', 'elementary_os', 'atmosférica_estática', 'ruído_de_rádio'}
nose	{'nariz_humano', 'focinhos', 'tubeira', 'nariz', 'héctor_abad_gómez', 'bicos', 'nasal', 'sangue', 'aromático', 'focinho', 'perfume', 'aroma', 'comprimento', 'aromas', 'aromáticos', 'bocal_magnético', 'tubeira_de_laval', 'fragrância', 'boquilha', 'sensação_olfativa', 'fragância', 'olfacto', 'tromba', 'buquê', 'olfato'}
not	{'alg3', 'negação_lógica', 'lógica_digital', 'porta_lógica', 'circuito_lógico', 'portas_lógicas', 'não', 'porta_logica', 'nr4a2', '¬', 'and', 'circuitos_lógicos', 'lógica_discreta', 'negação'}
obligation	{'obrigação', 'debentures', 'promessas', 'direito_das_obrigações', 'compromisso', 'direitos_das_obrigações', 'dever', 'debênture', 'instrumento_de_dívida', 'deveres', 'debêntures', 'responsabilidade', 'comprometimento', 'promessa', 'direito_obrigacional', 'obrigações', 'certificado_de_endividamento'}
old	{'antigo', 'mais_velho', 'de', 'anterior_ex', 'prévio', 'velho', 'anterior', 'com'}
one	{'sucesso', 'identidade_multiplicativa', 'vertical_man', 'armin_van_buuren', 'the_beatles_1', 'um', 'unitário', 'one,_inc.', '01', 'succeeder', 'vampire_weekend', 'planet_shakers', 'enupla', 'tuplo', 'eneagrama_de_personalidade', 'vencedor', 'sêxtuplo', 'still_not_getting_any', 'supposed_former_infatuation_junkie', 'ace', '1', 'n-upla', 'uno', 'ganhador', 'empreendedor', 'conferência_planetshakers', 'daniel_rosenfeld', 'still_not_getting_any...', 'the_one', 'n-tuplo', 'one', 'c418', 'tupla', 'tuplas', 'planetshakers', 'nene', 'êxito', 'incomparável', 'ênupla', 'sem_comparação', 'the_beatles_one', '10_years', 'registros', '¹', 'o_confronto', 'unidade', 'cry'}
other	{'outro', 'diferente', 'xenosaga', 'estranho', 'outra', 'outros', 'fora'}
pain	{'forever', 'chato', 'angústia', 'desprazer', 'irritação', 'limiar_de_dor', 'pain', 'cefaleia', 'dor_de_cabeça', 'king_of_da_ghetto', 'inoportuno', 'inadequado', 'algia', 'dor', 'dores', 'machucando', 'sensação_de_dor', 'incômodo', "game's_pain", 'inconveniente', 'contrariedade', 'mala', 'moléstia', 'dor_na_bunda', 'dor_aguda', 'pigalgia', 'sensação_dolorosa'}
personality	{'personalidade', 'temperamento', 'personalidades', 'pessoa', 'personality'}
philosophy	{'evangelho', 'filosófico', 'sistema_filosófico', 'teoria', 'filosofar', 'sistema', 'filosofia', 'filosóficas', 'doutrinas', 'catequese', 'doutrinador', 'filosófica', 'filósofa', 'corrente_filosófica', 'escola', 'filosofias', 'doutrinação', 'filosóficos', 'filósofos', 'filosofia_aplicada', 'doutrina', 'escola_de_pensamento', 'filósofo', 'catecismo', 'doutrina_política'}
